时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
92,随机搜索,随机搜索,0.0000,0.0000,282,66,否,否,279.00,600,400
93,随机搜索,随机搜索,0.0000,0.0000,285,65,否,否,282.00,600,400
94,随机搜索,随机搜索,0.0000,0.0000,288,64,否,否,285.00,600,400
95,随机搜索,随机搜索,0.0000,0.0000,290,63,否,否,288.00,600,400
96,随机搜索,随机搜索,0.0000,0.0000,293,62,否,否,291.00,600,400
97,随机搜索,随机搜索,0.0000,0.0000,296,61,否,否,294.00,600,400
98,随机搜索,随机搜索,0.0000,0.0000,299,60,否,否,297.00,600,400
99,随机搜索,随机搜索,0.0000,0.0000,302,59,否,否,300.00,600,400
100,随机搜索,随机搜索,0.0000,0.0000,305,58,否,否,303.00,600,400
101,随机搜索,随机搜索,0.0000,0.0000,307,57,否,否,306.00,600,400
102,随机搜索,随机搜索,0.0000,0.0000,310,56,否,否,309.00,600,400
103,随机搜索,随机搜索,0.0000,0.0000,313,55,否,否,312.00,600,400
104,随机搜索,随机搜索,0.0000,0.0000,316,54,否,否,315.00,600,400
105,随机搜索,随机搜索,0.0000,0.0000,319,53,否,否,318.00,600,400
106,随机搜索,随机搜索,0.0000,0.0000,321,52,否,否,321.00,600,400
107,随机搜索,随机搜索,0.0000,0.0000,324,51,否,否,324.00,600,400
108,随机搜索,随机搜索,0.0000,0.0000,327,50,否,否,327.00,600,400
109,随机搜索,随机搜索,0.0000,0.0000,330,49,否,否,330.00,600,400
110,随机搜索,随机搜索,0.0000,0.0000,333,47,否,否,333.00,600,400
111,随机搜索,随机搜索,0.0000,0.0000,336,46,否,否,336.00,600,400
112,随机搜索,随机搜索,0.0000,0.0000,338,45,否,否,339.00,600,400
113,随机搜索,随机搜索,0.0000,0.0000,341,44,否,否,342.00,600,400
114,随机搜索,随机搜索,0.0000,0.0000,344,43,否,否,345.00,600,400
115,随机搜索,随机搜索,0.0000,0.0000,347,42,否,否,348.00,600,400
116,随机搜索,随机搜索,0.0000,0.0000,350,41,否,否,351.00,600,400
117,随机搜索,随机搜索,0.0000,0.0000,352,40,否,否,354.00,600,400
118,随机搜索,随机搜索,0.0000,0.0000,355,39,否,否,357.00,600,400
119,随机搜索,随机搜索,0.0000,0.0000,358,38,否,否,360.00,600,400
120,随机搜索,随机搜索,0.0000,0.0000,361,37,否,否,363.00,600,400
121,随机搜索,随机搜索,0.0000,0.0000,364,36,否,否,366.00,600,400
122,随机搜索,随机搜索,0.0000,0.0000,367,35,否,否,369.00,600,400
123,随机搜索,随机搜索,0.0000,0.0000,369,34,否,否,372.00,600,400
124,随机搜索,随机搜索,0.0000,0.0000,372,33,否,否,375.00,600,400
125,随机搜索,随机搜索,0.0000,0.0000,375,32,否,否,378.00,600,400
126,随机搜索,随机搜索,0.0000,0.0000,378,31,否,否,381.00,600,400
127,随机搜索,随机搜索,0.0000,0.0000,381,30,否,否,384.00,600,400
128,随机搜索,随机搜索,0.0000,0.0000,383,29,否,否,387.00,600,400
129,随机搜索,随机搜索,0.0000,0.0000,386,28,否,否,390.00,600,400
130,随机搜索,随机搜索,0.0000,0.0000,389,27,否,否,393.00,600,400
131,随机搜索,随机搜索,0.0000,0.0000,392,26,否,否,396.00,600,400
132,随机搜索,随机搜索,0.0000,0.0000,395,25,否,否,399.00,600,400
133,随机搜索,随机搜索,0.0000,0.0000,397,24,否,否,402.00,600,400
134,随机搜索,随机搜索,0.0000,0.0000,400,23,否,否,405.00,600,400
135,随机搜索,随机搜索,0.0000,0.0000,403,22,否,否,408.00,600,400
136,随机搜索,随机搜索,0.0000,0.0000,406,21,否,否,411.00,600,400
137,随机搜索,随机搜索,0.0000,0.0000,409,20,否,否,414.00,600,400
138,随机搜索,随机搜索,0.0000,0.0000,412,19,否,否,417.00,600,400
139,随机搜索,随机搜索,0.0000,0.0000,414,18,否,否,420.00,600,400
140,随机搜索,随机搜索,0.0000,0.0000,417,16,否,否,423.00,600,400
141,随机搜索,随机搜索,0.0000,0.0000,420,15,否,否,426.00,600,400
142,随机搜索,随机搜索,0.0000,0.0000,423,14,否,否,429.00,600,400
143,随机搜索,随机搜索,0.0000,0.0000,426,13,否,否,432.00,600,400
144,随机搜索,随机搜索,0.0000,0.0000,429,14,否,否,435.00,600,400
145,随机搜索,随机搜索,0.0000,0.0000,432,14,否,否,438.00,600,400
146,随机搜索,随机搜索,0.0000,0.0000,435,15,否,否,441.00,600,400
147,随机搜索,随机搜索,0.0000,0.0000,438,15,否,否,444.00,600,400
148,随机搜索,随机搜索,0.0000,0.0000,440,16,否,否,447.00,600,400
149,随机搜索,随机搜索,0.0000,0.0000,443,16,否,否,450.00,600,400
150,随机搜索,随机搜索,0.0000,0.0000,446,17,否,否,453.00,600,400
151,随机搜索,随机搜索,0.0000,0.0000,449,17,否,否,456.00,600,400
152,随机搜索,随机搜索,0.0000,0.0000,452,18,否,否,459.00,600,400
153,随机搜索,随机搜索,0.0000,0.0000,455,18,否,否,462.00,600,400
154,随机搜索,随机搜索,0.0000,0.0000,458,19,否,否,465.00,600,400
155,随机搜索,随机搜索,0.0000,0.0000,461,19,否,否,468.00,600,400
156,随机搜索,随机搜索,0.0000,0.0000,464,20,否,否,471.00,600,400
157,随机搜索,随机搜索,0.0000,0.0000,467,20,否,否,474.00,600,400
158,随机搜索,随机搜索,0.0000,0.0000,470,21,否,否,477.00,600,400
159,随机搜索,随机搜索,0.0000,0.0000,473,21,否,否,480.00,600,400
160,随机搜索,随机搜索,0.0000,0.0000,476,21,否,否,483.00,600,400
161,随机搜索,随机搜索,0.0000,0.0000,479,22,否,否,486.00,600,400
162,随机搜索,随机搜索,0.0000,0.0000,482,22,否,否,489.00,600,400
163,随机搜索,随机搜索,0.0000,0.0000,485,22,否,否,492.00,600,400
164,随机搜索,随机搜索,0.0000,0.0000,488,22,否,否,495.00,600,400
165,随机搜索,随机搜索,0.0000,0.0000,491,22,否,否,498.00,600,400
166,随机搜索,随机搜索,0.0000,0.0000,494,22,否,否,501.00,600,400
167,随机搜索,随机搜索,0.0000,0.0000,497,21,否,否,504.00,600,400
168,随机搜索,随机搜索,0.0000,0.0000,500,21,否,否,507.00,600,400
169,随机搜索,随机搜索,0.0000,0.0000,503,21,否,否,510.00,600,400
170,随机搜索,随机搜索,0.0000,0.0000,506,21,否,否,513.00,600,400
171,随机搜索,随机搜索,0.0000,0.0000,509,21,否,否,516.00,600,400
172,随机搜索,随机搜索,0.0000,0.0000,512,21,否,否,519.00,600,400
173,随机搜索,随机搜索,0.0000,0.0000,515,21,否,否,522.00,600,400
174,随机搜索,随机搜索,0.0000,0.0000,518,21,否,否,525.00,600,400
175,随机搜索,随机搜索,0.0000,0.0000,521,21,否,否,528.00,600,400
176,随机搜索,随机搜索,0.0000,0.0000,524,21,否,否,531.00,600,400
177,随机搜索,随机搜索,0.0000,0.0000,527,21,否,否,534.00,600,400
178,随机搜索,随机搜索,0.0000,0.0000,530,21,否,否,537.00,600,400
179,随机搜索,随机搜索,0.0000,0.0000,533,20,否,否,540.00,600,400
180,随机搜索,随机搜索,0.0000,0.0000,536,20,否,否,543.00,600,400
181,随机搜索,随机搜索,0.0000,0.0000,539,21,否,否,546.00,600,400
182,随机搜索,随机搜索,0.0000,0.0000,542,22,否,否,549.00,600,400
183,随机搜索,随机搜索,0.0000,0.0000,545,23,否,否,552.00,600,400
184,随机搜索,随机搜索,0.0000,0.0000,547,24,否,否,555.00,600,400
185,随机搜索,随机搜索,0.0000,0.0000,549,26,否,否,558.00,600,400
186,随机搜索,随机搜索,0.0000,0.0000,552,28,否,否,561.00,600,400
187,随机搜索,随机搜索,0.0000,0.0000,554,30,否,否,564.00,600,400
188,随机搜索,随机搜索,0.0000,0.0000,556,32,否,否,567.00,600,400
189,随机搜索,随机搜索,0.0000,0.0000,559,34,否,否,570.00,600,400
190,随机搜索,随机搜索,0.0000,0.0000,561,36,否,否,573.00,600,400
191,随机搜索,随机搜索,0.0000,0.0000,563,37,否,否,576.00,600,400
192,随机搜索,随机搜索,0.0000,0.0000,566,38,否,否,579.00,600,400
193,随机搜索,随机搜索,0.0000,0.0000,569,39,否,否,582.00,600,400
194,随机搜索,随机搜索,0.0000,0.0000,572,39,否,否,585.00,600,400
195,随机搜索,随机搜索,0.0000,0.0000,575,40,否,否,588.00,600,400
196,随机搜索,随机搜索,0.0000,0.0000,578,41,否,否,591.00,600,400
197,随机搜索,随机搜索,0.0000,0.0000,581,41,否,否,594.00,600,400
198,随机搜索,随机搜索,0.0000,0.0000,584,42,否,否,597.00,600,400
199,随机搜索,随机搜索,0.0000,0.0000,587,43,否,否,600.00,600,400
200,随机搜索,随机搜索,0.0000,0.0000,590,43,否,否,603.00,600,400
201,随机搜索,随机搜索,0.0000,0.0000,593,44,否,否,606.00,600,400
202,随机搜索,随机搜索,0.0000,0.0000,596,45,否,否,609.00,600,400
203,随机搜索,随机搜索,0.0000,0.0000,599,45,否,否,612.00,600,400
204,随机搜索,随机搜索,0.0000,0.0000,601,46,否,否,615.00,600,400
205,随机搜索,随机搜索,0.0000,0.0000,604,47,否,否,618.00,600,400
206,随机搜索,随机搜索,0.0000,0.0000,607,47,否,否,621.00,600,400
207,随机搜索,随机搜索,0.0000,0.0000,610,48,否,否,624.00,600,400
208,随机搜索,随机搜索,0.0000,0.0000,613,49,否,否,627.00,600,400
209,随机搜索,随机搜索,0.0000,0.0000,616,49,否,否,630.00,600,400
210,随机搜索,随机搜索,0.0000,0.0000,619,50,否,否,633.00,600,400
211,随机搜索,随机搜索,0.0000,0.0000,622,51,否,否,636.00,600,400
212,随机搜索,随机搜索,0.0000,0.0000,625,51,否,否,639.00,600,400
213,随机搜索,随机搜索,0.0000,0.0000,628,52,否,否,642.00,600,400
214,随机搜索,随机搜索,0.0000,0.0000,631,53,否,否,645.00,600,400
215,随机搜索,随机搜索,0.0000,0.0000,634,53,否,否,648.00,600,400
216,随机搜索,随机搜索,0.0000,0.0000,637,54,否,否,651.00,600,400
217,随机搜索,随机搜索,0.0000,0.0000,640,55,否,否,654.00,600,400
218,随机搜索,随机搜索,0.0000,0.0000,642,54,否,否,657.00,600,400
219,随机搜索,随机搜索,0.0000,0.0000,645,53,否,否,660.00,600,400
220,随机搜索,随机搜索,0.0000,0.0000,648,53,否,否,663.00,600,400
221,随机搜索,随机搜索,0.0000,0.0000,651,52,否,否,666.00,600,400
222,随机搜索,随机搜索,0.0000,0.0000,654,51,否,否,669.00,600,400
223,随机搜索,随机搜索,0.0000,0.0000,657,51,否,否,672.00,600,400
224,随机搜索,随机搜索,0.0000,0.0000,660,50,否,否,675.00,600,400
225,随机搜索,随机搜索,0.0000,0.0000,663,49,否,否,678.00,600,400
226,随机搜索,随机搜索,0.0000,0.0000,666,49,否,否,681.00,600,400
227,随机搜索,随机搜索,0.0000,0.0000,669,48,否,否,684.00,600,400
228,随机搜索,随机搜索,0.0000,0.0000,672,47,否,否,687.00,600,400
229,随机搜索,随机搜索,0.0000,0.0000,675,47,否,否,690.00,600,400
230,随机搜索,随机搜索,0.0000,0.0000,678,46,否,否,693.00,600,400
231,随机搜索,随机搜索,0.0000,0.0000,680,45,否,否,696.00,600,400
232,随机搜索,随机搜索,0.0000,0.0000,683,45,否,否,699.00,600,400
233,随机搜索,随机搜索,0.0000,0.0000,686,44,否,否,702.00,600,400
234,随机搜索,随机搜索,0.0000,0.0000,689,43,否,否,705.00,600,400
235,随机搜索,随机搜索,0.0000,0.0000,692,43,否,否,708.00,600,400
236,随机搜索,随机搜索,0.0000,0.0000,695,42,否,否,711.00,600,400
237,随机搜索,随机搜索,0.0000,0.0000,698,41,否,否,714.00,600,400
238,随机搜索,随机搜索,0.0000,0.0000,701,41,否,否,717.00,600,400
239,随机搜索,随机搜索,0.0000,0.0000,704,40,否,否,720.00,600,400
240,随机搜索,随机搜索,0.0000,0.0000,707,39,否,否,723.00,600,400
241,随机搜索,随机搜索,0.0000,0.0000,710,39,否,否,726.00,600,400
242,随机搜索,随机搜索,0.0000,0.0000,713,38,否,否,729.00,600,400
243,随机搜索,随机搜索,0.0000,0.0000,716,37,否,否,732.00,600,400
244,随机搜索,随机搜索,0.0000,0.0000,718,36,否,否,735.00,600,400
245,随机搜索,随机搜索,0.0000,0.0000,721,36,否,否,738.00,600,400
246,随机搜索,随机搜索,0.0000,0.0000,724,35,否,否,741.00,600,400
247,随机搜索,随机搜索,0.0000,0.0000,727,34,否,否,744.00,600,400
248,随机搜索,随机搜索,0.0000,0.0000,730,34,否,否,747.00,600,400
249,随机搜索,随机搜索,0.0000,0.0000,733,33,否,否,750.00,600,400
250,随机搜索,随机搜索,0.0000,0.0000,736,32,否,否,753.00,600,400
251,随机搜索,随机搜索,0.0000,0.0000,739,32,否,否,756.00,600,400
252,随机搜索,随机搜索,0.0000,0.0000,742,31,否,否,759.00,600,400
253,随机搜索,随机搜索,0.0000,0.0000,745,32,否,否,762.00,600,400
254,随机搜索,随机搜索,0.0000,0.0000,747,33,否,否,765.00,600,400
255,随机搜索,随机搜索,0.0000,0.0000,750,34,否,否,768.00,600,400
256,随机搜索,随机搜索,0.0000,0.0000,753,35,否,否,771.00,600,400
257,随机搜索,随机搜索,0.0000,0.0000,756,36,否,否,774.00,600,400
258,随机搜索,随机搜索,0.0000,0.0000,759,37,否,否,777.00,600,400
259,随机搜索,随机搜索,0.0000,0.0000,762,38,否,否,780.00,600,400
260,随机搜索,随机搜索,0.0000,0.0000,764,39,否,否,783.00,600,400
261,随机搜索,随机搜索,0.0000,0.0000,767,40,否,否,786.00,600,400
262,随机搜索,随机搜索,0.0000,0.0000,770,41,否,否,789.00,600,400
263,随机搜索,随机搜索,0.0000,0.0000,773,42,否,否,792.00,600,400
264,随机搜索,随机搜索,0.0000,0.0000,776,43,否,否,795.00,600,400
265,随机搜索,随机搜索,0.0000,0.0000,779,44,否,否,798.00,600,400
266,随机搜索,随机搜索,0.0000,0.0000,781,45,否,否,801.00,600,400
267,随机搜索,随机搜索,0.0000,0.0000,784,46,否,否,804.00,600,400
268,随机搜索,随机搜索,0.0000,0.0000,787,47,否,否,807.00,600,400
269,随机搜索,随机搜索,0.0000,0.0000,790,46,否,否,810.00,600,400
270,随机搜索,随机搜索,0.0000,0.0000,793,45,否,否,813.00,600,400
271,随机搜索,随机搜索,0.0000,0.0000,796,44,否,否,816.00,600,400
272,随机搜索,随机搜索,0.0000,0.0000,798,43,否,否,819.00,600,400
273,随机搜索,随机搜索,0.0000,0.0000,801,42,否,否,822.00,600,400
274,随机搜索,随机搜索,0.0000,0.0000,804,41,否,否,825.00,600,400
275,随机搜索,随机搜索,0.0000,0.0000,807,40,否,否,828.00,600,400
276,随机搜索,随机搜索,0.0000,0.0000,810,39,否,否,831.00,600,400
277,随机搜索,随机搜索,0.0000,0.0000,813,38,否,否,834.00,600,400
278,随机搜索,随机搜索,0.0000,0.0000,816,37,否,否,837.00,600,400
279,随机搜索,随机搜索,0.0000,0.0000,818,37,否,否,840.00,600,400
280,随机搜索,随机搜索,0.0000,0.0000,821,36,否,否,843.00,600,400
281,随机搜索,随机搜索,0.0000,0.0000,824,35,否,否,846.00,600,400
282,随机搜索,随机搜索,0.0000,0.0000,827,34,否,否,849.00,600,400
283,随机搜索,随机搜索,0.0000,0.0000,830,33,否,否,852.00,600,400
284,随机搜索,随机搜索,0.0000,0.0000,833,32,否,否,855.00,600,400
285,随机搜索,随机搜索,0.0000,0.0000,835,31,否,否,858.00,600,400
286,随机搜索,随机搜索,0.0000,0.0000,838,30,否,否,861.00,600,400
287,随机搜索,随机搜索,0.0000,0.0000,841,29,否,否,864.00,600,400
288,随机搜索,随机搜索,0.0000,0.0000,844,28,否,否,867.00,600,400
289,随机搜索,随机搜索,0.0000,0.0000,847,27,否,否,870.00,600,400
290,随机搜索,随机搜索,0.0000,0.0000,850,26,否,否,873.00,600,400
291,随机搜索,随机搜索,0.0000,0.0000,853,25,否,否,876.00,600,400
292,随机搜索,随机搜索,0.0000,0.0000,855,24,否,否,879.00,600,400
293,随机搜索,随机搜索,0.0000,0.0000,858,23,否,否,882.00,600,400
294,随机搜索,随机搜索,0.0000,0.0000,861,22,否,否,885.00,600,400
295,随机搜索,随机搜索,0.0000,0.0000,864,21,否,否,888.00,600,400
296,随机搜索,随机搜索,0.0000,0.0000,867,20,否,否,891.00,600,400
297,随机搜索,随机搜索,0.0000,0.0000,870,19,否,否,894.00,600,400
298,随机搜索,随机搜索,0.0000,0.0000,873,19,否,否,897.00,600,400
299,随机搜索,随机搜索,0.0000,0.0000,875,18,否,否,900.00,600,400
300,随机搜索,随机搜索,0.0000,0.0000,878,17,否,否,903.00,600,400
301,随机搜索,随机搜索,0.0000,0.0000,881,16,否,否,906.00,600,400
302,随机搜索,随机搜索,0.0000,0.0000,884,15,否,否,909.00,600,400
303,随机搜索,随机搜索,0.0000,0.0000,887,14,否,否,912.00,600,400
304,随机搜索,随机搜索,0.0000,0.0000,890,13,否,否,915.00,600,400
305,随机搜索,随机搜索,0.0000,0.0000,892,12,否,否,918.00,600,400
306,随机搜索,随机搜索,0.0000,0.0000,895,11,否,否,921.00,600,400
307,随机搜索,随机搜索,0.0000,0.0000,898,10,否,否,924.00,600,400
308,随机搜索,随机搜索,0.0000,0.0000,901,9,否,否,927.00,600,400
309,随机搜索,随机搜索,0.0000,0.0000,904,8,否,否,930.00,600,400
310,随机搜索,随机搜索,0.0000,0.0000,907,7,否,否,933.00,600,400
311,随机搜索,随机搜索,0.0000,0.0000,910,6,否,否,936.00,600,400
312,随机搜索,随机搜索,0.0000,0.0000,912,5,否,否,939.00,600,400
313,随机搜索,随机搜索,0.0000,0.0000,915,4,否,否,942.00,600,400
314,随机搜索,随机搜索,0.0000,0.0000,918,3,否,否,945.00,600,400
315,随机搜索,随机搜索,0.0000,0.0000,921,2,否,否,948.00,600,400
316,随机搜索,随机搜索,0.0000,0.0000,924,1,否,否,951.00,600,400
317,随机搜索,随机搜索,0.0000,0.0000,926,0,否,否,954.00,600,400
318,随机搜索,随机搜索,0.0000,0.0000,929,1,否,否,957.00,600,400
319,随机搜索,随机搜索,0.0000,0.0000,932,2,否,否,960.00,600,400
320,随机搜索,随机搜索,0.0000,0.0000,934,3,否,否,963.00,600,400
321,随机搜索,随机搜索,0.0000,0.0000,937,5,否,否,966.00,600,400
322,随机搜索,随机搜索,0.0000,0.0000,940,6,否,否,969.00,600,400
323,随机搜索,随机搜索,0.0000,0.0000,943,7,否,否,972.00,600,400
324,随机搜索,随机搜索,0.0000,0.0000,945,8,否,否,975.00,600,400
325,随机搜索,随机搜索,0.0000,0.0000,948,10,否,否,978.00,600,400
326,随机搜索,随机搜索,0.0000,0.0000,951,11,否,否,981.00,600,400
327,随机搜索,随机搜索,0.0000,0.0000,954,12,否,否,984.00,600,400
328,随机搜索,随机搜索,0.0000,0.0000,956,13,否,否,987.00,600,400
329,随机搜索,随机搜索,0.0000,0.0000,959,14,否,否,990.00,600,400
330,随机搜索,随机搜索,0.0000,0.0000,962,16,否,否,993.00,600,400
331,随机搜索,随机搜索,0.0000,0.0000,965,17,否,否,996.00,600,400
332,随机搜索,随机搜索,0.0000,0.0000,967,18,否,否,999.00,600,400
333,随机搜索,随机搜索,0.0000,0.0000,970,19,否,否,1002.00,600,400
334,随机搜索,随机搜索,0.0000,0.0000,973,20,否,否,1005.00,600,400
335,随机搜索,随机搜索,0.0000,0.0000,976,21,否,否,1008.00,600,400
336,随机搜索,随机搜索,0.0000,0.0000,979,22,否,否,1011.00,600,400
337,随机搜索,随机搜索,0.0000,0.0000,981,23,否,否,1014.00,600,400
338,随机搜索,随机搜索,0.0000,0.0000,984,24,否,否,1017.00,600,400
339,随机搜索,随机搜索,0.0000,0.0000,987,25,否,否,1020.00,600,400
340,随机搜索,随机搜索,0.0000,0.0000,990,27,否,否,1023.00,600,400
341,随机搜索,随机搜索,0.0000,0.0000,992,28,否,否,1026.00,600,400
342,随机搜索,随机搜索,0.0000,0.0000,995,29,否,否,1029.00,600,400
343,随机搜索,随机搜索,0.0000,0.0000,998,30,否,否,1032.00,600,400
344,随机搜索,随机搜索,0.0000,0.0000,1001,31,否,否,1035.00,600,400
345,随机搜索,随机搜索,0.0000,0.0000,1003,33,否,否,1038.00,600,400
