时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
42,随机搜索,随机搜索,0.0000,0.0000,91,31,否,否,129.00,600,400
43,随机搜索,随机搜索,0.0000,0.0000,90,33,否,否,132.00,600,400
44,随机搜索,随机搜索,0.0000,0.0000,90,36,否,否,135.00,600,400
45,随机搜索,随机搜索,0.0000,0.0000,89,39,否,否,138.00,600,400
46,随机搜索,随机搜索,0.0000,0.0000,89,42,否,否,141.00,600,400
47,随机搜索,随机搜索,0.0000,0.0000,88,45,否,否,144.00,600,400
48,随机搜索,随机搜索,0.0000,0.0000,88,48,否,否,147.00,600,400
49,随机搜索,随机搜索,0.0000,0.0000,87,51,否,否,150.00,600,400
50,随机搜索,随机搜索,0.0000,0.0000,87,54,否,否,153.00,600,400
51,随机搜索,随机搜索,0.0000,0.0000,87,57,否,否,156.00,600,400
52,随机搜索,随机搜索,0.0000,0.0000,86,60,否,否,159.00,600,400
53,随机搜索,随机搜索,0.0000,0.0000,86,63,否,否,162.00,600,400
54,随机搜索,随机搜索,0.0000,0.0000,85,66,否,否,165.00,600,400
55,随机搜索,随机搜索,0.0000,0.0000,85,69,否,否,168.00,600,400
56,随机搜索,随机搜索,0.0000,0.0000,84,72,否,否,171.00,600,400
57,随机搜索,随机搜索,0.0000,0.0000,84,75,否,否,174.00,600,400
58,随机搜索,随机搜索,0.0000,0.0000,83,78,否,否,177.00,600,400
59,随机搜索,随机搜索,0.0000,0.0000,83,81,否,否,180.00,600,400
60,随机搜索,随机搜索,0.0000,0.0000,82,84,否,否,183.00,600,400
61,随机搜索,随机搜索,0.0000,0.0000,82,87,否,否,186.00,600,400
62,随机搜索,随机搜索,0.0000,0.0000,82,90,否,否,189.00,600,400
63,随机搜索,随机搜索,0.0000,0.0000,81,93,否,否,192.00,600,400
64,随机搜索,随机搜索,0.0000,0.0000,81,96,否,否,195.00,600,400
65,随机搜索,随机搜索,0.0000,0.0000,80,99,否,否,198.00,600,400
66,随机搜索,随机搜索,0.0000,0.0000,80,102,否,否,201.00,600,400
67,随机搜索,随机搜索,0.0000,0.0000,79,105,否,否,204.00,600,400
68,随机搜索,随机搜索,0.0000,0.0000,79,108,否,否,207.00,600,400
69,随机搜索,随机搜索,0.0000,0.0000,78,111,否,否,210.00,600,400
70,随机搜索,随机搜索,0.0000,0.0000,78,114,否,否,213.00,600,400
71,随机搜索,随机搜索,0.0000,0.0000,77,116,否,否,216.00,600,400
72,随机搜索,随机搜索,0.0000,0.0000,77,119,否,否,219.00,600,400
73,随机搜索,随机搜索,0.0000,0.0000,77,122,否,否,222.00,600,400
74,随机搜索,随机搜索,0.0000,0.0000,76,125,否,否,225.00,600,400
75,随机搜索,随机搜索,0.0000,0.0000,76,128,否,否,228.00,600,400
76,随机搜索,随机搜索,0.0000,0.0000,75,131,否,否,231.00,600,400
77,随机搜索,随机搜索,0.0000,0.0000,75,134,否,否,234.00,600,400
78,随机搜索,随机搜索,0.0000,0.0000,73,137,否,否,237.00,600,400
79,随机搜索,随机搜索,0.0000,0.0000,71,139,否,否,240.00,600,400
80,随机搜索,随机搜索,0.0000,0.0000,69,141,否,否,243.00,600,400
81,随机搜索,随机搜索,0.0000,0.0000,67,143,否,否,246.00,600,400
82,随机搜索,随机搜索,0.0000,0.0000,65,146,否,否,249.00,600,400
83,随机搜索,随机搜索,0.0000,0.0000,63,148,否,否,252.00,600,400
84,随机搜索,随机搜索,0.0000,0.0000,61,150,否,否,255.00,600,400
85,随机搜索,随机搜索,0.0000,0.0000,59,152,否,否,258.00,600,400
86,随机搜索,随机搜索,0.0000,0.0000,57,154,否,否,261.00,600,400
87,随机搜索,随机搜索,0.0000,0.0000,54,156,否,否,264.00,600,400
88,随机搜索,随机搜索,0.0000,0.0000,52,158,否,否,267.00,600,400
89,随机搜索,随机搜索,0.0000,0.0000,49,160,否,否,270.00,600,400
90,随机搜索,随机搜索,0.0000,0.0000,47,162,否,否,273.00,600,400
91,随机搜索,随机搜索,0.0000,0.0000,45,164,否,否,276.00,600,400
92,随机搜索,随机搜索,0.0000,0.0000,42,165,否,否,279.00,600,400
93,随机搜索,随机搜索,0.0000,0.0000,40,167,否,否,282.00,600,400
94,随机搜索,随机搜索,0.0000,0.0000,38,169,否,否,285.00,600,400
95,随机搜索,随机搜索,0.0000,0.0000,35,171,否,否,288.00,600,400
96,随机搜索,随机搜索,0.0000,0.0000,33,173,否,否,291.00,600,400
97,随机搜索,随机搜索,0.0000,0.0000,31,175,否,否,294.00,600,400
98,随机搜索,随机搜索,0.0000,0.0000,28,177,否,否,297.00,600,400
99,随机搜索,随机搜索,0.0000,0.0000,26,178,否,否,300.00,600,400
100,随机搜索,随机搜索,0.0000,0.0000,24,180,否,否,303.00,600,400
101,随机搜索,随机搜索,0.0000,0.0000,21,182,否,否,306.00,600,400
102,随机搜索,随机搜索,0.0000,0.0000,19,184,否,否,309.00,600,400
103,随机搜索,随机搜索,0.0000,0.0000,17,186,否,否,312.00,600,400
104,随机搜索,随机搜索,0.0000,0.0000,14,188,否,否,315.00,600,400
105,随机搜索,随机搜索,0.0000,0.0000,12,190,否,否,318.00,600,400
106,随机搜索,随机搜索,0.0000,0.0000,10,192,否,否,321.00,600,400
107,随机搜索,随机搜索,0.0000,0.0000,7,193,否,否,324.00,600,400
108,随机搜索,随机搜索,0.0000,0.0000,5,195,否,否,327.00,600,400
109,随机搜索,随机搜索,0.0000,0.0000,3,197,否,否,330.00,600,400
110,随机搜索,随机搜索,0.0000,0.0000,1,200,否,否,333.00,600,400
111,随机搜索,随机搜索,0.0000,0.0000,0,203,否,否,336.00,600,400
112,随机搜索,随机搜索,0.0000,0.0000,1,205,否,否,339.00,600,400
113,随机搜索,随机搜索,0.0000,0.0000,3,208,否,否,342.00,600,400
114,随机搜索,随机搜索,0.0000,0.0000,4,211,否,否,345.00,600,400
115,随机搜索,随机搜索,0.0000,0.0000,5,214,否,否,348.00,600,400
116,随机搜索,随机搜索,0.0000,0.0000,6,217,否,否,351.00,600,400
117,随机搜索,随机搜索,0.0000,0.0000,6,220,否,否,354.00,600,400
118,随机搜索,随机搜索,0.0000,0.0000,5,223,否,否,357.00,600,400
119,随机搜索,随机搜索,0.0000,0.0000,5,225,否,否,360.00,600,400
120,随机搜索,随机搜索,0.0000,0.0000,5,228,否,否,363.00,600,400
121,随机搜索,随机搜索,0.0000,0.0000,4,231,否,否,366.00,600,400
122,随机搜索,随机搜索,0.0000,0.0000,4,234,否,否,369.00,600,400
123,随机搜索,随机搜索,0.0000,0.0000,3,237,否,否,372.00,600,400
124,随机搜索,随机搜索,0.0000,0.0000,3,240,否,否,375.00,600,400
125,随机搜索,随机搜索,0.0000,0.0000,1,242,否,否,378.00,600,400
126,随机搜索,随机搜索,0.0000,0.0000,3,244,否,否,381.00,600,400
127,随机搜索,随机搜索,0.0000,0.0000,5,246,否,否,384.00,600,400
128,随机搜索,随机搜索,0.0000,0.0000,8,248,否,否,387.00,600,400
129,随机搜索,随机搜索,0.0000,0.0000,10,250,否,否,390.00,600,400
130,随机搜索,随机搜索,0.0000,0.0000,12,252,否,否,393.00,600,400
131,随机搜索,随机搜索,0.0000,0.0000,15,254,否,否,396.00,600,400
132,随机搜索,随机搜索,0.0000,0.0000,17,256,否,否,399.00,600,400
133,随机搜索,随机搜索,0.0000,0.0000,19,258,否,否,402.00,600,400
134,随机搜索,随机搜索,0.0000,0.0000,22,259,否,否,405.00,600,400
135,随机搜索,随机搜索,0.0000,0.0000,24,261,否,否,408.00,600,400
136,随机搜索,随机搜索,0.0000,0.0000,26,263,否,否,411.00,600,400
137,随机搜索,随机搜索,0.0000,0.0000,29,265,否,否,414.00,600,400
138,随机搜索,随机搜索,0.0000,0.0000,31,267,否,否,417.00,600,400
139,随机搜索,随机搜索,0.0000,0.0000,33,269,否,否,420.00,600,400
140,随机搜索,随机搜索,0.0000,0.0000,35,271,否,否,423.00,600,400
141,随机搜索,随机搜索,0.0000,0.0000,38,273,否,否,426.00,600,400
142,随机搜索,随机搜索,0.0000,0.0000,40,275,否,否,429.00,600,400
143,随机搜索,随机搜索,0.0000,0.0000,42,277,否,否,432.00,600,400
144,随机搜索,随机搜索,0.0000,0.0000,45,279,否,否,435.00,600,400
145,随机搜索,随机搜索,0.0000,0.0000,47,280,否,否,438.00,600,400
146,随机搜索,随机搜索,0.0000,0.0000,49,282,否,否,441.00,600,400
147,随机搜索,随机搜索,0.0000,0.0000,52,284,否,否,444.00,600,400
148,随机搜索,随机搜索,0.0000,0.0000,54,286,否,否,447.00,600,400
149,随机搜索,随机搜索,0.0000,0.0000,56,288,否,否,450.00,600,400
150,随机搜索,随机搜索,0.0000,0.0000,59,290,否,否,453.00,600,400
151,随机搜索,随机搜索,0.0000,0.0000,61,292,否,否,456.00,600,400
152,随机搜索,随机搜索,0.0000,0.0000,62,295,否,否,459.00,600,400
153,随机搜索,随机搜索,0.0000,0.0000,63,298,否,否,462.00,600,400
154,随机搜索,随机搜索,0.0000,0.0000,64,300,否,否,465.00,600,400
155,随机搜索,随机搜索,0.0000,0.0000,65,303,否,否,468.00,600,400
156,随机搜索,随机搜索,0.0000,0.0000,67,306,否,否,471.00,600,400
157,随机搜索,随机搜索,0.0000,0.0000,68,309,否,否,474.00,600,400
158,随机搜索,随机搜索,0.0000,0.0000,69,312,否,否,477.00,600,400
159,随机搜索,随机搜索,0.0000,0.0000,70,314,否,否,480.00,600,400
160,随机搜索,随机搜索,0.0000,0.0000,71,317,否,否,483.00,600,400
161,随机搜索,随机搜索,0.0000,0.0000,72,320,否,否,486.00,600,400
162,随机搜索,随机搜索,0.0000,0.0000,74,323,否,否,489.00,600,400
163,随机搜索,随机搜索,0.0000,0.0000,75,325,否,否,492.00,600,400
164,随机搜索,随机搜索,0.0000,0.0000,76,328,否,否,495.00,600,400
165,随机搜索,随机搜索,0.0000,0.0000,77,331,否,否,498.00,600,400
166,随机搜索,随机搜索,0.0000,0.0000,78,334,否,否,501.00,600,400
167,随机搜索,随机搜索,0.0000,0.0000,79,336,否,否,504.00,600,400
168,随机搜索,随机搜索,0.0000,0.0000,80,339,否,否,507.00,600,400
169,随机搜索,随机搜索,0.0000,0.0000,82,342,否,否,510.00,600,400
170,随机搜索,随机搜索,0.0000,0.0000,83,345,否,否,513.00,600,400
171,随机搜索,随机搜索,0.0000,0.0000,84,347,否,否,516.00,600,400
172,随机搜索,随机搜索,0.0000,0.0000,85,350,否,否,519.00,600,400
173,随机搜索,随机搜索,0.0000,0.0000,86,353,否,否,522.00,600,400
174,随机搜索,随机搜索,0.0000,0.0000,87,356,否,否,525.00,600,400
175,随机搜索,随机搜索,0.0000,0.0000,89,359,否,否,528.00,600,400
176,随机搜索,随机搜索,0.0000,0.0000,90,361,否,否,531.00,600,400
177,随机搜索,随机搜索,0.0000,0.0000,91,364,否,否,534.00,600,400
178,随机搜索,随机搜索,0.0000,0.0000,92,367,否,否,537.00,600,400
179,随机搜索,随机搜索,0.0000,0.0000,93,370,否,否,540.00,600,400
180,随机搜索,随机搜索,0.0000,0.0000,94,372,否,否,543.00,600,400
181,随机搜索,随机搜索,0.0000,0.0000,97,374,否,否,546.00,600,400
182,随机搜索,随机搜索,0.0000,0.0000,99,376,否,否,549.00,600,400
183,随机搜索,随机搜索,0.0000,0.0000,101,378,否,否,552.00,600,400
184,随机搜索,随机搜索,0.0000,0.0000,104,380,否,否,555.00,600,400
185,随机搜索,随机搜索,0.0000,0.0000,106,382,否,否,558.00,600,400
186,随机搜索,随机搜索,0.0000,0.0000,108,384,否,否,561.00,600,400
187,随机搜索,随机搜索,0.0000,0.0000,111,386,否,否,564.00,600,400
188,随机搜索,随机搜索,0.0000,0.0000,113,388,否,否,567.00,600,400
189,随机搜索,随机搜索,0.0000,0.0000,115,389,否,否,570.00,600,400
190,随机搜索,随机搜索,0.0000,0.0000,118,391,否,否,573.00,600,400
191,随机搜索,随机搜索,0.0000,0.0000,120,393,否,否,576.00,600,400
192,随机搜索,随机搜索,0.0000,0.0000,122,395,否,否,579.00,600,400
193,随机搜索,随机搜索,0.0000,0.0000,125,397,否,否,582.00,600,400
194,随机搜索,随机搜索,0.0000,0.0000,127,399,否,否,585.00,600,400
195,随机搜索,随机搜索,0.0000,0.0000,129,401,否,否,588.00,600,400
196,随机搜索,随机搜索,0.0000,0.0000,132,403,否,否,591.00,600,400
197,随机搜索,随机搜索,0.0000,0.0000,134,405,否,否,594.00,600,400
198,随机搜索,随机搜索,0.0000,0.0000,136,406,否,否,597.00,600,400
199,随机搜索,随机搜索,0.0000,0.0000,139,408,否,否,600.00,600,400
200,随机搜索,随机搜索,0.0000,0.0000,141,410,否,否,603.00,600,400
201,随机搜索,随机搜索,0.0000,0.0000,143,412,否,否,606.00,600,400
202,随机搜索,随机搜索,0.0000,0.0000,146,414,否,否,609.00,600,400
203,随机搜索,随机搜索,0.0000,0.0000,148,416,否,否,612.00,600,400
204,随机搜索,随机搜索,0.0000,0.0000,150,418,否,否,615.00,600,400
205,随机搜索,随机搜索,0.0000,0.0000,153,420,否,否,618.00,600,400
206,随机搜索,随机搜索,0.0000,0.0000,155,422,否,否,621.00,600,400
207,随机搜索,随机搜索,0.0000,0.0000,157,423,否,否,624.00,600,400
208,随机搜索,随机搜索,0.0000,0.0000,160,425,否,否,627.00,600,400
209,随机搜索,随机搜索,0.0000,0.0000,162,427,否,否,630.00,600,400
210,随机搜索,随机搜索,0.0000,0.0000,164,429,否,否,633.00,600,400
211,随机搜索,随机搜索,0.0000,0.0000,167,431,否,否,636.00,600,400
212,随机搜索,随机搜索,0.0000,0.0000,169,433,否,否,639.00,600,400
213,随机搜索,随机搜索,0.0000,0.0000,171,435,否,否,642.00,600,400
214,随机搜索,随机搜索,0.0000,0.0000,174,437,否,否,645.00,600,400
215,随机搜索,随机搜索,0.0000,0.0000,176,439,否,否,648.00,600,400
216,随机搜索,随机搜索,0.0000,0.0000,178,441,否,否,651.00,600,400
217,随机搜索,随机搜索,0.0000,0.0000,181,442,否,否,654.00,600,400
218,随机搜索,随机搜索,0.0000,0.0000,183,444,否,否,657.00,600,400
219,随机搜索,随机搜索,0.0000,0.0000,185,446,否,否,660.00,600,400
220,随机搜索,随机搜索,0.0000,0.0000,188,448,否,否,663.00,600,400
221,随机搜索,随机搜索,0.0000,0.0000,190,450,否,否,666.00,600,400
222,随机搜索,随机搜索,0.0000,0.0000,192,452,否,否,669.00,600,400
223,随机搜索,随机搜索,0.0000,0.0000,195,454,否,否,672.00,600,400
224,随机搜索,随机搜索,0.0000,0.0000,197,456,否,否,675.00,600,400
225,随机搜索,随机搜索,0.0000,0.0000,199,458,否,否,678.00,600,400
226,随机搜索,随机搜索,0.0000,0.0000,201,459,否,否,681.00,600,400
227,随机搜索,随机搜索,0.0000,0.0000,204,461,否,否,684.00,600,400
228,随机搜索,随机搜索,0.0000,0.0000,206,463,否,否,687.00,600,400
229,随机搜索,随机搜索,0.0000,0.0000,208,465,否,否,690.00,600,400
230,随机搜索,随机搜索,0.0000,0.0000,211,467,否,否,693.00,600,400
231,随机搜索,随机搜索,0.0000,0.0000,213,469,否,否,696.00,600,400
232,随机搜索,随机搜索,0.0000,0.0000,215,471,否,否,699.00,600,400
233,随机搜索,随机搜索,0.0000,0.0000,218,473,否,否,702.00,600,400
234,随机搜索,随机搜索,0.0000,0.0000,220,475,否,否,705.00,600,400
235,随机搜索,随机搜索,0.0000,0.0000,222,476,否,否,708.00,600,400
236,随机搜索,随机搜索,0.0000,0.0000,225,478,否,否,711.00,600,400
237,随机搜索,随机搜索,0.0000,0.0000,227,480,否,否,714.00,600,400
238,随机搜索,随机搜索,0.0000,0.0000,229,482,否,否,717.00,600,400
239,随机搜索,随机搜索,0.0000,0.0000,232,484,否,否,720.00,600,400
240,随机搜索,随机搜索,0.0000,0.0000,234,486,否,否,723.00,600,400
241,随机搜索,随机搜索,0.0000,0.0000,236,488,否,否,726.00,600,400
242,随机搜索,随机搜索,0.0000,0.0000,239,490,否,否,729.00,600,400
243,随机搜索,随机搜索,0.0000,0.0000,241,492,否,否,732.00,600,400
244,随机搜索,随机搜索,0.0000,0.0000,243,494,否,否,735.00,600,400
245,随机搜索,随机搜索,0.0000,0.0000,246,495,否,否,738.00,600,400
246,随机搜索,随机搜索,0.0000,0.0000,248,497,否,否,741.00,600,400
247,随机搜索,随机搜索,0.0000,0.0000,250,499,否,否,744.00,600,400
248,随机搜索,随机搜索,0.0000,0.0000,253,501,否,否,747.00,600,400
249,随机搜索,随机搜索,0.0000,0.0000,255,503,否,否,750.00,600,400
250,随机搜索,随机搜索,0.0000,0.0000,257,505,否,否,753.00,600,400
251,随机搜索,随机搜索,0.0000,0.0000,260,507,否,否,756.00,600,400
252,随机搜索,随机搜索,0.0000,0.0000,262,509,否,否,759.00,600,400
253,随机搜索,随机搜索,0.0000,0.0000,264,511,否,否,762.00,600,400
254,随机搜索,随机搜索,0.0000,0.0000,267,512,否,否,765.00,600,400
255,随机搜索,随机搜索,0.0000,0.0000,269,514,否,否,768.00,600,400
256,随机搜索,随机搜索,0.0000,0.0000,272,514,否,否,771.00,600,400
257,随机搜索,随机搜索,0.0000,0.0000,275,514,否,否,774.00,600,400
258,随机搜索,随机搜索,0.0000,0.0000,278,514,否,否,777.00,600,400
259,随机搜索,随机搜索,0.0000,0.0000,281,513,否,否,780.00,600,400
260,随机搜索,随机搜索,0.0000,0.0000,284,513,否,否,783.00,600,400
261,随机搜索,随机搜索,0.0000,0.0000,287,513,否,否,786.00,600,400
262,随机搜索,随机搜索,0.0000,0.0000,290,513,否,否,789.00,600,400
263,随机搜索,随机搜索,0.0000,0.0000,293,513,否,否,792.00,600,400
264,随机搜索,随机搜索,0.0000,0.0000,296,512,否,否,795.00,600,400
265,随机搜索,随机搜索,0.0000,0.0000,299,512,否,否,798.00,600,400
266,随机搜索,随机搜索,0.0000,0.0000,302,512,否,否,801.00,600,400
267,随机搜索,随机搜索,0.0000,0.0000,305,512,否,否,804.00,600,400
268,随机搜索,随机搜索,0.0000,0.0000,308,511,否,否,807.00,600,400
269,随机搜索,随机搜索,0.0000,0.0000,311,511,否,否,810.00,600,400
270,随机搜索,随机搜索,0.0000,0.0000,314,511,否,否,813.00,600,400
271,随机搜索,随机搜索,0.0000,0.0000,317,511,否,否,816.00,600,400
272,随机搜索,随机搜索,0.0000,0.0000,320,511,否,否,819.00,600,400
273,随机搜索,随机搜索,0.0000,0.0000,323,510,否,否,822.00,600,400
274,随机搜索,随机搜索,0.0000,0.0000,326,510,否,否,825.00,600,400
275,随机搜索,随机搜索,0.0000,0.0000,329,510,否,否,828.00,600,400
276,随机搜索,随机搜索,0.0000,0.0000,332,510,否,否,831.00,600,400
277,随机搜索,随机搜索,0.0000,0.0000,335,509,否,否,834.00,600,400
278,随机搜索,随机搜索,0.0000,0.0000,338,509,否,否,837.00,600,400
279,随机搜索,随机搜索,0.0000,0.0000,341,509,否,否,840.00,600,400
280,随机搜索,随机搜索,0.0000,0.0000,344,509,否,否,843.00,600,400
281,随机搜索,随机搜索,0.0000,0.0000,347,509,否,否,846.00,600,400
282,随机搜索,随机搜索,0.0000,0.0000,350,508,否,否,849.00,600,400
283,随机搜索,随机搜索,0.0000,0.0000,353,508,否,否,852.00,600,400
284,随机搜索,随机搜索,0.0000,0.0000,356,508,否,否,855.00,600,400
285,随机搜索,随机搜索,0.0000,0.0000,359,507,否,否,858.00,600,400
286,随机搜索,随机搜索,0.0000,0.0000,362,507,否,否,861.00,600,400
287,随机搜索,随机搜索,0.0000,0.0000,365,507,否,否,864.00,600,400
288,随机搜索,随机搜索,0.0000,0.0000,368,506,否,否,867.00,600,400
289,随机搜索,随机搜索,0.0000,0.0000,371,506,否,否,870.00,600,400
290,随机搜索,随机搜索,0.0000,0.0000,374,506,否,否,873.00,600,400
291,随机搜索,随机搜索,0.0000,0.0000,377,505,否,否,876.00,600,400
292,随机搜索,随机搜索,0.0000,0.0000,380,505,否,否,879.00,600,400
293,随机搜索,随机搜索,0.0000,0.0000,383,505,否,否,882.00,600,400
294,随机搜索,随机搜索,0.0000,0.0000,386,504,否,否,885.00,600,400
295,随机搜索,随机搜索,0.0000,0.0000,388,503,否,否,888.00,600,400
296,随机搜索,随机搜索,0.0000,0.0000,391,502,否,否,891.00,600,400
297,随机搜索,随机搜索,0.0000,0.0000,394,500,否,否,894.00,600,400
298,随机搜索,随机搜索,0.0000,0.0000,396,499,否,否,897.00,600,400
299,随机搜索,随机搜索,0.0000,0.0000,399,498,否,否,900.00,600,400
300,随机搜索,随机搜索,0.0000,0.0000,402,497,否,否,903.00,600,400
301,随机搜索,随机搜索,0.0000,0.0000,405,495,否,否,906.00,600,400
302,随机搜索,随机搜索,0.0000,0.0000,407,494,否,否,909.00,600,400
303,随机搜索,随机搜索,0.0000,0.0000,410,493,否,否,912.00,600,400
304,随机搜索,随机搜索,0.0000,0.0000,413,492,否,否,915.00,600,400
305,随机搜索,随机搜索,0.0000,0.0000,415,490,否,否,918.00,600,400
306,随机搜索,随机搜索,0.0000,0.0000,418,489,否,否,921.00,600,400
307,随机搜索,随机搜索,0.0000,0.0000,421,488,否,否,924.00,600,400
308,随机搜索,随机搜索,0.0000,0.0000,424,486,否,否,927.00,600,400
309,随机搜索,随机搜索,0.0000,0.0000,426,485,否,否,930.00,600,400
310,随机搜索,随机搜索,0.0000,0.0000,429,484,否,否,933.00,600,400
311,随机搜索,随机搜索,0.0000,0.0000,432,483,否,否,936.00,600,400
312,随机搜索,随机搜索,0.0000,0.0000,434,481,否,否,939.00,600,400
313,随机搜索,随机搜索,0.0000,0.0000,437,480,否,否,942.00,600,400
314,随机搜索,随机搜索,0.0000,0.0000,440,479,否,否,945.00,600,400
315,随机搜索,随机搜索,0.0000,0.0000,443,478,否,否,948.00,600,400
316,随机搜索,随机搜索,0.0000,0.0000,445,476,否,否,951.00,600,400
317,随机搜索,随机搜索,0.0000,0.0000,448,475,否,否,954.00,600,400
318,随机搜索,随机搜索,0.0000,0.0000,451,474,否,否,957.00,600,400
319,随机搜索,随机搜索,0.0000,0.0000,453,473,否,否,960.00,600,400
320,随机搜索,随机搜索,0.0000,0.0000,456,471,否,否,963.00,600,400
321,随机搜索,随机搜索,0.0000,0.0000,459,470,否,否,966.00,600,400
322,随机搜索,随机搜索,0.0000,0.0000,462,469,否,否,969.00,600,400
323,随机搜索,随机搜索,0.0000,0.0000,464,467,否,否,972.00,600,400
324,随机搜索,随机搜索,0.0000,0.0000,467,466,否,否,975.00,600,400
325,随机搜索,随机搜索,0.0000,0.0000,470,465,否,否,978.00,600,400
326,随机搜索,随机搜索,0.0000,0.0000,473,464,否,否,981.00,600,400
327,随机搜索,随机搜索,0.0000,0.0000,475,462,否,否,984.00,600,400
328,随机搜索,随机搜索,0.0000,0.0000,478,461,否,否,987.00,600,400
329,随机搜索,随机搜索,0.0000,0.0000,481,460,否,否,990.00,600,400
330,随机搜索,随机搜索,0.0000,0.0000,483,459,否,否,993.00,600,400
331,随机搜索,随机搜索,0.0000,0.0000,486,457,否,否,996.00,600,400
332,随机搜索,随机搜索,0.0000,0.0000,489,456,否,否,999.00,600,400
333,随机搜索,随机搜索,0.0000,0.0000,492,455,否,否,1002.00,600,400
334,随机搜索,随机搜索,0.0000,0.0000,494,453,否,否,1005.00,600,400
335,随机搜索,随机搜索,0.0000,0.0000,497,452,否,否,1008.00,600,400
336,随机搜索,随机搜索,0.0000,0.0000,500,451,否,否,1011.00,600,400
337,随机搜索,随机搜索,0.0000,0.0000,502,450,否,否,1014.00,600,400
338,随机搜索,随机搜索,0.0000,0.0000,505,448,否,否,1017.00,600,400
339,随机搜索,随机搜索,0.0000,0.0000,508,447,否,否,1020.00,600,400
340,随机搜索,随机搜索,0.0000,0.0000,511,446,否,否,1023.00,600,400
341,随机搜索,随机搜索,0.0000,0.0000,513,445,否,否,1026.00,600,400
342,随机搜索,随机搜索,0.0000,0.0000,516,443,否,否,1029.00,600,400
343,随机搜索,随机搜索,0.0000,0.0000,519,442,否,否,1032.00,600,400
344,随机搜索,随机搜索,0.0000,0.0000,521,441,否,否,1035.00,600,400
345,随机搜索,随机搜索,0.0000,0.0000,524,440,否,否,1038.00,600,400
