时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
104,258,485,315.0,0,0
105,260,486,318.0,0,0
106,263,487,321.0,0,0
107,266,489,324.0,0,0
108,268,490,327.0,0,0
109,271,492,330.0,0,0
110,274,492,333.0,0,0
111,277,491,336.0,0,0
112,280,490,339.0,0,0
113,282,489,342.0,0,0
114,285,491,345.0,0,0
115,288,492,348.0,0,0
116,290,494,351.0,0,0
117,293,494,354.0,0,0
118,295,496,357.0,0,0
119,298,495,360.0,0,0
120,301,496,363.0,0,0
121,304,498,366.0,0,0
122,306,499,369.0,0,0
123,309,498,372.0,0,0
124,311,500,375.0,0,0
125,313,502,378.0,0,0
126,314,505,381.0,0,0
127,316,507,384.0,0,0
128,317,510,387.0,0,0
129,319,512,390.0,0,0
130,321,515,393.0,0,0
131,324,516,396.0,0,0
132,325,519,399.0,0,0
133,327,520,402.0,0,0
134,330,522,405.0,0,0
135,331,524,408.0,0,0
136,333,527,411.0,0,0
137,334,530,414.0,0,0
138,336,532,417.0,0,0
139,338,534,420.0,0,0
140,341,536,423.0,0,0
141,343,537,426.0,0,0
142,346,538,429.0,0,0
143,349,540,432.0,0,0
144,351,542,435.0,0,0
145,353,543,438.0,0,0
146,356,545,441.0,0,0
147,358,546,444.0,0,0
148,361,547,447.0,0,0
149,363,550,450.0,0,0
150,366,551,453.0,0,0
151,368,553,456.0,0,0
152,371,554,459.0,0,0
153,373,556,462.0,0,0
154,376,558,465.0,0,0
155,377,561,468.0,0,0
156,378,563,471.0,0,0
157,379,566,474.0,0,0
158,381,569,477.0,0,0
159,383,571,480.0,0,0
160,384,573,483.0,0,0
161,386,576,486.0,0,0
162,387,579,489.0,0,0
163,388,581,492.0,0,0
164,390,584,495.0,0,0
165,391,587,498.0,0,0
166,393,589,501.0,0,0
167,394,592,504.0,0,0
168,396,594,507.0,0,0
169,399,596,510.0,0,0
170,400,599,513.0,0,0
171,402,600,516.0,0,0
172,404,603,519.0,0,0
173,405,606,522.0,0,0
174,406,608,525.0,0,0
175,408,611,528.0,0,0
176,410,613,531.0,0,0
177,411,616,534.0,0,0
178,413,618,537.0,0,0
179,415,620,540.0,0,0
180,416,623,543.0,0,0
181,418,625,546.0,0,0
182,419,628,549.0,0,0
183,421,630,552.0,0,0
184,423,632,555.0,0,0
185,426,633,558.0,0,0
186,427,636,561.0,0,0
187,428,639,564.0,0,0
188,430,641,567.0,0,0
189,432,643,570.0,0,0
190,435,645,573.0,0,0
191,438,646,576.0,0,0
192,441,647,579.0,0,0
193,442,649,582.0,0,0
194,445,651,585.0,0,0
195,447,652,588.0,0,0
196,450,654,591.0,0,0
197,453,653,594.0,0,0
198,455,656,597.0,0,0
199,457,658,600.0,0,0
200,460,659,603.0,0,0
201,463,660,606.0,0,0
202,466,661,609.0,0,0
203,468,663,612.0,0,0
204,471,664,615.0,0,0
205,473,666,618.0,0,0
206,476,667,621.0,0,0
207,479,668,624.0,0,0
208,482,669,627.0,0,0
209,484,670,630.0,0,0
210,487,672,633.0,0,0
211,489,673,636.0,0,0
212,492,675,639.0,0,0
213,495,676,642.0,0,0
214,498,676,645.0,0,0
215,501,677,648.0,0,0
216,503,679,651.0,0,0
217,506,680,654.0,0,0
218,509,681,657.0,0,0
219,511,682,660.0,0,0
220,514,683,663.0,0,0
221,517,684,666.0,0,0
222,520,685,669.0,0,0
223,523,686,672.0,0,0
224,526,687,675.0,0,0
225,529,688,678.0,0,0
226,531,689,681.0,0,0
227,534,689,684.0,0,0
228,537,690,687.0,0,0
229,540,690,690.0,0,0
230,543,691,693.0,0,0
231,546,690,696.0,0,0
232,548,688,699.0,0,0
233,551,686,702.0,0,0
234,554,687,705.0,0,0
235,556,684,708.0,0,0
236,558,682,711.0,0,0
237,561,681,714.0,0,0
238,563,682,717.0,0,0
239,566,683,720.0,0,0
240,569,684,723.0,0,0
241,572,686,726.0,0,0
242,575,686,729.0,0,0
243,578,687,732.0,0,0
244,580,688,735.0,0,0
245,583,688,738.0,0,0
246,586,689,741.0,0,0
247,589,690,744.0,0,0
248,592,691,747.0,0,0
249,595,691,750.0,0,0
250,598,690,753.0,0,0
251,601,689,756.0,0,0
252,603,688,759.0,0,0
253,606,686,762.0,0,0
254,608,685,765.0,0,0
255,611,683,768.0,0,0
256,614,684,771.0,0,0
257,617,685,774.0,0,0
258,620,686,777.0,0,0
259,622,687,780.0,0,0
260,625,688,783.0,0,0
261,628,689,786.0,0,0
262,631,689,789.0,0,0
263,634,689,792.0,0,0
264,637,689,795.0,0,0
265,640,689,798.0,0,0
266,643,689,801.0,0,0
267,646,689,804.0,0,0
268,649,689,807.0,0,0
269,652,689,810.0,0,0
270,655,689,813.0,0,0
271,658,689,816.0,0,0
272,661,689,819.0,0,0
273,664,689,822.0,0,0
274,667,689,825.0,0,0
275,670,689,828.0,0,0
276,673,689,831.0,0,0
277,676,689,834.0,0,0
278,679,689,837.0,0,0
279,682,689,840.0,0,0
280,685,688,843.0,0,0
281,687,686,846.0,0,0
282,690,685,849.0,0,0
283,693,685,852.0,0,0
284,695,683,855.0,0,0
285,697,681,858.0,0,0
286,700,680,861.0,0,0
287,703,678,864.0,0,0
288,705,677,867.0,0,0
289,708,676,870.0,0,0
290,710,674,873.0,0,0
291,713,672,876.0,0,0
292,715,671,879.0,0,0
293,718,670,882.0,0,0
294,720,668,885.0,0,0
295,723,666,888.0,0,0
296,725,665,891.0,0,0
297,728,663,894.0,0,0
298,731,662,897.0,0,0
299,733,660,900.0,0,0
300,735,658,903.0,0,0
301,738,657,906.0,0,0
302,741,656,909.0,0,0
303,743,655,912.0,0,0
304,746,653,915.0,0,0
305,748,651,918.0,0,0
306,751,650,921.0,0,0
307,753,648,924.0,0,0
308,754,645,927.0,0,0
309,756,643,930.0,0,0
310,757,640,933.0,0,0
311,758,637,936.0,0,0
312,759,634,939.0,0,0
313,760,632,942.0,0,0
314,762,629,945.0,0,0
315,764,627,948.0,0,0
316,764,624,951.0,0,0
317,765,621,954.0,0,0
318,766,618,957.0,0,0
319,769,616,960.0,0,0
320,770,614,963.0,0,0
321,772,611,966.0,0,0
322,773,609,969.0,0,0
323,773,606,972.0,0,0
324,773,603,975.0,0,0
325,772,600,978.0,0,0
326,775,600,981.0,0,0
327,778,600,984.0,0,0
328,780,597,987.0,0,0
329,781,595,990.0,0,0
330,782,592,993.0,0,0
331,785,590,996.0,0,0
332,787,589,999.0,0,0
333,788,586,1002.0,0,0
334,788,583,1005.0,0,0
335,789,580,1008.0,0,0
336,792,578,1011.0,0,0
337,793,575,1014.0,0,0
338,791,573,1017.0,0,0
339,790,570,1020.0,0,0
340,788,568,1023.0,0,0
341,788,565,1026.0,0,0
342,787,562,1029.0,0,0
343,787,559,1032.0,0,0
344,785,556,1035.0,0,0
345,784,554,1038.0,0,0
346,786,551,1041.0,0,0
347,787,549,1044.0,0,0
348,787,546,1047.0,0,0
349,788,543,1050.0,0,0
350,789,540,1053.0,0,0
351,791,538,1056.0,0,0
352,793,535,1059.0,0,0
353,791,533,1062.0,0,0
354,790,530,1065.0,0,0
355,788,528,1068.0,0,0
356,788,525,1071.0,0,0
357,787,522,1074.0,0,0
358,785,520,1077.0,0,0
359,784,517,1080.0,0,0
360,782,515,1083.0,0,0
361,781,512,1086.0,0,0
362,783,510,1089.0,0,0
363,785,507,1092.0,0,0
364,784,504,1095.0,0,0
365,785,501,1098.0,0,0
366,786,499,1101.0,0,0
367,785,496,1104.0,0,0
368,787,494,1107.0,0,0
369,789,492,1110.0,0,0
370,790,489,1113.0,0,0
371,790,486,1116.0,0,0
372,791,483,1119.0,0,0
373,793,481,1122.0,0,0
374,795,479,1125.0,0,0
375,797,477,1128.0,0,0
376,798,474,1131.0,0,0
377,799,471,1134.0,0,0
378,798,469,1137.0,0,0
379,797,466,1140.0,0,0
380,797,463,1143.0,0,0
381,796,460,1146.0,0,0
382,795,457,1149.0,0,0
383,794,454,1152.0,0,0
384,792,452,1155.0,0,0
385,790,449,1158.0,0,0
386,790,446,1161.0,0,0
387,790,444,1164.0,0,0
388,789,441,1167.0,0,0
389,786,439,1170.0,0,0
390,785,436,1173.0,0,0
391,784,433,1176.0,0,0
392,782,431,1179.0,0,0
393,784,428,1182.0,0,0
394,784,425,1185.0,0,0
395,785,423,1188.0,0,0
396,786,420,1191.0,0,0
397,785,417,1194.0,0,0
398,783,414,1197.0,0,0
399,785,412,1200.0,0,0
400,787,409,1203.0,0,0
401,789,407,1206.0,0,0
402,789,404,1209.0,0,0
403,789,401,1212.0,0,0
404,792,399,1215.0,0,0
405,793,397,1218.0,0,0
406,795,394,1221.0,0,0
407,796,391,1224.0,0,0
408,794,389,1227.0,0,0
409,794,386,1230.0,0,0
410,796,384,1233.0,0,0
411,795,381,1236.0,0,0
412,796,378,1239.0,0,0
413,798,376,1242.0,0,0
414,797,373,1245.0,0,0
415,795,370,1248.0,0,0
416,793,368,1251.0,0,0
417,793,365,1254.0,0,0
418,792,362,1257.0,0,0
419,791,359,1260.0,0,0
420,789,357,1263.0,0,0
421,787,355,1266.0,0,0
422,786,352,1269.0,0,0
423,784,350,1272.0,0,0
424,783,347,1275.0,0,0
425,781,345,1278.0,0,0
426,779,343,1281.0,0,0
427,776,341,1284.0,0,0
428,773,340,1287.0,0,0
429,771,339,1290.0,0,0
430,768,337,1293.0,0,0
431,766,335,1296.0,0,0
432,764,333,1299.0,0,0
433,761,332,1302.0,0,0
434,758,331,1305.0,0,0
435,756,329,1308.0,0,0
436,753,327,1311.0,0,0
437,751,326,1314.0,0,0
438,748,324,1317.0,0,0
439,746,323,1320.0,0,0
440,743,322,1323.0,0,0
441,741,319,1326.0,0,0
442,739,318,1329.0,0,0
443,736,317,1332.0,0,0
444,733,316,1335.0,0,0
445,731,314,1338.0,0,0
446,728,312,1341.0,0,0
447,725,312,1344.0,0,0
448,722,311,1347.0,0,0
449,720,311,1350.0,0,0
450,718,308,1353.0,0,0
451,715,307,1356.0,0,0
452,712,305,1359.0,0,0
453,712,302,1362.0,0,0
454,711,300,1365.0,0,0
455,708,298,1368.0,0,0
456,707,295,1371.0,0,0
457,705,292,1374.0,0,0
458,703,292,1377.0,0,0
459,700,291,1380.0,0,0
460,698,288,1383.0,0,0
461,695,287,1386.0,0,0
462,693,285,1389.0,0,0
463,690,284,1392.0,0,0
464,687,282,1395.0,0,0
465,685,280,1398.0,0,0
466,683,278,1401.0,0,0
467,682,276,1404.0,0,0
468,680,273,1407.0,0,0
469,679,270,1410.0,0,0
470,677,268,1413.0,0,0
471,675,266,1416.0,0,0
472,673,263,1419.0,0,0
473,671,261,1422.0,0,0
474,670,259,1425.0,0,0
475,668,256,1428.0,0,0
476,667,253,1431.0,0,0
477,665,251,1434.0,0,0
478,664,248,1437.0,0,0
479,661,246,1440.0,0,0
480,659,244,1443.0,0,0
481,657,242,1446.0,0,0
482,656,239,1449.0,0,0
483,655,236,1452.0,0,0
484,654,233,1455.0,0,0
485,652,231,1458.0,0,0
486,651,228,1461.0,0,0
487,649,226,1464.0,0,0
488,648,223,1467.0,0,0
489,646,221,1470.0,0,0
490,644,219,1473.0,0,0
491,642,216,1476.0,0,0
492,641,214,1479.0,0,0
493,640,211,1482.0,0,0
494,638,209,1485.0,0,0
495,635,207,1488.0,0,0
496,633,206,1491.0,0,0
497,632,203,1494.0,0,0
498,631,200,1497.0,0,0
499,629,198,1500.0,0,0
500,627,195,1503.0,0,0
501,626,193,1506.0,0,0
502,623,192,1509.0,0,0
503,620,191,1512.0,0,0
504,618,189,1515.0,0,0
505,615,187,1518.0,0,0
506,613,186,1521.0,0,0
507,612,183,1524.0,0,0
508,611,180,1527.0,0,0
509,609,178,1530.0,0,0
510,607,175,1533.0,0,0
511,606,173,1536.0,0,0
512,603,172,1539.0,0,0
513,600,171,1542.0,0,0
514,598,169,1545.0,0,0
515,596,167,1548.0,0,0
516,593,166,1551.0,0,0
517,592,163,1554.0,0,0
518,591,160,1557.0,0,0
519,589,158,1560.0,0,0
520,587,156,1563.0,0,0
521,586,153,1566.0,0,0
522,583,152,1569.0,0,0
523,580,151,1572.0,0,0
524,578,149,1575.0,0,0
525,576,147,1578.0,0,0
526,573,146,1581.0,0,0
527,570,144,1584.0,0,0
528,568,143,1587.0,0,0
529,566,141,1590.0,0,0
530,563,139,1593.0,0,0
531,561,138,1596.0,0,0
532,558,137,1599.0,0,0
533,555,136,1602.0,0,0
534,552,134,1605.0,0,0
535,550,133,1608.0,0,0
536,547,131,1611.0,0,0
537,545,129,1614.0,0,0
538,542,128,1617.0,0,0
539,539,128,1620.0,0,0
540,536,126,1623.0,0,0
541,534,125,1626.0,0,0
542,531,123,1629.0,0,0
543,529,122,1632.0,0,0
544,526,122,1635.0,0,0
545,523,122,1638.0,0,0
546,520,120,1641.0,0,0
547,517,119,1644.0,0,0
548,514,118,1647.0,0,0
549,512,117,1650.0,0,0
550,509,116,1653.0,0,0
551,506,115,1656.0,0,0
552,503,115,1659.0,0,0
553,500,114,1662.0,0,0
554,497,113,1665.0,0,0
555,494,112,1668.0,0,0
556,492,111,1671.0,0,0
557,489,110,1674.0,0,0
558,486,110,1677.0,0,0
559,483,109,1680.0,0,0
560,480,109,1683.0,0,0
561,477,108,1686.0,0,0
562,475,109,1689.0,0,0
563,472,111,1692.0,0,0
564,469,113,1695.0,0,0
565,466,112,1698.0,0,0
566,463,113,1701.0,0,0
567,461,112,1704.0,0,0
568,458,111,1707.0,0,0
569,455,110,1710.0,0,0
570,452,112,1713.0,0,0
571,450,113,1716.0,0,0
572,447,112,1719.0,0,0
573,444,112,1722.0,0,0
574,441,111,1725.0,0,0
575,438,110,1728.0,0,0
576,436,112,1731.0,0,0
577,433,113,1734.0,0,0
578,430,115,1737.0,0,0
579,428,116,1740.0,0,0
580,426,118,1743.0,0,0
581,423,120,1746.0,0,0
582,421,122,1749.0,0,0
583,418,123,1752.0,0,0
584,415,124,1755.0,0,0
585,413,125,1758.0,0,0
586,410,127,1761.0,0,0
587,408,129,1764.0,0,0
588,405,129,1767.0,0,0
589,402,130,1770.0,0,0
590,400,132,1773.0,0,0
591,397,133,1776.0,0,0
592,394,135,1779.0,0,0
593,392,136,1782.0,0,0
594,389,134,1785.0,0,0
595,387,133,1788.0,0,0
596,384,133,1791.0,0,0
597,381,132,1794.0,0,0
598,378,131,1797.0,0,0
599,376,133,1800.0,0,0
600,373,131,1803.0,0,0
601,371,130,1806.0,0,0
602,368,128,1809.0,0,0
603,365,128,1812.0,0,0
604,362,127,1815.0,0,0
605,359,127,1818.0,0,0
606,357,125,1821.0,0,0
607,354,124,1824.0,0,0
608,352,126,1827.0,0,0
609,349,127,1830.0,0,0
610,346,127,1833.0,0,0
611,343,128,1836.0,0,0
612,340,129,1839.0,0,0
613,338,131,1842.0,0,0
614,336,133,1845.0,0,0
615,333,131,1848.0,0,0
616,331,129,1851.0,0,0
617,328,128,1854.0,0,0
618,325,128,1857.0,0,0
619,322,129,1860.0,0,0
620,320,130,1863.0,0,0
621,318,132,1866.0,0,0
622,315,133,1869.0,0,0
623,312,135,1872.0,0,0
624,310,133,1875.0,0,0
625,308,131,1878.0,0,0
626,305,131,1881.0,0,0
627,302,130,1884.0,0,0
628,300,133,1887.0,0,0
629,298,135,1890.0,0,0
630,295,134,1893.0,0,0
631,292,132,1896.0,0,0
632,290,130,1899.0,0,0
633,287,129,1902.0,0,0
634,284,129,1905.0,0,0
635,281,128,1908.0,0,0
636,279,127,1911.0,0,0
637,276,126,1914.0,0,0
638,273,124,1917.0,1,0
639,271,123,1920.0,1,0
640,268,122,1923.0,1,0
641,265,121,1926.0,1,0
642,262,121,1929.0,1,0
643,259,119,1932.0,1,0
644,257,118,1935.0,1,0
645,254,117,1938.0,1,0
646,251,116,1941.0,1,0
647,248,115,1944.0,1,0
648,245,115,1947.0,1,0
649,243,114,1950.0,1,0
650,240,113,1953.0,1,0
651,237,112,1956.0,1,0
652,234,111,1959.0,1,0
653,231,110,1962.0,1,0
654,228,109,1965.0,1,0
655,225,108,1968.0,1,0
656,222,107,1971.0,1,0
657,220,107,1974.0,1,0
658,217,107,1977.0,1,0
659,214,109,1980.0,1,0
660,212,111,1983.0,1,0
661,209,112,1986.0,1,0
662,206,112,1989.0,1,0
663,203,111,1992.0,1,0
664,200,110,1995.0,1,0
665,197,110,1998.0,1,0
666,195,111,2001.0,1,0
667,192,113,2004.0,1,0
668,190,114,2007.0,1,0
669,187,116,2010.0,1,0
670,184,115,2013.0,1,0
671,181,114,2016.0,1,0
672,179,116,2019.0,1,0
673,176,115,2022.0,1,0
674,173,114,2025.0,1,0
675,170,113,2028.0,1,0
676,167,111,2031.0,1,0
677,164,111,2034.0,1,0
678,162,111,2037.0,1,0
679,160,108,2040.0,1,0
680,160,105,2043.0,1,0
681,160,102,2046.0,1,0
682,160,105,2049.0,1,0
683,160,108,2052.0,1,0
684,160,111,2055.0,1,0
685,160,114,2058.0,1,0
686,160,117,2061.0,1,0
687,158,120,2064.0,1,0
688,156,121,2067.0,1,0
689,153,122,2070.0,1,0
690,151,124,2073.0,1,0
691,148,126,2076.0,1,0
692,146,127,2079.0,1,0
693,143,129,2082.0,1,0
694,141,131,2085.0,1,0
695,139,133,2088.0,1,0
696,137,136,2091.0,1,0
697,136,138,2094.0,1,0
698,135,141,2097.0,1,0
699,134,144,2100.0,1,0
700,132,146,2103.0,1,0
701,130,149,2106.0,1,0
702,129,151,2109.0,1,0
703,127,154,2112.0,1,0
704,126,157,2115.0,1,0
705,126,160,2118.0,1,0
706,124,162,2121.0,1,0
707,123,165,2124.0,1,0
708,122,168,2127.0,1,0
709,120,170,2130.0,1,0
710,120,173,2133.0,1,0
711,119,176,2136.0,1,0
712,118,179,2139.0,1,0
713,117,182,2142.0,1,0
714,116,185,2145.0,1,0
715,115,187,2148.0,1,0
716,114,190,2151.0,1,0
717,114,193,2154.0,1,0
718,113,196,2157.0,1,0
719,112,199,2160.0,1,0
720,112,202,2163.0,1,0
721,111,205,2166.0,1,0
722,110,208,2169.0,1,0
723,109,210,2172.0,1,0
724,109,213,2175.0,1,0
725,108,216,2178.0,1,0
726,107,219,2181.0,1,0
727,107,222,2184.0,1,0
728,108,225,2187.0,1,0
729,110,227,2190.0,1,0
730,111,230,2193.0,1,0
731,111,233,2196.0,1,0
732,111,236,2199.0,1,0
733,110,239,2202.0,1,0
734,109,241,2205.0,1,0
735,110,244,2208.0,1,0
736,112,247,2211.0,1,0
737,113,249,2214.0,1,0
738,115,252,2217.0,1,0
739,116,255,2220.0,1,0
740,115,258,2223.0,1,0
741,114,260,2226.0,1,0
742,115,263,2229.0,1,0
743,116,266,2232.0,1,0
744,118,268,2235.0,1,0
745,119,271,2238.0,1,0
746,119,274,2241.0,1,0
747,121,276,2244.0,1,0
748,120,279,2247.0,1,0
749,118,282,2250.0,1,0
750,117,284,2253.0,1,0
751,116,287,2256.0,1,0
752,115,290,2259.0,1,0
753,114,293,2262.0,1,0
754,113,296,2265.0,1,0
755,112,298,2268.0,1,0
756,111,301,2271.0,1,0
757,110,304,2274.0,1,0
758,109,307,2277.0,1,0
759,108,310,2280.0,1,0
760,107,313,2283.0,1,0
761,107,316,2286.0,1,0
762,106,319,2289.0,1,0
763,105,321,2292.0,1,0
764,105,324,2295.0,1,0
765,104,327,2298.0,1,0
766,103,330,2301.0,1,0
767,102,333,2304.0,1,0
768,102,336,2307.0,1,0
769,101,339,2310.0,1,0
770,101,342,2313.0,1,0
771,100,345,2316.0,1,0
772,100,348,2319.0,1,0
773,99,351,2322.0,1,0
774,99,354,2325.0,1,0
775,99,357,2328.0,1,0
776,98,360,2331.0,1,0
777,98,363,2334.0,1,0
778,98,366,2337.0,1,0
779,97,369,2340.0,1,0
780,97,372,2343.0,1,0
781,97,375,2346.0,1,0
782,99,373,2349.0,1,0
783,101,371,2352.0,1,0
784,104,370,2355.0,1,0
785,106,368,2358.0,1,0
786,109,366,2361.0,1,0
787,111,364,2364.0,1,0
788,114,363,2367.0,1,0
789,116,361,2370.0,1,0
790,119,360,2373.0,1,0
791,122,359,2376.0,1,0
792,124,357,2379.0,1,0
793,127,356,2382.0,1,0
794,130,355,2385.0,1,0
795,133,355,2388.0,1,0
796,136,355,2391.0,1,0
797,139,354,2394.0,1,0
798,142,353,2397.0,1,0
799,144,352,2400.0,1,0
800,147,351,2403.0,1,0
801,150,350,2406.0,1,0
802,153,350,2409.0,1,0
803,156,349,2412.0,1,0
804,159,348,2415.0,1,0
805,162,347,2418.0,1,0
806,164,346,2421.0,1,0
807,167,345,2424.0,1,0
808,170,343,2427.0,1,0
809,172,342,2430.0,1,0
810,175,341,2433.0,1,0
811,178,341,2436.0,1,0
812,181,339,2439.0,1,0
813,184,338,2442.0,1,0
814,186,337,2445.0,1,0
815,189,336,2448.0,1,0
816,192,335,2451.0,1,0
817,195,334,2454.0,1,0
818,198,333,2457.0,1,0
819,201,333,2460.0,1,0
820,204,332,2463.0,1,0
821,206,331,2466.0,1,0
822,209,330,2469.0,1,0
823,212,329,2472.0,1,0
824,215,328,2475.0,1,0
825,218,327,2478.0,1,0
826,221,327,2481.0,1,0
827,224,326,2484.0,1,0
828,227,325,2487.0,1,0
829,230,324,2490.0,1,0
830,232,324,2493.0,1,0
831,235,323,2496.0,1,0
832,238,323,2499.0,1,0
833,241,322,2502.0,1,0
834,244,321,2505.0,1,0
835,247,321,2508.0,1,0
836,250,320,2511.0,1,0
837,253,321,2514.0,1,0
838,256,320,2517.0,1,0
839,259,320,2520.0,1,0
840,262,319,2523.0,1,0
841,265,319,2526.0,1,0
842,268,319,2529.0,1,0
843,271,318,2532.0,1,0
844,274,318,2535.0,1,0
845,277,317,2538.0,1,0
846,280,317,2541.0,1,0
847,283,317,2544.0,1,0
848,286,316,2547.0,1,0
849,289,316,2550.0,1,0
850,292,316,2553.0,1,0
851,295,316,2556.0,1,0
852,298,317,2559.0,1,0
853,301,317,2562.0,1,0
854,304,316,2565.0,1,0
855,307,316,2568.0,1,0
856,310,316,2571.0,1,0
857,313,315,2574.0,1,0
858,316,315,2577.0,1,0
859,319,315,2580.0,1,0
860,322,315,2583.0,1,0
861,325,314,2586.0,1,0
862,328,314,2589.0,1,0
863,331,314,2592.0,1,0
864,334,314,2595.0,1,0
865,337,314,2598.0,1,0
866,339,315,2601.0,1,0
867,342,316,2604.0,1,0
868,345,316,2607.0,1,0
869,348,317,2610.0,1,0
870,351,317,2613.0,1,0
871,354,318,2616.0,1,0
872,357,318,2619.0,1,0
873,360,320,2622.0,1,0
874,363,321,2625.0,1,0
875,365,322,2628.0,1,0
876,368,324,2631.0,1,0
877,370,325,2634.0,1,0
878,373,326,2637.0,1,0
879,376,327,2640.0,1,0
880,379,327,2643.0,1,0
881,379,330,2646.0,1,0
882,379,333,2649.0,1,0
883,379,336,2652.0,1,0
884,379,339,2655.0,1,0
885,382,341,2658.0,1,0
886,385,342,2661.0,1,0
887,387,343,2664.0,1,0
888,390,345,2667.0,1,0
889,393,345,2670.0,1,0
890,396,345,2673.0,1,0
891,399,346,2676.0,1,0
892,402,347,2679.0,1,0
893,404,348,2682.0,1,0
894,407,350,2685.0,1,0
895,409,351,2688.0,1,0
896,412,353,2691.0,1,0
897,415,353,2694.0,1,0
898,418,354,2697.0,1,0
899,421,355,2700.0,1,0
900,423,357,2703.0,1,0
901,426,358,2706.0,1,0
902,429,359,2709.0,1,0
903,431,361,2712.0,1,0
904,433,363,2715.0,1,0
905,436,365,2718.0,1,0
906,438,366,2721.0,1,0
907,441,367,2724.0,1,0
908,444,368,2727.0,1,0
909,447,370,2730.0,1,0
910,449,371,2733.0,1,0
911,452,373,2736.0,1,0
912,455,373,2739.0,1,0
913,457,376,2742.0,1,0
914,459,378,2745.0,1,0
915,462,379,2748.0,1,0
916,464,380,2751.0,1,0
917,467,381,2754.0,1,0
918,469,383,2757.0,1,0
919,472,385,2760.0,1,0
920,474,387,2763.0,1,0
921,477,388,2766.0,1,0
922,480,389,2769.0,1,0
923,482,391,2772.0,1,0
924,484,392,2775.0,1,0
925,487,394,2778.0,1,0
926,490,395,2781.0,1,0
927,492,397,2784.0,1,0
928,494,399,2787.0,1,0
929,497,401,2790.0,1,0
930,499,402,2793.0,1,0
931,502,403,2796.0,1,0
932,505,404,2799.0,1,0
933,508,406,2802.0,1,0
934,510,408,2805.0,1,0
935,512,409,2808.0,1,0
936,515,411,2811.0,1,0
937,517,413,2814.0,1,0
938,519,415,2817.0,1,0
939,522,417,2820.0,2,0
940,524,418,2823.0,2,0
941,527,419,2826.0,2,0
942,530,421,2829.0,2,0
943,532,423,2832.0,2,0
944,534,424,2835.0,2,0
945,537,426,2838.0,2,0
946,539,428,2841.0,2,0
947,541,431,2844.0,2,0
948,544,432,2847.0,2,0
949,546,434,2850.0,2,0
950,549,435,2853.0,2,0
