时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
82,随机搜索,随机搜索,0.0000,0.0000,25,92,否,否,249.00,815,404
83,随机搜索,随机搜索,0.0000,0.0000,28,93,否,否,252.00,815,404
84,随机搜索,随机搜索,0.0000,0.0000,31,94,否,否,255.00,815,404
85,随机搜索,随机搜索,0.0000,0.0000,34,95,否,否,258.00,815,404
86,随机搜索,随机搜索,0.0000,0.0000,37,96,否,否,261.00,815,404
87,随机搜索,随机搜索,0.0000,0.0000,39,98,否,否,264.00,815,404
88,随机搜索,随机搜索,0.0000,0.0000,42,99,否,否,267.00,815,404
89,随机搜索,随机搜索,0.0000,0.0000,45,100,否,否,270.00,815,404
90,随机搜索,随机搜索,0.0000,0.0000,48,101,否,否,273.00,815,404
91,随机搜索,随机搜索,0.0000,0.0000,50,102,否,否,276.00,815,404
92,随机搜索,随机搜索,0.0000,0.0000,53,103,否,否,279.00,815,404
93,随机搜索,随机搜索,0.0000,0.0000,56,105,否,否,282.00,815,404
94,随机搜索,随机搜索,0.0000,0.0000,59,106,否,否,285.00,815,404
95,随机搜索,随机搜索,0.0000,0.0000,61,107,否,否,288.00,815,404
96,随机搜索,随机搜索,0.0000,0.0000,64,108,否,否,291.00,815,404
97,随机搜索,随机搜索,0.0000,0.0000,67,109,否,否,294.00,815,404
98,随机搜索,随机搜索,0.0000,0.0000,70,110,否,否,297.00,815,404
99,随机搜索,随机搜索,0.0000,0.0000,72,112,否,否,300.00,815,404
100,随机搜索,随机搜索,0.0000,0.0000,75,113,否,否,303.00,815,404
101,随机搜索,随机搜索,0.0000,0.0000,78,114,否,否,306.00,815,404
102,随机搜索,随机搜索,0.0000,0.0000,81,115,否,否,309.00,815,404
103,随机搜索,随机搜索,0.0000,0.0000,84,116,否,否,312.00,815,404
104,随机搜索,随机搜索,0.0000,0.0000,86,118,否,否,315.00,815,404
105,随机搜索,随机搜索,0.0000,0.0000,88,120,否,否,318.00,815,404
106,随机搜索,随机搜索,0.0000,0.0000,90,122,否,否,321.00,815,404
107,随机搜索,随机搜索,0.0000,0.0000,93,124,否,否,324.00,815,404
108,随机搜索,随机搜索,0.0000,0.0000,95,126,否,否,327.00,815,404
109,随机搜索,随机搜索,0.0000,0.0000,97,128,否,否,330.00,815,404
110,随机搜索,随机搜索,0.0000,0.0000,99,130,否,否,333.00,815,404
111,随机搜索,随机搜索,0.0000,0.0000,102,132,否,否,336.00,815,404
112,随机搜索,随机搜索,0.0000,0.0000,104,134,否,否,339.00,815,404
113,随机搜索,随机搜索,0.0000,0.0000,106,136,否,否,342.00,815,404
114,随机搜索,随机搜索,0.0000,0.0000,108,138,否,否,345.00,815,404
115,随机搜索,随机搜索,0.0000,0.0000,111,140,否,否,348.00,815,404
116,随机搜索,随机搜索,0.0000,0.0000,113,142,否,否,351.00,815,404
117,随机搜索,随机搜索,0.0000,0.0000,115,144,否,否,354.00,815,404
118,随机搜索,随机搜索,0.0000,0.0000,118,146,否,否,357.00,815,404
119,随机搜索,随机搜索,0.0000,0.0000,120,148,否,否,360.00,815,404
120,随机搜索,随机搜索,0.0000,0.0000,122,150,否,否,363.00,815,404
121,随机搜索,随机搜索,0.0000,0.0000,124,152,否,否,366.00,815,404
122,随机搜索,随机搜索,0.0000,0.0000,127,154,否,否,369.00,815,404
123,随机搜索,随机搜索,0.0000,0.0000,129,155,否,否,372.00,815,404
124,随机搜索,随机搜索,0.0000,0.0000,131,157,否,否,375.00,815,404
125,随机搜索,随机搜索,0.0000,0.0000,133,159,否,否,378.00,815,404
126,随机搜索,随机搜索,0.0000,0.0000,136,161,否,否,381.00,815,404
127,随机搜索,随机搜索,0.0000,0.0000,138,163,否,否,384.00,815,404
128,随机搜索,随机搜索,0.0000,0.0000,140,165,否,否,387.00,815,404
129,随机搜索,随机搜索,0.0000,0.0000,142,167,否,否,390.00,815,404
130,随机搜索,随机搜索,0.0000,0.0000,145,169,否,否,393.00,815,404
131,随机搜索,随机搜索,0.0000,0.0000,147,171,否,否,396.00,815,404
132,随机搜索,随机搜索,0.0000,0.0000,149,173,否,否,399.00,815,404
133,随机搜索,随机搜索,0.0000,0.0000,152,175,否,否,402.00,815,404
134,随机搜索,随机搜索,0.0000,0.0000,154,177,否,否,405.00,815,404
135,随机搜索,随机搜索,0.0000,0.0000,156,179,否,否,408.00,815,404
136,随机搜索,随机搜索,0.0000,0.0000,158,181,否,否,411.00,815,404
137,随机搜索,随机搜索,0.0000,0.0000,161,183,否,否,414.00,815,404
138,随机搜索,随机搜索,0.0000,0.0000,163,185,否,否,417.00,815,404
139,随机搜索,随机搜索,0.0000,0.0000,165,187,否,否,420.00,815,404
140,随机搜索,随机搜索,0.0000,0.0000,167,189,否,否,423.00,815,404
141,随机搜索,随机搜索,0.0000,0.0000,170,191,否,否,426.00,815,404
142,随机搜索,随机搜索,0.0000,0.0000,172,193,否,否,429.00,815,404
143,随机搜索,随机搜索,0.0000,0.0000,174,195,否,否,432.00,815,404
144,随机搜索,随机搜索,0.0000,0.0000,177,197,否,否,435.00,815,404
145,随机搜索,随机搜索,0.0000,0.0000,179,199,否,否,438.00,815,404
146,随机搜索,随机搜索,0.0000,0.0000,181,201,否,否,441.00,815,404
147,随机搜索,随机搜索,0.0000,0.0000,183,203,否,否,444.00,815,404
148,随机搜索,随机搜索,0.0000,0.0000,186,205,否,否,447.00,815,404
149,随机搜索,随机搜索,0.0000,0.0000,188,207,否,否,450.00,815,404
150,随机搜索,随机搜索,0.0000,0.0000,190,209,否,否,453.00,815,404
151,随机搜索,随机搜索,0.0000,0.0000,192,210,否,否,456.00,815,404
152,随机搜索,随机搜索,0.0000,0.0000,195,212,否,否,459.00,815,404
153,随机搜索,随机搜索,0.0000,0.0000,197,214,否,否,462.00,815,404
154,随机搜索,随机搜索,0.0000,0.0000,199,216,否,否,465.00,815,404
155,随机搜索,随机搜索,0.0000,0.0000,201,218,否,否,468.00,815,404
156,随机搜索,随机搜索,0.0000,0.0000,204,220,否,否,471.00,815,404
157,随机搜索,随机搜索,0.0000,0.0000,206,222,否,否,474.00,815,404
158,随机搜索,随机搜索,0.0000,0.0000,208,224,否,否,477.00,815,404
159,随机搜索,随机搜索,0.0000,0.0000,211,226,否,否,480.00,815,404
160,随机搜索,随机搜索,0.0000,0.0000,213,228,否,否,483.00,815,404
161,随机搜索,随机搜索,0.0000,0.0000,215,230,否,否,486.00,815,404
162,随机搜索,随机搜索,0.0000,0.0000,217,232,否,否,489.00,815,404
163,随机搜索,随机搜索,0.0000,0.0000,220,234,否,否,492.00,815,404
164,随机搜索,随机搜索,0.0000,0.0000,222,236,否,否,495.00,815,404
165,随机搜索,随机搜索,0.0000,0.0000,224,238,否,否,498.00,815,404
166,随机搜索,随机搜索,0.0000,0.0000,226,240,否,否,501.00,815,404
167,随机搜索,随机搜索,0.0000,0.0000,229,242,否,否,504.00,815,404
168,随机搜索,随机搜索,0.0000,0.0000,231,244,否,否,507.00,815,404
169,随机搜索,随机搜索,0.0000,0.0000,233,246,否,否,510.00,815,404
170,随机搜索,随机搜索,0.0000,0.0000,235,248,否,否,513.00,815,404
171,随机搜索,随机搜索,0.0000,0.0000,238,250,否,否,516.00,815,404
172,随机搜索,随机搜索,0.0000,0.0000,240,252,否,否,519.00,815,404
173,随机搜索,随机搜索,0.0000,0.0000,242,254,否,否,522.00,815,404
174,随机搜索,随机搜索,0.0000,0.0000,245,256,否,否,525.00,815,404
175,随机搜索,随机搜索,0.0000,0.0000,247,258,否,否,528.00,815,404
176,随机搜索,随机搜索,0.0000,0.0000,249,260,否,否,531.00,815,404
177,随机搜索,随机搜索,0.0000,0.0000,251,262,否,否,534.00,815,404
178,随机搜索,随机搜索,0.0000,0.0000,252,264,否,否,537.00,815,404
179,随机搜索,随机搜索,0.0000,0.0000,253,267,否,否,540.00,815,404
180,随机搜索,随机搜索,0.0000,0.0000,254,270,否,否,543.00,815,404
181,随机搜索,随机搜索,0.0000,0.0000,255,273,否,否,546.00,815,404
182,随机搜索,随机搜索,0.0000,0.0000,256,276,否,否,549.00,815,404
183,随机搜索,随机搜索,0.0000,0.0000,257,279,否,否,552.00,815,404
184,随机搜索,随机搜索,0.0000,0.0000,258,281,否,否,555.00,815,404
185,随机搜索,随机搜索,0.0000,0.0000,259,284,否,否,558.00,815,404
186,随机搜索,随机搜索,0.0000,0.0000,260,287,否,否,561.00,815,404
187,随机搜索,随机搜索,0.0000,0.0000,261,290,否,否,564.00,815,404
188,随机搜索,随机搜索,0.0000,0.0000,262,293,否,否,567.00,815,404
189,随机搜索,随机搜索,0.0000,0.0000,263,296,否,否,570.00,815,404
190,随机搜索,随机搜索,0.0000,0.0000,264,298,否,否,573.00,815,404
191,随机搜索,随机搜索,0.0000,0.0000,265,301,否,否,576.00,815,404
192,随机搜索,随机搜索,0.0000,0.0000,266,304,否,否,579.00,815,404
193,随机搜索,随机搜索,0.0000,0.0000,267,307,否,否,582.00,815,404
194,随机搜索,随机搜索,0.0000,0.0000,268,310,否,否,585.00,815,404
195,随机搜索,随机搜索,0.0000,0.0000,269,313,否,否,588.00,815,404
196,随机搜索,随机搜索,0.0000,0.0000,270,315,否,否,591.00,815,404
197,随机搜索,随机搜索,0.0000,0.0000,273,317,否,否,594.00,815,404
198,随机搜索,随机搜索,0.0000,0.0000,276,318,否,否,597.00,815,404
199,随机搜索,随机搜索,0.0000,0.0000,278,319,否,否,600.00,815,404
200,随机搜索,随机搜索,0.0000,0.0000,281,321,否,否,603.00,815,404
201,随机搜索,随机搜索,0.0000,0.0000,284,322,否,否,606.00,815,404
202,随机搜索,随机搜索,0.0000,0.0000,286,323,否,否,609.00,815,404
203,随机搜索,随机搜索,0.0000,0.0000,289,325,否,否,612.00,815,404
204,随机搜索,随机搜索,0.0000,0.0000,292,326,否,否,615.00,815,404
205,随机搜索,随机搜索,0.0000,0.0000,294,327,否,否,618.00,815,404
206,随机搜索,随机搜索,0.0000,0.0000,297,329,否,否,621.00,815,404
207,随机搜索,随机搜索,0.0000,0.0000,300,330,否,否,624.00,815,404
208,随机搜索,随机搜索,0.0000,0.0000,302,331,否,否,627.00,815,404
209,随机搜索,随机搜索,0.0000,0.0000,305,331,否,否,630.00,815,404
210,随机搜索,随机搜索,0.0000,0.0000,308,332,否,否,633.00,815,404
211,随机搜索,随机搜索,0.0000,0.0000,311,332,否,否,636.00,815,404
212,随机搜索,随机搜索,0.0000,0.0000,314,332,否,否,639.00,815,404
213,随机搜索,随机搜索,0.0000,0.0000,317,332,否,否,642.00,815,404
214,随机搜索,随机搜索,0.0000,0.0000,320,332,否,否,645.00,815,404
215,随机搜索,随机搜索,0.0000,0.0000,323,333,否,否,648.00,815,404
216,随机搜索,随机搜索,0.0000,0.0000,326,333,否,否,651.00,815,404
217,随机搜索,随机搜索,0.0000,0.0000,329,333,否,否,654.00,815,404
218,随机搜索,随机搜索,0.0000,0.0000,332,333,否,否,657.00,815,404
219,随机搜索,随机搜索,0.0000,0.0000,335,334,否,否,660.00,815,404
220,随机搜索,随机搜索,0.0000,0.0000,338,334,否,否,663.00,815,404
221,随机搜索,随机搜索,0.0000,0.0000,341,334,否,否,666.00,815,404
222,随机搜索,随机搜索,0.0000,0.0000,344,334,否,否,669.00,815,404
223,随机搜索,随机搜索,0.0000,0.0000,347,334,否,否,672.00,815,404
224,随机搜索,随机搜索,0.0000,0.0000,350,335,否,否,675.00,815,404
225,随机搜索,随机搜索,0.0000,0.0000,353,336,否,否,678.00,815,404
226,随机搜索,随机搜索,0.0000,0.0000,356,337,否,否,681.00,815,404
227,随机搜索,随机搜索,0.0000,0.0000,358,339,否,否,684.00,815,404
228,随机搜索,随机搜索,0.0000,0.0000,361,340,否,否,687.00,815,404
229,随机搜索,随机搜索,0.0000,0.0000,364,340,否,否,690.00,815,404
230,随机搜索,随机搜索,0.0000,0.0000,367,340,否,否,693.00,815,404
231,随机搜索,随机搜索,0.0000,0.0000,370,340,否,否,696.00,815,404
232,随机搜索,随机搜索,0.0000,0.0000,373,339,否,否,699.00,815,404
233,随机搜索,随机搜索,0.0000,0.0000,376,339,否,否,702.00,815,404
234,随机搜索,随机搜索,0.0000,0.0000,379,339,否,否,705.00,815,404
235,随机搜索,随机搜索,0.0000,0.0000,382,339,否,否,708.00,815,404
236,随机搜索,随机搜索,0.0000,0.0000,385,340,否,否,711.00,815,404
237,随机搜索,随机搜索,0.0000,0.0000,387,341,否,否,714.00,815,404
238,随机搜索,随机搜索,0.0000,0.0000,390,342,否,否,717.00,815,404
239,随机搜索,随机搜索,0.0000,0.0000,393,344,否,否,720.00,815,404
240,随机搜索,随机搜索,0.0000,0.0000,396,345,否,否,723.00,815,404
241,随机搜索,随机搜索,0.0000,0.0000,399,346,否,否,726.00,815,404
242,随机搜索,随机搜索,0.0000,0.0000,401,347,否,否,729.00,815,404
243,随机搜索,随机搜索,0.0000,0.0000,404,347,否,否,732.00,815,404
244,随机搜索,随机搜索,0.0000,0.0000,407,347,否,否,735.00,815,404
245,随机搜索,随机搜索,0.0000,0.0000,410,347,否,否,738.00,815,404
246,随机搜索,随机搜索,0.0000,0.0000,413,347,否,否,741.00,815,404
247,随机搜索,随机搜索,0.0000,0.0000,416,347,否,否,744.00,815,404
248,随机搜索,随机搜索,0.0000,0.0000,419,347,否,否,747.00,815,404
249,随机搜索,随机搜索,0.0000,0.0000,422,347,否,否,750.00,815,404
250,随机搜索,随机搜索,0.0000,0.0000,425,347,否,否,753.00,815,404
251,随机搜索,随机搜索,0.0000,0.0000,428,347,否,否,756.00,815,404
252,随机搜索,随机搜索,0.0000,0.0000,431,347,否,否,759.00,815,404
253,随机搜索,随机搜索,0.0000,0.0000,434,347,否,否,762.00,815,404
254,随机搜索,随机搜索,0.0000,0.0000,437,347,否,否,765.00,815,404
255,随机搜索,随机搜索,0.0000,0.0000,440,347,否,否,768.00,815,404
256,随机搜索,随机搜索,0.0000,0.0000,443,347,否,否,771.00,815,404
257,随机搜索,随机搜索,0.0000,0.0000,446,347,否,否,774.00,815,404
258,随机搜索,随机搜索,0.0000,0.0000,449,347,否,否,777.00,815,404
259,随机搜索,随机搜索,0.0000,0.0000,452,347,否,否,780.00,815,404
260,随机搜索,随机搜索,0.0000,0.0000,455,347,否,否,783.00,815,404
261,随机搜索,随机搜索,0.0000,0.0000,458,348,否,否,786.00,815,404
262,随机搜索,随机搜索,0.0000,0.0000,461,348,否,否,789.00,815,404
263,随机搜索,随机搜索,0.0000,0.0000,464,348,否,否,792.00,815,404
264,随机搜索,随机搜索,0.0000,0.0000,467,348,否,否,795.00,815,404
265,随机搜索,随机搜索,0.0000,0.0000,470,348,否,否,798.00,815,404
266,随机搜索,随机搜索,0.0000,0.0000,473,348,否,否,801.00,815,404
267,随机搜索,随机搜索,0.0000,0.0000,476,348,否,否,804.00,815,404
268,随机搜索,随机搜索,0.0000,0.0000,479,348,否,否,807.00,815,404
269,随机搜索,随机搜索,0.0000,0.0000,482,348,否,否,810.00,815,404
270,随机搜索,随机搜索,0.0000,0.0000,485,348,否,否,813.00,815,404
271,随机搜索,随机搜索,0.0000,0.0000,488,348,否,否,816.00,815,404
272,随机搜索,随机搜索,0.0000,0.0000,491,348,否,否,819.00,815,404
273,随机搜索,随机搜索,0.0000,0.0000,494,348,否,否,822.00,815,404
274,随机搜索,随机搜索,0.0000,0.0000,497,348,否,否,825.00,815,404
275,随机搜索,随机搜索,0.0000,0.0000,500,348,否,否,828.00,815,404
276,随机搜索,随机搜索,0.0000,0.0000,503,348,否,否,831.00,815,404
277,随机搜索,随机搜索,0.0000,0.0000,506,348,否,否,834.00,815,404
278,随机搜索,随机搜索,0.0000,0.0000,509,348,否,否,837.00,815,404
279,随机搜索,随机搜索,0.0000,0.0000,512,348,否,否,840.00,815,404
280,随机搜索,随机搜索,0.0000,0.0000,515,348,否,否,843.00,815,404
281,随机搜索,随机搜索,0.0000,0.0000,518,348,否,否,846.00,815,404
282,随机搜索,随机搜索,0.0000,0.0000,521,348,否,否,849.00,815,404
283,随机搜索,随机搜索,0.0000,0.0000,524,348,否,否,852.00,815,404
284,随机搜索,随机搜索,0.0000,0.0000,526,350,否,否,855.00,815,404
285,随机搜索,随机搜索,0.0000,0.0000,529,352,否,否,858.00,815,404
286,随机搜索,随机搜索,0.0000,0.0000,531,354,否,否,861.00,815,404
287,随机搜索,随机搜索,0.0000,0.0000,533,356,否,否,864.00,815,404
288,随机搜索,随机搜索,0.0000,0.0000,535,358,否,否,867.00,815,404
289,随机搜索,随机搜索,0.0000,0.0000,537,361,否,否,870.00,815,404
290,随机搜索,随机搜索,0.0000,0.0000,539,363,否,否,873.00,815,404
291,随机搜索,随机搜索,0.0000,0.0000,541,365,否,否,876.00,815,404
292,随机搜索,随机搜索,0.0000,0.0000,544,365,否,否,879.00,815,404
293,随机搜索,随机搜索,0.0000,0.0000,547,366,否,否,882.00,815,404
294,随机搜索,随机搜索,0.0000,0.0000,550,366,否,否,885.00,815,404
295,随机搜索,随机搜索,0.0000,0.0000,553,366,否,否,888.00,815,404
296,随机搜索,随机搜索,0.0000,0.0000,556,367,否,否,891.00,815,404
297,随机搜索,随机搜索,0.0000,0.0000,559,367,否,否,894.00,815,404
298,随机搜索,随机搜索,0.0000,0.0000,562,368,否,否,897.00,815,404
299,随机搜索,随机搜索,0.0000,0.0000,565,368,否,否,900.00,815,404
300,随机搜索,随机搜索,0.0000,0.0000,568,368,否,否,903.00,815,404
301,随机搜索,随机搜索,0.0000,0.0000,571,369,否,否,906.00,815,404
302,随机搜索,随机搜索,0.0000,0.0000,574,369,否,否,909.00,815,404
303,随机搜索,随机搜索,0.0000,0.0000,577,370,否,否,912.00,815,404
304,随机搜索,随机搜索,0.0000,0.0000,580,370,否,否,915.00,815,404
305,随机搜索,随机搜索,0.0000,0.0000,583,371,否,否,918.00,815,404
306,随机搜索,随机搜索,0.0000,0.0000,586,371,否,否,921.00,815,404
307,随机搜索,随机搜索,0.0000,0.0000,589,371,否,否,924.00,815,404
308,随机搜索,随机搜索,0.0000,0.0000,592,372,否,否,927.00,815,404
309,随机搜索,随机搜索,0.0000,0.0000,595,372,否,否,930.00,815,404
310,随机搜索,随机搜索,0.0000,0.0000,598,373,否,否,933.00,815,404
311,随机搜索,随机搜索,0.0000,0.0000,601,373,否,否,936.00,815,404
312,随机搜索,随机搜索,0.0000,0.0000,604,373,否,否,939.00,815,404
313,随机搜索,随机搜索,0.0000,0.0000,607,374,否,否,942.00,815,404
314,随机搜索,随机搜索,0.0000,0.0000,610,374,否,否,945.00,815,404
315,随机搜索,随机搜索,0.0000,0.0000,612,376,否,否,948.00,815,404
316,随机搜索,随机搜索,0.0000,0.0000,614,378,否,否,951.00,815,404
317,随机搜索,随机搜索,0.0000,0.0000,616,380,否,否,954.00,815,404
318,随机搜索,随机搜索,0.0000,0.0000,619,382,否,否,957.00,815,404
319,随机搜索,随机搜索,0.0000,0.0000,621,384,否,否,960.00,815,404
320,随机搜索,随机搜索,0.0000,0.0000,623,386,否,否,963.00,815,404
321,随机搜索,随机搜索,0.0000,0.0000,625,388,否,否,966.00,815,404
322,随机搜索,随机搜索,0.0000,0.0000,628,390,否,否,969.00,815,404
323,随机搜索,随机搜索,0.0000,0.0000,630,392,否,否,972.00,815,404
324,随机搜索,随机搜索,0.0000,0.0000,632,394,否,否,975.00,815,404
325,随机搜索,随机搜索,0.0000,0.0000,634,396,否,否,978.00,815,404
326,随机搜索,随机搜索,0.0000,0.0000,636,398,否,否,981.00,815,404
327,随机搜索,随机搜索,0.0000,0.0000,639,400,否,否,984.00,815,404
328,随机搜索,随机搜索,0.0000,0.0000,641,402,否,否,987.00,815,404
329,随机搜索,随机搜索,0.0000,0.0000,643,404,否,否,990.00,815,404
330,随机搜索,随机搜索,0.0000,0.0000,645,406,否,否,993.00,815,404
331,随机搜索,随机搜索,0.0000,0.0000,648,408,否,否,996.00,815,404
332,随机搜索,随机搜索,0.0000,0.0000,650,410,否,否,999.00,815,404
333,随机搜索,随机搜索,0.0000,0.0000,652,412,否,否,1002.00,815,404
334,随机搜索,随机搜索,0.0000,0.0000,654,414,否,否,1005.00,815,404
335,随机搜索,随机搜索,0.0000,0.0000,656,416,否,否,1008.00,815,404
336,随机搜索,随机搜索,0.0000,0.0000,659,418,否,否,1011.00,815,404
337,随机搜索,随机搜索,0.0000,0.0000,661,420,否,否,1014.00,815,404
338,随机搜索,随机搜索,0.0000,0.0000,663,422,否,否,1017.00,815,404
339,随机搜索,随机搜索,0.0000,0.0000,665,424,否,否,1020.00,815,404
340,随机搜索,随机搜索,0.0000,0.0000,668,427,否,否,1023.00,815,404
341,随机搜索,随机搜索,0.0000,0.0000,670,429,否,否,1026.00,815,404
342,随机搜索,随机搜索,0.0000,0.0000,672,431,否,否,1029.00,815,404
343,随机搜索,随机搜索,0.0000,0.0000,674,433,否,否,1032.00,815,404
344,随机搜索,随机搜索,0.0000,0.0000,677,435,否,否,1035.00,815,404
345,随机搜索,随机搜索,0.0000,0.0000,679,437,否,否,1038.00,815,404
