时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
78,随机搜索,随机搜索,0.0000,0.0000,32,46,否,否,237.00,93,509
79,随机搜索,随机搜索,0.0000,0.0000,31,49,否,否,240.00,93,509
80,随机搜索,随机搜索,0.0000,0.0000,30,52,否,否,243.00,93,509
81,随机搜索,随机搜索,0.0000,0.0000,29,55,否,否,246.00,93,509
82,随机搜索,随机搜索,0.0000,0.0000,28,58,否,否,249.00,93,509
83,随机搜索,随机搜索,0.0000,0.0000,27,61,否,否,252.00,93,509
84,随机搜索,随机搜索,0.0000,0.0000,26,63,否,否,255.00,93,509
85,随机搜索,随机搜索,0.0000,0.0000,25,66,否,否,258.00,93,509
86,随机搜索,随机搜索,0.0000,0.0000,24,69,否,否,261.00,93,509
87,随机搜索,随机搜索,0.0000,0.0000,23,72,否,否,264.00,93,509
88,随机搜索,随机搜索,0.0000,0.0000,22,75,否,否,267.00,93,509
89,随机搜索,随机搜索,0.0000,0.0000,21,77,否,否,270.00,93,509
90,随机搜索,随机搜索,0.0000,0.0000,20,80,否,否,273.00,93,509
91,随机搜索,随机搜索,0.0000,0.0000,19,83,否,否,276.00,93,509
92,随机搜索,随机搜索,0.0000,0.0000,18,86,否,否,279.00,93,509
93,随机搜索,随机搜索,0.0000,0.0000,17,89,否,否,282.00,93,509
94,随机搜索,随机搜索,0.0000,0.0000,16,92,否,否,285.00,93,509
95,随机搜索,随机搜索,0.0000,0.0000,15,94,否,否,288.00,93,509
96,随机搜索,随机搜索,0.0000,0.0000,14,97,否,否,291.00,93,509
97,随机搜索,随机搜索,0.0000,0.0000,13,100,否,否,294.00,93,509
98,随机搜索,随机搜索,0.0000,0.0000,12,103,否,否,297.00,93,509
99,随机搜索,随机搜索,0.0000,0.0000,12,106,否,否,300.00,93,509
100,随机搜索,随机搜索,0.0000,0.0000,11,109,否,否,303.00,93,509
101,随机搜索,随机搜索,0.0000,0.0000,10,112,否,否,306.00,93,509
102,随机搜索,随机搜索,0.0000,0.0000,9,115,否,否,309.00,93,509
103,随机搜索,随机搜索,0.0000,0.0000,8,118,否,否,312.00,93,509
104,随机搜索,随机搜索,0.0000,0.0000,8,120,否,否,315.00,93,509
105,随机搜索,随机搜索,0.0000,0.0000,7,123,否,否,318.00,93,509
106,随机搜索,随机搜索,0.0000,0.0000,6,126,否,否,321.00,93,509
107,随机搜索,随机搜索,0.0000,0.0000,5,129,否,否,324.00,93,509
108,随机搜索,随机搜索,0.0000,0.0000,5,132,否,否,327.00,93,509
109,随机搜索,随机搜索,0.0000,0.0000,4,135,否,否,330.00,93,509
110,随机搜索,随机搜索,0.0000,0.0000,3,138,否,否,333.00,93,509
111,随机搜索,随机搜索,0.0000,0.0000,2,141,否,否,336.00,93,509
112,随机搜索,随机搜索,0.0000,0.0000,1,144,否,否,339.00,93,509
113,随机搜索,随机搜索,0.0000,0.0000,1,147,否,否,342.00,93,509
114,随机搜索,随机搜索,0.0000,0.0000,0,149,否,否,345.00,93,509
115,随机搜索,随机搜索,0.0000,0.0000,1,152,否,否,348.00,93,509
116,随机搜索,随机搜索,0.0000,0.0000,1,155,否,否,351.00,93,509
117,随机搜索,随机搜索,0.0000,0.0000,2,158,否,否,354.00,93,509
118,随机搜索,随机搜索,0.0000,0.0000,3,161,否,否,357.00,93,509
119,随机搜索,随机搜索,0.0000,0.0000,4,164,否,否,360.00,93,509
120,随机搜索,随机搜索,0.0000,0.0000,5,167,否,否,363.00,93,509
121,随机搜索,随机搜索,0.0000,0.0000,5,170,否,否,366.00,93,509
122,随机搜索,随机搜索,0.0000,0.0000,6,173,否,否,369.00,93,509
123,随机搜索,随机搜索,0.0000,0.0000,7,176,否,否,372.00,93,509
124,随机搜索,随机搜索,0.0000,0.0000,8,178,否,否,375.00,93,509
125,随机搜索,随机搜索,0.0000,0.0000,8,181,否,否,378.00,93,509
126,随机搜索,随机搜索,0.0000,0.0000,9,184,否,否,381.00,93,509
127,随机搜索,随机搜索,0.0000,0.0000,10,187,否,否,384.00,93,509
128,随机搜索,随机搜索,0.0000,0.0000,11,190,否,否,387.00,93,509
129,随机搜索,随机搜索,0.0000,0.0000,12,193,否,否,390.00,93,509
130,随机搜索,随机搜索,0.0000,0.0000,12,196,否,否,393.00,93,509
131,随机搜索,随机搜索,0.0000,0.0000,13,199,否,否,396.00,93,509
132,随机搜索,随机搜索,0.0000,0.0000,14,202,否,否,399.00,93,509
133,随机搜索,随机搜索,0.0000,0.0000,15,205,否,否,402.00,93,509
134,随机搜索,随机搜索,0.0000,0.0000,15,207,否,否,405.00,93,509
135,随机搜索,随机搜索,0.0000,0.0000,16,210,否,否,408.00,93,509
136,随机搜索,随机搜索,0.0000,0.0000,17,213,否,否,411.00,93,509
137,随机搜索,随机搜索,0.0000,0.0000,18,216,否,否,414.00,93,509
138,随机搜索,随机搜索,0.0000,0.0000,19,219,否,否,417.00,93,509
139,随机搜索,随机搜索,0.0000,0.0000,19,222,否,否,420.00,93,509
140,随机搜索,随机搜索,0.0000,0.0000,20,225,否,否,423.00,93,509
141,随机搜索,随机搜索,0.0000,0.0000,21,228,否,否,426.00,93,509
142,随机搜索,随机搜索,0.0000,0.0000,22,231,否,否,429.00,93,509
143,随机搜索,随机搜索,0.0000,0.0000,22,233,否,否,432.00,93,509
144,随机搜索,随机搜索,0.0000,0.0000,23,236,否,否,435.00,93,509
145,随机搜索,随机搜索,0.0000,0.0000,24,239,否,否,438.00,93,509
146,随机搜索,随机搜索,0.0000,0.0000,25,242,否,否,441.00,93,509
147,随机搜索,随机搜索,0.0000,0.0000,26,245,否,否,444.00,93,509
148,随机搜索,随机搜索,0.0000,0.0000,26,248,否,否,447.00,93,509
149,随机搜索,随机搜索,0.0000,0.0000,27,251,否,否,450.00,93,509
150,随机搜索,随机搜索,0.0000,0.0000,28,254,否,否,453.00,93,509
151,随机搜索,随机搜索,0.0000,0.0000,29,257,否,否,456.00,93,509
152,随机搜索,随机搜索,0.0000,0.0000,29,260,否,否,459.00,93,509
153,随机搜索,随机搜索,0.0000,0.0000,30,262,否,否,462.00,93,509
154,随机搜索,随机搜索,0.0000,0.0000,31,265,否,否,465.00,93,509
155,随机搜索,随机搜索,0.0000,0.0000,32,268,否,否,468.00,93,509
156,随机搜索,随机搜索,0.0000,0.0000,33,271,否,否,471.00,93,509
157,随机搜索,随机搜索,0.0000,0.0000,33,274,否,否,474.00,93,509
158,随机搜索,随机搜索,0.0000,0.0000,34,277,否,否,477.00,93,509
159,随机搜索,随机搜索,0.0000,0.0000,35,280,否,否,480.00,93,509
160,随机搜索,随机搜索,0.0000,0.0000,36,283,否,否,483.00,93,509
161,随机搜索,随机搜索,0.0000,0.0000,36,286,否,否,486.00,93,509
162,随机搜索,随机搜索,0.0000,0.0000,37,289,否,否,489.00,93,509
163,随机搜索,随机搜索,0.0000,0.0000,38,291,否,否,492.00,93,509
164,随机搜索,随机搜索,0.0000,0.0000,39,294,否,否,495.00,93,509
165,随机搜索,随机搜索,0.0000,0.0000,40,297,否,否,498.00,93,509
166,随机搜索,随机搜索,0.0000,0.0000,40,300,否,否,501.00,93,509
167,随机搜索,随机搜索,0.0000,0.0000,41,303,否,否,504.00,93,509
168,随机搜索,随机搜索,0.0000,0.0000,42,306,否,否,507.00,93,509
169,随机搜索,随机搜索,0.0000,0.0000,43,309,否,否,510.00,93,509
170,随机搜索,随机搜索,0.0000,0.0000,43,312,否,否,513.00,93,509
171,随机搜索,随机搜索,0.0000,0.0000,44,315,否,否,516.00,93,509
172,随机搜索,随机搜索,0.0000,0.0000,45,318,否,否,519.00,93,509
173,随机搜索,随机搜索,0.0000,0.0000,46,320,否,否,522.00,93,509
174,随机搜索,随机搜索,0.0000,0.0000,47,323,否,否,525.00,93,509
175,随机搜索,随机搜索,0.0000,0.0000,47,326,否,否,528.00,93,509
176,随机搜索,随机搜索,0.0000,0.0000,48,329,否,否,531.00,93,509
177,随机搜索,随机搜索,0.0000,0.0000,49,332,否,否,534.00,93,509
178,随机搜索,随机搜索,0.0000,0.0000,50,335,否,否,537.00,93,509
179,随机搜索,随机搜索,0.0000,0.0000,50,338,否,否,540.00,93,509
180,随机搜索,随机搜索,0.0000,0.0000,51,341,否,否,543.00,93,509
181,随机搜索,随机搜索,0.0000,0.0000,52,344,否,否,546.00,93,509
182,随机搜索,随机搜索,0.0000,0.0000,53,346,否,否,549.00,93,509
183,随机搜索,随机搜索,0.0000,0.0000,54,349,否,否,552.00,93,509
184,随机搜索,随机搜索,0.0000,0.0000,54,352,否,否,555.00,93,509
185,随机搜索,随机搜索,0.0000,0.0000,55,355,否,否,558.00,93,509
186,随机搜索,随机搜索,0.0000,0.0000,56,358,否,否,561.00,93,509
187,随机搜索,随机搜索,0.0000,0.0000,57,361,否,否,564.00,93,509
188,随机搜索,随机搜索,0.0000,0.0000,57,364,否,否,567.00,93,509
189,随机搜索,随机搜索,0.0000,0.0000,58,367,否,否,570.00,93,509
190,随机搜索,随机搜索,0.0000,0.0000,59,370,否,否,573.00,93,509
191,随机搜索,随机搜索,0.0000,0.0000,60,373,否,否,576.00,93,509
192,随机搜索,随机搜索,0.0000,0.0000,61,375,否,否,579.00,93,509
193,随机搜索,随机搜索,0.0000,0.0000,61,378,否,否,582.00,93,509
194,随机搜索,随机搜索,0.0000,0.0000,62,381,否,否,585.00,93,509
195,随机搜索,随机搜索,0.0000,0.0000,63,384,否,否,588.00,93,509
196,随机搜索,随机搜索,0.0000,0.0000,64,387,否,否,591.00,93,509
197,随机搜索,随机搜索,0.0000,0.0000,65,390,否,否,594.00,93,509
198,随机搜索,随机搜索,0.0000,0.0000,65,393,否,否,597.00,93,509
199,随机搜索,随机搜索,0.0000,0.0000,66,396,否,否,600.00,93,509
200,随机搜索,随机搜索,0.0000,0.0000,67,399,否,否,603.00,93,509
201,随机搜索,随机搜索,0.0000,0.0000,68,402,否,否,606.00,93,509
202,随机搜索,随机搜索,0.0000,0.0000,68,404,否,否,609.00,93,509
203,随机搜索,随机搜索,0.0000,0.0000,69,407,否,否,612.00,93,509
204,随机搜索,随机搜索,0.0000,0.0000,70,410,否,否,615.00,93,509
205,随机搜索,随机搜索,0.0000,0.0000,71,413,否,否,618.00,93,509
206,随机搜索,随机搜索,0.0000,0.0000,72,416,否,否,621.00,93,509
207,随机搜索,随机搜索,0.0000,0.0000,72,419,否,否,624.00,93,509
208,随机搜索,随机搜索,0.0000,0.0000,73,422,否,否,627.00,93,509
209,随机搜索,随机搜索,0.0000,0.0000,74,425,否,否,630.00,93,509
210,随机搜索,随机搜索,0.0000,0.0000,75,428,否,否,633.00,93,509
211,随机搜索,随机搜索,0.0000,0.0000,75,430,否,是,636.00,93,509
