时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
32,随机搜索,随机搜索,0.0000,0.0000,131,15,否,否,99.00,961,231
33,随机搜索,随机搜索,0.0000,0.0000,133,13,否,否,102.00,961,231
34,随机搜索,随机搜索,0.0000,0.0000,136,11,否,否,105.00,961,231
35,随机搜索,随机搜索,0.0000,0.0000,138,9,否,否,108.00,961,231
36,随机搜索,随机搜索,0.0000,0.0000,140,7,否,否,111.00,961,231
37,随机搜索,随机搜索,0.0000,0.0000,142,5,否,否,114.00,961,231
38,随机搜索,随机搜索,0.0000,0.0000,144,2,否,否,117.00,961,231
39,随机搜索,随机搜索,0.0000,0.0000,146,0,否,否,120.00,961,231
40,随机搜索,随机搜索,0.0000,0.0000,148,2,否,否,123.00,961,231
41,随机搜索,随机搜索,0.0000,0.0000,151,5,否,否,126.00,961,231
42,随机搜索,随机搜索,0.0000,0.0000,153,7,否,否,129.00,961,231
43,随机搜索,随机搜索,0.0000,0.0000,155,9,否,否,132.00,961,231
44,随机搜索,随机搜索,0.0000,0.0000,157,11,否,否,135.00,961,231
45,随机搜索,随机搜索,0.0000,0.0000,159,13,否,否,138.00,961,231
46,随机搜索,随机搜索,0.0000,0.0000,161,15,否,否,141.00,961,231
47,随机搜索,随机搜索,0.0000,0.0000,164,17,否,否,144.00,961,231
48,随机搜索,随机搜索,0.0000,0.0000,166,19,否,否,147.00,961,231
49,随机搜索,随机搜索,0.0000,0.0000,168,21,否,否,150.00,961,231
50,随机搜索,随机搜索,0.0000,0.0000,170,23,否,否,153.00,961,231
51,随机搜索,随机搜索,0.0000,0.0000,172,25,否,否,156.00,961,231
52,随机搜索,随机搜索,0.0000,0.0000,174,28,否,否,159.00,961,231
53,随机搜索,随机搜索,0.0000,0.0000,176,30,否,否,162.00,961,231
54,随机搜索,随机搜索,0.0000,0.0000,179,32,否,否,165.00,961,231
55,随机搜索,随机搜索,0.0000,0.0000,181,34,否,否,168.00,961,231
56,随机搜索,随机搜索,0.0000,0.0000,183,36,否,否,171.00,961,231
57,随机搜索,随机搜索,0.0000,0.0000,185,38,否,否,174.00,961,231
58,随机搜索,随机搜索,0.0000,0.0000,187,40,否,否,177.00,961,231
59,随机搜索,随机搜索,0.0000,0.0000,189,42,否,否,180.00,961,231
60,随机搜索,随机搜索,0.0000,0.0000,191,44,否,否,183.00,961,231
61,随机搜索,随机搜索,0.0000,0.0000,194,46,否,否,186.00,961,231
62,随机搜索,随机搜索,0.0000,0.0000,196,48,否,否,189.00,961,231
63,随机搜索,随机搜索,0.0000,0.0000,198,51,否,否,192.00,961,231
64,随机搜索,随机搜索,0.0000,0.0000,200,53,否,否,195.00,961,231
65,随机搜索,随机搜索,0.0000,0.0000,202,55,否,否,198.00,961,231
66,随机搜索,随机搜索,0.0000,0.0000,205,55,否,否,201.00,961,231
67,随机搜索,随机搜索,0.0000,0.0000,208,56,否,否,204.00,961,231
68,随机搜索,随机搜索,0.0000,0.0000,211,56,否,否,207.00,961,231
69,随机搜索,随机搜索,0.0000,0.0000,214,57,否,否,210.00,961,231
70,随机搜索,随机搜索,0.0000,0.0000,217,57,否,否,213.00,961,231
71,随机搜索,随机搜索,0.0000,0.0000,220,58,否,否,216.00,961,231
72,随机搜索,随机搜索,0.0000,0.0000,223,58,否,否,219.00,961,231
73,随机搜索,随机搜索,0.0000,0.0000,226,59,否,否,222.00,961,231
74,随机搜索,随机搜索,0.0000,0.0000,229,59,否,否,225.00,961,231
75,随机搜索,随机搜索,0.0000,0.0000,232,60,否,否,228.00,961,231
76,随机搜索,随机搜索,0.0000,0.0000,235,60,否,否,231.00,961,231
77,随机搜索,随机搜索,0.0000,0.0000,238,61,否,否,234.00,961,231
78,随机搜索,随机搜索,0.0000,0.0000,241,62,否,否,237.00,961,231
79,随机搜索,随机搜索,0.0000,0.0000,244,62,否,否,240.00,961,231
80,随机搜索,随机搜索,0.0000,0.0000,247,63,否,否,243.00,961,231
81,随机搜索,随机搜索,0.0000,0.0000,250,63,否,否,246.00,961,231
82,随机搜索,随机搜索,0.0000,0.0000,252,63,否,否,249.00,961,231
83,随机搜索,随机搜索,0.0000,0.0000,255,64,否,否,252.00,961,231
84,随机搜索,随机搜索,0.0000,0.0000,258,64,否,否,255.00,961,231
85,随机搜索,随机搜索,0.0000,0.0000,261,64,否,否,258.00,961,231
86,随机搜索,随机搜索,0.0000,0.0000,264,65,否,否,261.00,961,231
87,随机搜索,随机搜索,0.0000,0.0000,267,65,否,否,264.00,961,231
88,随机搜索,随机搜索,0.0000,0.0000,270,65,否,否,267.00,961,231
89,随机搜索,随机搜索,0.0000,0.0000,273,66,否,否,270.00,961,231
90,随机搜索,随机搜索,0.0000,0.0000,276,66,否,否,273.00,961,231
91,随机搜索,随机搜索,0.0000,0.0000,279,67,否,否,276.00,961,231
92,随机搜索,随机搜索,0.0000,0.0000,282,66,否,否,279.00,961,231
93,随机搜索,随机搜索,0.0000,0.0000,285,65,否,否,282.00,961,231
94,随机搜索,随机搜索,0.0000,0.0000,288,64,否,否,285.00,961,231
95,随机搜索,随机搜索,0.0000,0.0000,290,63,否,否,288.00,961,231
96,随机搜索,随机搜索,0.0000,0.0000,293,62,否,否,291.00,961,231
97,随机搜索,随机搜索,0.0000,0.0000,296,61,否,否,294.00,961,231
98,随机搜索,随机搜索,0.0000,0.0000,299,60,否,否,297.00,961,231
99,随机搜索,随机搜索,0.0000,0.0000,302,59,否,否,300.00,961,231
100,随机搜索,随机搜索,0.0000,0.0000,305,58,否,否,303.00,961,231
101,随机搜索,随机搜索,0.0000,0.0000,307,57,否,否,306.00,961,231
102,随机搜索,随机搜索,0.0000,0.0000,310,56,否,否,309.00,961,231
103,随机搜索,随机搜索,0.0000,0.0000,313,55,否,否,312.00,961,231
104,随机搜索,随机搜索,0.0000,0.0000,316,54,否,否,315.00,961,231
105,随机搜索,随机搜索,0.0000,0.0000,319,53,否,否,318.00,961,231
106,随机搜索,随机搜索,0.0000,0.0000,321,52,否,否,321.00,961,231
107,随机搜索,随机搜索,0.0000,0.0000,324,51,否,否,324.00,961,231
108,随机搜索,随机搜索,0.0000,0.0000,327,50,否,否,327.00,961,231
109,随机搜索,随机搜索,0.0000,0.0000,330,49,否,否,330.00,961,231
110,随机搜索,随机搜索,0.0000,0.0000,333,47,否,否,333.00,961,231
111,随机搜索,随机搜索,0.0000,0.0000,336,46,否,否,336.00,961,231
112,随机搜索,随机搜索,0.0000,0.0000,338,45,否,否,339.00,961,231
113,随机搜索,随机搜索,0.0000,0.0000,341,44,否,否,342.00,961,231
114,随机搜索,随机搜索,0.0000,0.0000,344,43,否,否,345.00,961,231
115,随机搜索,随机搜索,0.0000,0.0000,347,42,否,否,348.00,961,231
116,随机搜索,随机搜索,0.0000,0.0000,350,41,否,否,351.00,961,231
117,随机搜索,随机搜索,0.0000,0.0000,352,40,否,否,354.00,961,231
118,随机搜索,随机搜索,0.0000,0.0000,355,39,否,否,357.00,961,231
119,随机搜索,随机搜索,0.0000,0.0000,358,38,否,否,360.00,961,231
120,随机搜索,随机搜索,0.0000,0.0000,361,37,否,否,363.00,961,231
121,随机搜索,随机搜索,0.0000,0.0000,364,36,否,否,366.00,961,231
122,随机搜索,随机搜索,0.0000,0.0000,367,35,否,否,369.00,961,231
123,随机搜索,随机搜索,0.0000,0.0000,369,34,否,否,372.00,961,231
124,随机搜索,随机搜索,0.0000,0.0000,372,33,否,否,375.00,961,231
125,随机搜索,随机搜索,0.0000,0.0000,375,32,否,否,378.00,961,231
126,随机搜索,随机搜索,0.0000,0.0000,378,31,否,否,381.00,961,231
127,随机搜索,随机搜索,0.0000,0.0000,381,30,否,否,384.00,961,231
128,随机搜索,随机搜索,0.0000,0.0000,383,29,否,否,387.00,961,231
129,随机搜索,随机搜索,0.0000,0.0000,386,28,否,否,390.00,961,231
130,随机搜索,随机搜索,0.0000,0.0000,389,27,否,否,393.00,961,231
131,随机搜索,随机搜索,0.0000,0.0000,392,26,否,否,396.00,961,231
132,随机搜索,随机搜索,0.0000,0.0000,395,25,否,否,399.00,961,231
133,随机搜索,随机搜索,0.0000,0.0000,397,24,否,否,402.00,961,231
134,随机搜索,随机搜索,0.0000,0.0000,400,23,否,否,405.00,961,231
135,随机搜索,随机搜索,0.0000,0.0000,403,22,否,否,408.00,961,231
136,随机搜索,随机搜索,0.0000,0.0000,406,21,否,否,411.00,961,231
137,随机搜索,随机搜索,0.0000,0.0000,409,20,否,否,414.00,961,231
138,随机搜索,随机搜索,0.0000,0.0000,412,19,否,否,417.00,961,231
139,随机搜索,随机搜索,0.0000,0.0000,414,18,否,否,420.00,961,231
140,随机搜索,随机搜索,0.0000,0.0000,417,16,否,否,423.00,961,231
141,随机搜索,随机搜索,0.0000,0.0000,420,15,否,否,426.00,961,231
142,随机搜索,随机搜索,0.0000,0.0000,423,14,否,否,429.00,961,231
143,随机搜索,随机搜索,0.0000,0.0000,426,13,否,否,432.00,961,231
144,随机搜索,随机搜索,0.0000,0.0000,429,14,否,否,435.00,961,231
145,随机搜索,随机搜索,0.0000,0.0000,432,14,否,否,438.00,961,231
146,随机搜索,随机搜索,0.0000,0.0000,435,15,否,否,441.00,961,231
147,随机搜索,随机搜索,0.0000,0.0000,438,15,否,否,444.00,961,231
148,随机搜索,随机搜索,0.0000,0.0000,440,16,否,否,447.00,961,231
149,随机搜索,随机搜索,0.0000,0.0000,443,16,否,否,450.00,961,231
150,随机搜索,随机搜索,0.0000,0.0000,446,17,否,否,453.00,961,231
151,随机搜索,随机搜索,0.0000,0.0000,449,17,否,否,456.00,961,231
152,随机搜索,随机搜索,0.0000,0.0000,452,18,否,否,459.00,961,231
153,随机搜索,随机搜索,0.0000,0.0000,455,18,否,否,462.00,961,231
154,随机搜索,随机搜索,0.0000,0.0000,458,19,否,否,465.00,961,231
155,随机搜索,随机搜索,0.0000,0.0000,461,19,否,否,468.00,961,231
156,随机搜索,随机搜索,0.0000,0.0000,464,20,否,否,471.00,961,231
157,随机搜索,随机搜索,0.0000,0.0000,467,20,否,否,474.00,961,231
158,随机搜索,随机搜索,0.0000,0.0000,470,21,否,否,477.00,961,231
159,随机搜索,随机搜索,0.0000,0.0000,473,21,否,否,480.00,961,231
160,随机搜索,随机搜索,0.0000,0.0000,476,21,否,否,483.00,961,231
161,随机搜索,随机搜索,0.0000,0.0000,479,22,否,否,486.00,961,231
162,随机搜索,随机搜索,0.0000,0.0000,482,22,否,否,489.00,961,231
163,随机搜索,随机搜索,0.0000,0.0000,485,22,否,否,492.00,961,231
164,随机搜索,随机搜索,0.0000,0.0000,488,22,否,否,495.00,961,231
165,随机搜索,随机搜索,0.0000,0.0000,491,22,否,否,498.00,961,231
166,随机搜索,随机搜索,0.0000,0.0000,494,22,否,否,501.00,961,231
167,随机搜索,随机搜索,0.0000,0.0000,497,21,否,否,504.00,961,231
168,随机搜索,随机搜索,0.0000,0.0000,500,21,否,否,507.00,961,231
169,随机搜索,随机搜索,0.0000,0.0000,503,21,否,否,510.00,961,231
170,随机搜索,随机搜索,0.0000,0.0000,506,21,否,否,513.00,961,231
171,随机搜索,随机搜索,0.0000,0.0000,509,21,否,否,516.00,961,231
172,随机搜索,随机搜索,0.0000,0.0000,512,21,否,否,519.00,961,231
173,随机搜索,随机搜索,0.0000,0.0000,515,21,否,否,522.00,961,231
174,随机搜索,随机搜索,0.0000,0.0000,518,21,否,否,525.00,961,231
175,随机搜索,随机搜索,0.0000,0.0000,521,21,否,否,528.00,961,231
176,随机搜索,随机搜索,0.0000,0.0000,524,21,否,否,531.00,961,231
177,随机搜索,随机搜索,0.0000,0.0000,527,21,否,否,534.00,961,231
178,随机搜索,随机搜索,0.0000,0.0000,530,21,否,否,537.00,961,231
179,随机搜索,随机搜索,0.0000,0.0000,533,20,否,否,540.00,961,231
180,随机搜索,随机搜索,0.0000,0.0000,536,20,否,否,543.00,961,231
181,随机搜索,随机搜索,0.0000,0.0000,539,21,否,否,546.00,961,231
182,随机搜索,随机搜索,0.0000,0.0000,542,22,否,否,549.00,961,231
183,随机搜索,随机搜索,0.0000,0.0000,545,23,否,否,552.00,961,231
184,随机搜索,随机搜索,0.0000,0.0000,547,24,否,否,555.00,961,231
185,随机搜索,随机搜索,0.0000,0.0000,549,26,否,否,558.00,961,231
186,随机搜索,随机搜索,0.0000,0.0000,552,28,否,否,561.00,961,231
187,随机搜索,随机搜索,0.0000,0.0000,554,30,否,否,564.00,961,231
188,随机搜索,随机搜索,0.0000,0.0000,556,32,否,否,567.00,961,231
189,随机搜索,随机搜索,0.0000,0.0000,559,34,否,否,570.00,961,231
190,随机搜索,随机搜索,0.0000,0.0000,561,36,否,否,573.00,961,231
191,随机搜索,随机搜索,0.0000,0.0000,563,37,否,否,576.00,961,231
192,随机搜索,随机搜索,0.0000,0.0000,566,38,否,否,579.00,961,231
193,随机搜索,随机搜索,0.0000,0.0000,569,39,否,否,582.00,961,231
194,随机搜索,随机搜索,0.0000,0.0000,572,39,否,否,585.00,961,231
195,随机搜索,随机搜索,0.0000,0.0000,575,40,否,否,588.00,961,231
196,随机搜索,随机搜索,0.0000,0.0000,578,41,否,否,591.00,961,231
197,随机搜索,随机搜索,0.0000,0.0000,581,41,否,否,594.00,961,231
198,随机搜索,随机搜索,0.0000,0.0000,584,42,否,否,597.00,961,231
199,随机搜索,随机搜索,0.0000,0.0000,587,43,否,否,600.00,961,231
200,随机搜索,随机搜索,0.0000,0.0000,590,43,否,否,603.00,961,231
201,随机搜索,随机搜索,0.0000,0.0000,593,44,否,否,606.00,961,231
202,随机搜索,随机搜索,0.0000,0.0000,596,45,否,否,609.00,961,231
203,随机搜索,随机搜索,0.0000,0.0000,599,45,否,否,612.00,961,231
204,随机搜索,随机搜索,0.0000,0.0000,601,46,否,否,615.00,961,231
205,随机搜索,随机搜索,0.0000,0.0000,604,47,否,否,618.00,961,231
206,随机搜索,随机搜索,0.0000,0.0000,607,47,否,否,621.00,961,231
207,随机搜索,随机搜索,0.0000,0.0000,610,48,否,否,624.00,961,231
208,随机搜索,随机搜索,0.0000,0.0000,613,49,否,否,627.00,961,231
209,随机搜索,随机搜索,0.0000,0.0000,616,49,否,否,630.00,961,231
210,随机搜索,随机搜索,0.0000,0.0000,619,50,否,否,633.00,961,231
211,随机搜索,随机搜索,0.0000,0.0000,622,51,否,否,636.00,961,231
212,随机搜索,随机搜索,0.0000,0.0000,625,51,否,否,639.00,961,231
213,随机搜索,随机搜索,0.0000,0.0000,628,52,否,否,642.00,961,231
214,随机搜索,随机搜索,0.0000,0.0000,631,53,否,否,645.00,961,231
215,随机搜索,随机搜索,0.0000,0.0000,634,53,否,否,648.00,961,231
216,随机搜索,随机搜索,0.0000,0.0000,637,54,否,否,651.00,961,231
217,随机搜索,随机搜索,0.0000,0.0000,640,55,否,否,654.00,961,231
218,随机搜索,随机搜索,0.0000,0.0000,642,54,否,否,657.00,961,231
219,随机搜索,随机搜索,0.0000,0.0000,645,53,否,否,660.00,961,231
220,随机搜索,随机搜索,0.0000,0.0000,648,53,否,否,663.00,961,231
221,随机搜索,随机搜索,0.0000,0.0000,651,52,否,否,666.00,961,231
222,随机搜索,随机搜索,0.0000,0.0000,654,51,否,否,669.00,961,231
223,随机搜索,随机搜索,0.0000,0.0000,657,51,否,否,672.00,961,231
224,随机搜索,随机搜索,0.0000,0.0000,660,50,否,否,675.00,961,231
225,随机搜索,随机搜索,0.0000,0.0000,663,49,否,否,678.00,961,231
226,随机搜索,随机搜索,0.0000,0.0000,666,49,否,否,681.00,961,231
227,随机搜索,随机搜索,0.0000,0.0000,669,48,否,否,684.00,961,231
228,随机搜索,随机搜索,0.0000,0.0000,672,47,否,否,687.00,961,231
229,随机搜索,随机搜索,0.0000,0.0000,675,47,否,否,690.00,961,231
230,随机搜索,随机搜索,0.0000,0.0000,678,46,否,否,693.00,961,231
231,随机搜索,随机搜索,0.0000,0.0000,680,45,否,否,696.00,961,231
232,随机搜索,随机搜索,0.0000,0.0000,683,45,否,否,699.00,961,231
233,随机搜索,随机搜索,0.0000,0.0000,686,44,否,否,702.00,961,231
234,随机搜索,随机搜索,0.0000,0.0000,689,43,否,否,705.00,961,231
235,随机搜索,随机搜索,0.0000,0.0000,692,43,否,否,708.00,961,231
236,随机搜索,随机搜索,0.0000,0.0000,695,42,否,否,711.00,961,231
237,随机搜索,随机搜索,0.0000,0.0000,698,41,否,否,714.00,961,231
238,随机搜索,随机搜索,0.0000,0.0000,701,41,否,否,717.00,961,231
239,随机搜索,随机搜索,0.0000,0.0000,704,40,否,否,720.00,961,231
240,随机搜索,随机搜索,0.0000,0.0000,707,39,否,否,723.00,961,231
241,随机搜索,随机搜索,0.0000,0.0000,710,39,否,否,726.00,961,231
242,随机搜索,随机搜索,0.0000,0.0000,713,38,否,否,729.00,961,231
243,随机搜索,随机搜索,0.0000,0.0000,716,37,否,否,732.00,961,231
244,随机搜索,随机搜索,0.0000,0.0000,718,36,否,否,735.00,961,231
245,随机搜索,随机搜索,0.0000,0.0000,721,36,否,否,738.00,961,231
246,随机搜索,随机搜索,0.0000,0.0000,724,35,否,否,741.00,961,231
247,随机搜索,随机搜索,0.0000,0.0000,727,34,否,否,744.00,961,231
248,随机搜索,随机搜索,0.0000,0.0000,730,34,否,否,747.00,961,231
249,随机搜索,随机搜索,0.0000,0.0000,733,33,否,否,750.00,961,231
250,随机搜索,随机搜索,0.0000,0.0000,736,32,否,否,753.00,961,231
251,随机搜索,随机搜索,0.0000,0.0000,739,32,否,否,756.00,961,231
252,随机搜索,随机搜索,0.0000,0.0000,742,31,否,否,759.00,961,231
253,随机搜索,随机搜索,0.0000,0.0000,745,32,否,否,762.00,961,231
254,随机搜索,随机搜索,0.0000,0.0000,747,33,否,否,765.00,961,231
255,随机搜索,随机搜索,0.0000,0.0000,750,34,否,否,768.00,961,231
256,随机搜索,随机搜索,0.0000,0.0000,753,35,否,否,771.00,961,231
257,随机搜索,随机搜索,0.0000,0.0000,756,36,否,否,774.00,961,231
258,随机搜索,随机搜索,0.0000,0.0000,759,37,否,否,777.00,961,231
259,随机搜索,随机搜索,0.0000,0.0000,762,38,否,否,780.00,961,231
260,随机搜索,随机搜索,0.0000,0.0000,764,39,否,否,783.00,961,231
261,随机搜索,随机搜索,0.0000,0.0000,767,40,否,否,786.00,961,231
262,随机搜索,随机搜索,0.0000,0.0000,770,41,否,否,789.00,961,231
263,随机搜索,随机搜索,0.0000,0.0000,773,42,否,否,792.00,961,231
264,随机搜索,随机搜索,0.0000,0.0000,776,43,否,否,795.00,961,231
265,随机搜索,随机搜索,0.0000,0.0000,779,44,否,否,798.00,961,231
266,随机搜索,随机搜索,0.0000,0.0000,781,45,否,否,801.00,961,231
267,随机搜索,随机搜索,0.0000,0.0000,784,46,否,否,804.00,961,231
268,随机搜索,随机搜索,0.0000,0.0000,787,47,否,否,807.00,961,231
269,随机搜索,随机搜索,0.0000,0.0000,790,46,否,否,810.00,961,231
270,随机搜索,随机搜索,0.0000,0.0000,793,45,否,否,813.00,961,231
271,随机搜索,随机搜索,0.0000,0.0000,796,44,否,否,816.00,961,231
272,随机搜索,随机搜索,0.0000,0.0000,798,43,否,否,819.00,961,231
273,随机搜索,随机搜索,0.0000,0.0000,801,42,否,否,822.00,961,231
274,随机搜索,随机搜索,0.0000,0.0000,804,41,否,否,825.00,961,231
275,随机搜索,随机搜索,0.0000,0.0000,807,40,否,否,828.00,961,231
276,随机搜索,随机搜索,0.0000,0.0000,810,39,否,否,831.00,961,231
277,随机搜索,随机搜索,0.0000,0.0000,813,38,否,否,834.00,961,231
278,随机搜索,随机搜索,0.0000,0.0000,816,37,否,否,837.00,961,231
279,随机搜索,随机搜索,0.0000,0.0000,818,37,否,否,840.00,961,231
280,随机搜索,随机搜索,0.0000,0.0000,821,36,否,否,843.00,961,231
281,随机搜索,随机搜索,0.0000,0.0000,824,35,否,否,846.00,961,231
282,随机搜索,随机搜索,0.0000,0.0000,827,34,否,否,849.00,961,231
283,随机搜索,随机搜索,0.0000,0.0000,830,33,否,否,852.00,961,231
284,随机搜索,随机搜索,0.0000,0.0000,833,32,否,否,855.00,961,231
285,随机搜索,随机搜索,0.0000,0.0000,835,31,否,否,858.00,961,231
286,随机搜索,随机搜索,0.0000,0.0000,838,30,否,否,861.00,961,231
287,随机搜索,随机搜索,0.0000,0.0000,841,29,否,否,864.00,961,231
288,随机搜索,随机搜索,0.0000,0.0000,844,28,否,否,867.00,961,231
289,随机搜索,随机搜索,0.0000,0.0000,847,27,否,否,870.00,961,231
290,随机搜索,随机搜索,0.0000,0.0000,850,26,否,否,873.00,961,231
291,随机搜索,随机搜索,0.0000,0.0000,853,25,否,否,876.00,961,231
292,随机搜索,随机搜索,0.0000,0.0000,855,24,否,否,879.00,961,231
293,随机搜索,随机搜索,0.0000,0.0000,858,23,否,否,882.00,961,231
294,随机搜索,随机搜索,0.0000,0.0000,861,22,否,否,885.00,961,231
295,随机搜索,随机搜索,0.0000,0.0000,864,21,否,否,888.00,961,231
296,随机搜索,随机搜索,0.0000,0.0000,867,20,否,否,891.00,961,231
297,随机搜索,随机搜索,0.0000,0.0000,870,19,否,否,894.00,961,231
298,随机搜索,随机搜索,0.0000,0.0000,873,19,否,否,897.00,961,231
299,随机搜索,随机搜索,0.0000,0.0000,875,18,否,否,900.00,961,231
300,随机搜索,随机搜索,0.0000,0.0000,878,17,否,否,903.00,961,231
301,随机搜索,随机搜索,0.0000,0.0000,881,16,否,否,906.00,961,231
302,随机搜索,随机搜索,0.0000,0.0000,884,15,否,否,909.00,961,231
303,随机搜索,随机搜索,0.0000,0.0000,887,14,否,否,912.00,961,231
304,随机搜索,随机搜索,0.0000,0.0000,890,13,否,否,915.00,961,231
305,随机搜索,随机搜索,0.0000,0.0000,892,12,否,否,918.00,961,231
306,随机搜索,随机搜索,0.0000,0.0000,895,11,否,否,921.00,961,231
307,随机搜索,随机搜索,0.0000,0.0000,898,10,否,否,924.00,961,231
308,随机搜索,随机搜索,0.0000,0.0000,901,9,否,否,927.00,961,231
309,随机搜索,随机搜索,0.0000,0.0000,904,8,否,否,930.00,961,231
310,随机搜索,随机搜索,0.0000,0.0000,907,7,否,否,933.00,961,231
311,随机搜索,随机搜索,0.0000,0.0000,910,6,否,否,936.00,961,231
312,随机搜索,随机搜索,0.0000,0.0000,912,5,否,否,939.00,961,231
313,随机搜索,随机搜索,0.0000,0.0000,915,4,否,否,942.00,961,231
314,随机搜索,随机搜索,0.0000,0.0000,918,3,否,否,945.00,961,231
315,随机搜索,随机搜索,0.0000,0.0000,921,2,否,否,948.00,961,231
316,随机搜索,随机搜索,0.0000,0.0000,924,1,否,否,951.00,961,231
317,随机搜索,随机搜索,0.0000,0.0000,926,0,否,否,954.00,961,231
318,随机搜索,随机搜索,0.0000,0.0000,929,1,否,否,957.00,961,231
319,随机搜索,随机搜索,0.0000,0.0000,932,2,否,否,960.00,961,231
320,随机搜索,随机搜索,0.0000,0.0000,934,3,否,否,963.00,961,231
321,随机搜索,随机搜索,0.0000,0.0000,937,5,否,否,966.00,961,231
322,随机搜索,随机搜索,0.0000,0.0000,940,6,否,否,969.00,961,231
323,随机搜索,随机搜索,0.0000,0.0000,943,7,否,否,972.00,961,231
324,随机搜索,随机搜索,0.0000,0.0000,945,8,否,否,975.00,961,231
325,随机搜索,随机搜索,0.0000,0.0000,948,10,否,否,978.00,961,231
326,随机搜索,随机搜索,0.0000,0.0000,951,11,否,否,981.00,961,231
327,随机搜索,随机搜索,0.0000,0.0000,954,12,否,否,984.00,961,231
328,随机搜索,随机搜索,0.0000,0.0000,956,13,否,否,987.00,961,231
329,随机搜索,随机搜索,0.0000,0.0000,959,14,否,否,990.00,961,231
330,随机搜索,随机搜索,0.0000,0.0000,962,16,否,否,993.00,961,231
331,随机搜索,随机搜索,0.0000,0.0000,965,17,否,否,996.00,961,231
332,随机搜索,随机搜索,0.0000,0.0000,967,18,否,否,999.00,961,231
333,随机搜索,随机搜索,0.0000,0.0000,970,19,否,否,1002.00,961,231
334,随机搜索,随机搜索,0.0000,0.0000,973,20,否,否,1005.00,961,231
335,随机搜索,随机搜索,0.0000,0.0000,976,21,否,否,1008.00,961,231
336,随机搜索,随机搜索,0.0000,0.0000,979,22,否,否,1011.00,961,231
337,随机搜索,随机搜索,0.0000,0.0000,981,23,否,否,1014.00,961,231
338,随机搜索,随机搜索,0.0000,0.0000,984,24,否,否,1017.00,961,231
339,随机搜索,随机搜索,0.0000,0.0000,987,25,否,否,1020.00,961,231
340,随机搜索,随机搜索,0.0000,0.0000,990,27,否,否,1023.00,961,231
341,随机搜索,随机搜索,0.0000,0.0000,992,28,否,否,1026.00,961,231
342,随机搜索,随机搜索,0.0000,0.0000,995,29,否,否,1029.00,961,231
343,随机搜索,随机搜索,0.0000,0.0000,998,30,否,否,1032.00,961,231
344,随机搜索,随机搜索,0.0000,0.0000,1001,31,否,否,1035.00,961,231
345,随机搜索,随机搜索,0.0000,0.0000,1003,33,否,否,1038.00,961,231
