时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
466,463,297,1401.0,1,0
467,462,295,1404.0,1,0
468,461,292,1407.0,1,0
469,460,289,1410.0,1,0
470,459,286,1413.0,1,0
471,458,283,1416.0,1,0
472,457,280,1419.0,1,0
473,457,277,1422.0,1,0
474,456,275,1425.0,1,0
475,455,272,1428.0,1,0
476,454,269,1431.0,1,0
477,453,266,1434.0,1,0
478,452,263,1437.0,1,0
479,451,260,1440.0,1,0
480,450,257,1443.0,1,0
481,449,255,1446.0,1,0
482,448,252,1449.0,1,0
483,447,249,1452.0,1,0
484,446,246,1455.0,1,0
485,446,243,1458.0,1,0
486,445,240,1461.0,1,0
487,444,237,1464.0,1,0
488,443,235,1467.0,1,0
489,442,232,1470.0,1,0
490,441,229,1473.0,1,0
491,440,226,1476.0,1,0
492,439,223,1479.0,1,0
493,438,220,1482.0,1,0
494,437,217,1485.0,1,0
495,436,215,1488.0,1,0
496,435,212,1491.0,1,0
497,436,209,1494.0,1,0
498,435,206,1497.0,1,0
499,434,203,1500.0,1,0
500,433,200,1503.0,1,0
501,432,197,1506.0,1,0
502,431,195,1509.0,1,0
503,430,192,1512.0,1,0
504,428,190,1515.0,1,0
505,425,189,1518.0,1,0
506,422,188,1521.0,1,0
507,419,186,1524.0,1,0
508,417,185,1527.0,1,0
509,414,184,1530.0,1,0
510,411,183,1533.0,1,0
511,408,181,1536.0,1,0
512,406,180,1539.0,1,0
513,403,179,1542.0,1,0
514,400,178,1545.0,1,0
515,397,176,1548.0,1,0
516,395,175,1551.0,1,0
517,392,174,1554.0,1,0
518,389,173,1557.0,1,0
519,387,171,1560.0,1,0
520,384,170,1563.0,1,0
521,381,169,1566.0,1,0
522,378,168,1569.0,1,0
523,376,166,1572.0,1,0
524,373,165,1575.0,1,0
525,370,164,1578.0,1,0
526,367,162,1581.0,1,0
527,365,161,1584.0,1,0
528,362,160,1587.0,1,0
529,359,159,1590.0,1,0
530,357,157,1593.0,1,0
531,354,156,1596.0,1,0
532,351,155,1599.0,1,0
533,348,155,1602.0,1,0
534,345,154,1605.0,1,0
535,342,153,1608.0,1,0
536,339,152,1611.0,1,0
537,337,151,1614.0,1,0
538,334,150,1617.0,1,0
539,331,150,1620.0,1,0
540,328,149,1623.0,1,0
541,325,148,1626.0,1,0
542,322,147,1629.0,1,0
543,319,146,1632.0,1,0
544,316,145,1635.0,1,0
545,314,145,1638.0,1,0
546,311,144,1641.0,1,0
547,308,143,1644.0,1,0
548,305,142,1647.0,1,0
549,302,141,1650.0,1,0
550,299,140,1653.0,1,0
551,296,140,1656.0,1,0
552,293,139,1659.0,1,0
553,290,138,1662.0,1,0
554,288,137,1665.0,1,0
555,285,136,1668.0,1,0
556,282,135,1671.0,1,0
557,279,135,1674.0,1,0
558,276,134,1677.0,1,0
559,273,133,1680.0,1,0
560,270,132,1683.0,1,0
561,267,131,1686.0,1,0
562,265,130,1689.0,1,0
563,262,130,1692.0,1,0
564,259,129,1695.0,1,0
565,256,128,1698.0,1,0
566,253,127,1701.0,1,0
567,250,126,1704.0,1,0
568,247,125,1707.0,1,0
569,244,124,1710.0,1,0
570,241,124,1713.0,1,0
571,238,124,1716.0,1,0
572,236,124,1719.0,1,0
573,233,124,1722.0,1,0
574,230,125,1725.0,1,0
575,227,125,1728.0,1,0
576,224,125,1731.0,1,0
577,221,125,1734.0,1,0
578,218,126,1737.0,1,0
579,215,126,1740.0,1,0
580,212,126,1743.0,1,0
581,209,126,1746.0,1,0
582,206,127,1749.0,1,0
583,203,127,1752.0,1,0
584,200,127,1755.0,1,0
585,197,127,1758.0,1,0
586,194,128,1761.0,1,0
587,191,128,1764.0,1,0
588,188,128,1767.0,1,0
589,185,128,1770.0,1,0
590,182,130,1773.0,1,0
591,180,132,1776.0,1,0
592,178,134,1779.0,1,0
593,176,136,1782.0,1,0
594,174,138,1785.0,1,0
595,171,140,1788.0,1,0
596,169,142,1791.0,1,0
597,167,145,1794.0,1,0
598,165,147,1797.0,1,0
599,162,149,1800.0,1,0
600,160,151,1803.0,1,0
601,158,153,1806.0,1,0
602,156,155,1809.0,1,0
603,154,157,1812.0,1,0
604,151,159,1815.0,1,0
605,149,161,1818.0,1,0
606,147,163,1821.0,1,0
607,145,165,1824.0,1,0
608,143,167,1827.0,1,0
609,140,169,1830.0,1,0
610,138,171,1833.0,1,0
611,136,173,1836.0,1,0
612,134,175,1839.0,1,0
613,131,177,1842.0,1,0
614,129,179,1845.0,1,0
615,127,181,1848.0,1,0
616,125,183,1851.0,1,0
617,123,185,1854.0,1,0
618,120,187,1857.0,1,0
619,118,189,1860.0,1,0
620,116,191,1863.0,1,0
621,114,193,1866.0,1,0
622,111,195,1869.0,1,0
623,109,197,1872.0,1,0
624,107,199,1875.0,1,0
625,105,201,1878.0,1,0
626,103,203,1881.0,1,0
627,100,205,1884.0,1,0
628,98,207,1887.0,1,0
629,96,209,1890.0,1,0
630,94,211,1893.0,1,0
631,92,213,1896.0,1,0
632,89,215,1899.0,1,0
633,87,217,1902.0,1,0
634,85,219,1905.0,1,0
635,83,221,1908.0,1,0
636,80,223,1911.0,1,0
637,78,225,1914.0,1,0
638,76,227,1917.0,1,0
639,73,229,1920.0,1,0
640,71,231,1923.0,1,0
641,69,232,1926.0,1,0
642,66,234,1929.0,1,0
643,64,236,1932.0,1,0
644,61,238,1935.0,1,0
645,59,240,1938.0,1,0
646,57,242,1941.0,1,0
647,54,244,1944.0,1,0
648,52,245,1947.0,1,0
649,50,247,1950.0,1,0
650,47,249,1953.0,1,0
651,45,251,1956.0,1,0
652,43,253,1959.0,1,0
653,40,255,1962.0,1,0
654,38,257,1965.0,1,0
655,36,258,1968.0,1,0
656,33,260,1971.0,1,0
657,31,262,1974.0,1,0
658,30,265,1977.0,1,0
659,28,268,1980.0,1,0
660,27,270,1983.0,1,0
661,26,273,1986.0,1,0
662,25,276,1989.0,1,0
663,24,279,1992.0,1,0
664,22,281,1995.0,1,0
665,21,284,1998.0,1,0
666,20,287,2001.0,1,0
667,19,290,2004.0,1,0
668,17,292,2007.0,1,0
669,16,295,2010.0,1,0
670,15,298,2013.0,1,0
671,14,300,2016.0,1,0
672,12,303,2019.0,1,0
673,11,306,2022.0,1,0
674,10,309,2025.0,1,0
675,9,311,2028.0,1,0
676,8,314,2031.0,1,0
677,6,317,2034.0,1,0
678,5,320,2037.0,1,0
679,4,322,2040.0,1,0
680,3,325,2043.0,1,0
681,1,328,2046.0,1,0
682,0,331,2049.0,1,0
683,1,333,2052.0,1,0
684,3,336,2055.0,1,0
685,4,339,2058.0,1,0
686,5,342,2061.0,1,0
687,6,344,2064.0,1,0
688,8,347,2067.0,1,0
689,9,350,2070.0,1,0
690,10,352,2073.0,1,0
691,9,355,2076.0,1,0
692,9,358,2079.0,1,0
693,8,361,2082.0,1,0
694,8,364,2085.0,1,0
695,7,367,2088.0,1,0
696,6,370,2091.0,1,0
697,6,373,2094.0,1,0
698,5,376,2097.0,1,0
699,5,379,2100.0,1,0
700,4,382,2103.0,1,0
701,4,385,2106.0,1,0
702,3,388,2109.0,1,0
703,2,391,2112.0,1,0
704,2,394,2115.0,1,0
705,1,397,2118.0,1,0
706,1,400,2121.0,1,0
707,0,402,2124.0,1,0
708,1,405,2127.0,1,0
709,1,408,2130.0,1,0
710,2,411,2133.0,1,0
711,2,414,2136.0,1,0
712,3,417,2139.0,1,0
713,4,420,2142.0,1,0
714,4,423,2145.0,1,0
715,5,426,2148.0,1,0
716,5,429,2151.0,1,0
717,6,432,2154.0,1,0
718,6,435,2157.0,1,0
719,7,438,2160.0,1,0
720,8,441,2163.0,1,0
721,8,444,2166.0,1,0
722,9,447,2169.0,1,0
723,9,450,2172.0,1,0
724,10,453,2175.0,1,0
725,11,455,2178.0,1,0
726,11,458,2181.0,1,0
727,12,461,2184.0,1,0
728,12,464,2187.0,1,0
729,13,467,2190.0,1,0
730,14,470,2193.0,1,0
731,14,473,2196.0,1,0
732,15,476,2199.0,1,0
733,15,479,2202.0,1,0
734,16,482,2205.0,1,0
735,16,485,2208.0,1,0
736,17,488,2211.0,1,0
737,18,491,2214.0,1,0
738,18,494,2217.0,1,0
739,19,497,2220.0,1,0
740,19,500,2223.0,1,0
741,20,503,2226.0,1,0
742,21,505,2229.0,1,0
743,21,508,2232.0,1,0
744,22,511,2235.0,1,0
745,22,514,2238.0,1,0
746,23,517,2241.0,1,0
747,23,520,2244.0,1,0
748,24,523,2247.0,1,0
749,25,526,2250.0,1,0
750,25,529,2253.0,1,0
751,26,532,2256.0,1,0
752,26,535,2259.0,1,0
753,27,538,2262.0,1,0
754,28,541,2265.0,1,0
755,28,544,2268.0,1,0
756,29,547,2271.0,1,0
757,29,550,2274.0,1,0
758,30,553,2277.0,1,0
759,31,555,2280.0,1,0
760,31,558,2283.0,1,0
761,32,561,2286.0,1,0
762,32,564,2289.0,1,0
763,33,567,2292.0,1,0
764,33,570,2295.0,1,0
765,34,573,2298.0,1,0
766,35,576,2301.0,1,0
767,35,579,2304.0,1,0
768,36,582,2307.0,1,0
769,36,585,2310.0,1,0
770,37,588,2313.0,1,0
771,38,591,2316.0,1,0
772,38,594,2319.0,1,0
773,39,597,2322.0,1,0
774,39,600,2325.0,1,0
775,40,603,2328.0,1,0
776,41,605,2331.0,1,0
777,41,608,2334.0,1,0
778,42,611,2337.0,1,0
779,42,614,2340.0,1,0
780,43,617,2343.0,1,0
781,43,620,2346.0,1,0
782,44,623,2349.0,1,0
783,45,626,2352.0,1,0
784,45,629,2355.0,1,0
785,46,632,2358.0,1,0
786,46,635,2361.0,1,0
787,47,638,2364.0,1,0
788,48,641,2367.0,1,0
789,48,644,2370.0,1,0
790,49,647,2373.0,1,0
791,49,650,2376.0,1,0
792,50,653,2379.0,1,0
793,50,656,2382.0,1,0
794,51,658,2385.0,1,0
795,52,661,2388.0,1,0
796,52,664,2391.0,1,0
797,53,667,2394.0,1,0
798,53,670,2397.0,1,0
799,54,673,2400.0,1,0
800,55,676,2403.0,1,0
801,55,679,2406.0,1,0
802,56,682,2409.0,1,0
803,56,685,2412.0,1,0
804,57,688,2415.0,1,0
805,57,691,2418.0,1,0
806,57,694,2421.0,1,0
807,58,697,2424.0,1,0
808,58,700,2427.0,1,0
809,59,703,2430.0,1,0
810,59,706,2433.0,1,0
811,59,709,2436.0,1,0
812,60,712,2439.0,1,0
813,60,715,2442.0,1,0
814,61,718,2445.0,1,0
815,61,721,2448.0,1,0
816,61,724,2451.0,1,0
817,62,727,2454.0,1,0
818,62,730,2457.0,1,0
819,63,733,2460.0,1,0
820,63,735,2463.0,1,0
821,63,738,2466.0,1,0
822,64,741,2469.0,1,0
823,64,744,2472.0,1,0
824,65,747,2475.0,1,0
825,65,750,2478.0,1,0
826,65,753,2481.0,1,0
827,68,755,2484.0,1,0
828,70,757,2487.0,1,0
829,72,759,2490.0,1,0
830,74,761,2493.0,1,0
831,77,763,2496.0,1,0
832,80,763,2499.0,1,0
833,83,763,2502.0,1,0
834,86,763,2505.0,1,0
835,89,762,2508.0,1,0
836,92,762,2511.0,1,0
837,95,762,2514.0,1,0
838,98,762,2517.0,1,0
839,101,762,2520.0,1,0
840,104,761,2523.0,1,0
841,107,761,2526.0,1,0
842,110,761,2529.0,1,0
843,113,761,2532.0,1,0
844,116,761,2535.0,1,0
845,119,760,2538.0,1,0
846,122,760,2541.0,1,0
847,125,760,2544.0,1,0
848,127,760,2547.0,1,0
849,130,760,2550.0,1,0
850,133,759,2553.0,1,0
851,136,759,2556.0,1,0
852,139,759,2559.0,1,0
853,142,759,2562.0,1,0
854,145,759,2565.0,1,0
855,148,758,2568.0,1,0
856,151,758,2571.0,1,0
857,154,758,2574.0,1,0
858,157,758,2577.0,1,0
859,160,758,2580.0,1,0
860,163,757,2583.0,1,0
861,166,757,2586.0,1,0
862,169,757,2589.0,1,0
863,172,757,2592.0,1,0
864,175,757,2595.0,1,0
865,178,756,2598.0,1,0
866,181,756,2601.0,1,0
867,184,756,2604.0,1,0
868,187,756,2607.0,1,0
869,190,756,2610.0,1,0
870,193,755,2613.0,1,0
871,196,755,2616.0,1,0
872,199,755,2619.0,1,0
873,202,756,2622.0,1,0
874,205,757,2625.0,1,0
875,207,759,2628.0,1,0
876,210,760,2631.0,1,0
877,213,761,2634.0,1,0
878,216,763,2637.0,1,0
879,218,764,2640.0,1,0
880,221,765,2643.0,1,0
881,224,766,2646.0,1,0
882,226,768,2649.0,1,0
883,229,769,2652.0,1,0
884,232,770,2655.0,1,0
885,235,772,2658.0,1,0
886,237,773,2661.0,1,0
887,240,774,2664.0,1,0
888,243,775,2667.0,1,0
889,245,777,2670.0,1,0
890,248,778,2673.0,1,0
891,251,779,2676.0,1,0
892,254,780,2679.0,1,0
893,256,782,2682.0,1,0
894,259,783,2685.0,1,0
895,262,784,2688.0,1,0
896,264,786,2691.0,1,0
897,267,787,2694.0,1,0
898,270,788,2697.0,1,0
899,273,789,2700.0,1,0
900,275,791,2703.0,1,0
901,278,792,2706.0,1,0
902,281,793,2709.0,1,0
903,283,795,2712.0,1,0
904,286,796,2715.0,1,0
905,289,797,2718.0,1,0
906,292,798,2721.0,1,0
907,294,797,2724.0,1,0
908,297,796,2727.0,1,0
909,300,795,2730.0,1,0
910,302,793,2733.0,1,0
911,305,792,2736.0,1,0
912,308,791,2739.0,1,0
913,311,789,2742.0,1,0
914,313,788,2745.0,1,0
915,316,787,2748.0,1,0
916,319,786,2751.0,1,0
917,321,784,2754.0,1,0
918,324,783,2757.0,1,0
919,327,782,2760.0,1,0
920,330,780,2763.0,1,0
921,332,779,2766.0,1,0
922,335,778,2769.0,1,0
923,338,777,2772.0,1,0
924,340,775,2775.0,1,0
925,343,774,2778.0,1,0
926,346,773,2781.0,1,0
927,349,772,2784.0,1,0
928,351,770,2787.0,1,0
929,354,769,2790.0,1,0
930,357,768,2793.0,1,0
931,359,766,2796.0,1,0
932,362,765,2799.0,1,0
933,364,763,2802.0,1,0
934,367,761,2805.0,1,0
935,369,759,2808.0,1,0
936,371,757,2811.0,1,0
937,373,755,2814.0,1,0
938,375,753,2817.0,1,0
939,378,751,2820.0,1,0
940,380,749,2823.0,1,0
941,382,747,2826.0,1,0
942,384,745,2829.0,1,0
943,386,743,2832.0,1,0
944,388,741,2835.0,1,0
945,391,738,2838.0,1,0
946,393,736,2841.0,1,0
947,395,734,2844.0,1,0
948,397,732,2847.0,1,0
949,399,730,2850.0,1,0
950,402,728,2853.0,1,0
