时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
317,646,615,954.0,1,0
318,645,613,957.0,1,0
319,643,610,960.0,1,0
320,640,609,963.0,1,0
321,638,607,966.0,1,0
322,636,605,969.0,1,0
323,633,604,972.0,1,0
324,630,603,975.0,1,0
325,628,601,978.0,1,0
326,625,599,981.0,1,0
327,623,597,984.0,1,0
328,620,596,987.0,1,0
329,618,595,990.0,1,0
330,615,594,993.0,1,0
331,612,592,996.0,1,0
332,610,591,999.0,1,0
333,607,589,1002.0,1,0
334,605,587,1005.0,1,0
335,603,585,1008.0,1,0
336,601,583,1011.0,1,0
337,598,582,1014.0,1,0
338,595,580,1017.0,1,0
339,593,579,1020.0,1,0
340,590,578,1023.0,1,0
341,588,575,1026.0,1,0
342,585,575,1029.0,1,0
343,582,574,1032.0,1,0
344,580,573,1035.0,1,0
345,577,572,1038.0,1,0
346,574,571,1041.0,1,0
347,572,569,1044.0,1,0
348,569,567,1047.0,1,0
349,566,567,1050.0,1,0
350,563,568,1053.0,1,0
351,560,569,1056.0,1,0
352,558,570,1059.0,1,0
353,555,571,1062.0,1,0
354,552,573,1065.0,1,0
355,550,571,1068.0,1,0
356,547,569,1071.0,1,0
357,544,569,1074.0,1,0
358,542,570,1077.0,1,0
359,539,571,1080.0,1,0
360,536,573,1083.0,1,0
361,533,571,1086.0,1,0
362,531,569,1089.0,1,0
363,528,568,1092.0,1,0
364,525,568,1095.0,1,0
365,523,569,1098.0,1,0
366,520,569,1101.0,1,0
367,518,572,1104.0,1,0
368,515,572,1107.0,1,0
369,512,571,1110.0,1,0
370,510,569,1113.0,1,0
371,507,567,1116.0,1,0
372,504,568,1119.0,1,0
373,501,568,1122.0,1,0
374,499,569,1125.0,1,0
375,496,571,1128.0,1,0
376,493,569,1131.0,1,0
377,491,568,1134.0,1,0
378,488,566,1137.0,1,0
379,485,566,1140.0,1,0
380,482,567,1143.0,1,0
381,480,568,1146.0,1,0
382,477,569,1149.0,1,0
383,474,570,1152.0,1,0
384,472,572,1155.0,1,0
385,469,570,1158.0,1,0
386,466,570,1161.0,1,0
387,463,571,1164.0,1,0
388,460,572,1167.0,1,0
389,457,572,1170.0,1,0
390,455,574,1173.0,1,0
391,452,572,1176.0,1,0
392,450,570,1179.0,1,0
393,447,569,1182.0,1,0
394,444,569,1185.0,1,0
395,441,569,1188.0,1,0
396,439,571,1191.0,1,0
397,437,573,1194.0,1,0
398,434,574,1197.0,1,0
399,432,572,1200.0,1,0
400,429,571,1203.0,1,0
401,426,571,1206.0,1,0
402,423,571,1209.0,1,0
403,420,570,1212.0,1,0
404,417,570,1215.0,1,0
405,415,569,1218.0,1,0
406,412,567,1221.0,1,0
407,410,569,1224.0,1,0
408,407,571,1227.0,1,0
409,404,571,1230.0,1,0
410,401,572,1233.0,1,0
411,398,573,1236.0,1,0
412,396,574,1239.0,1,0
413,393,573,1242.0,1,0
414,391,571,1245.0,1,0
415,388,569,1248.0,1,0
416,385,569,1251.0,1,0
417,382,570,1254.0,1,0
418,380,572,1257.0,1,0
419,378,574,1260.0,1,0
420,376,576,1263.0,1,0
421,373,577,1266.0,1,0
422,371,575,1269.0,1,0
423,368,574,1272.0,1,0
424,365,573,1275.0,1,0
425,362,573,1278.0,1,0
426,359,572,1281.0,1,0
427,358,569,1284.0,1,0
428,355,568,1287.0,1,0
429,352,566,1290.0,1,0
430,350,565,1293.0,1,0
431,347,567,1296.0,1,0
432,344,567,1299.0,1,0
433,342,568,1302.0,1,0
434,339,568,1305.0,1,0
435,337,571,1308.0,1,0
436,334,572,1311.0,1,0
437,332,574,1314.0,1,0
438,329,575,1317.0,1,0
439,326,575,1320.0,1,0
440,324,577,1323.0,1,0
441,322,579,1326.0,1,0
442,319,580,1329.0,1,0
443,316,581,1332.0,1,0
444,313,583,1335.0,1,0
445,311,584,1338.0,1,0
446,309,586,1341.0,1,0
447,306,588,1344.0,1,0
448,303,589,1347.0,1,0
449,300,590,1350.0,1,0
450,298,592,1353.0,1,0
451,296,593,1356.0,1,0
452,293,595,1359.0,1,0
453,291,596,1362.0,1,0
454,290,599,1365.0,1,0
455,287,601,1368.0,1,0
456,286,604,1371.0,1,0
457,284,606,1374.0,1,0
458,282,607,1377.0,1,0
459,279,608,1380.0,1,0
460,277,610,1383.0,1,0
461,274,612,1386.0,1,0
462,272,613,1389.0,1,0
463,271,616,1392.0,1,0
464,270,619,1395.0,1,0
465,268,621,1398.0,1,0
466,266,624,1401.0,1,0
467,265,626,1404.0,1,0
468,262,627,1407.0,1,0
469,259,628,1410.0,1,0
470,257,630,1413.0,1,0
471,255,632,1416.0,1,0
472,252,633,1419.0,1,0
473,251,636,1422.0,1,0
474,250,639,1425.0,1,0
475,248,641,1428.0,1,0
476,246,644,1431.0,1,0
477,245,646,1434.0,1,0
478,242,647,1437.0,1,0
479,239,648,1440.0,1,0
480,237,650,1443.0,1,0
481,235,652,1446.0,1,0
482,232,653,1449.0,1,0
483,230,655,1452.0,1,0
484,227,656,1455.0,1,0
485,225,658,1458.0,1,0
486,223,660,1461.0,1,0
487,220,662,1464.0,1,0
488,217,663,1467.0,1,0
489,214,664,1470.0,1,0
490,212,666,1473.0,1,0
491,209,667,1476.0,1,0
492,207,669,1479.0,1,0
493,204,671,1482.0,1,0
494,202,671,1485.0,1,0
495,199,672,1488.0,1,0
496,196,674,1491.0,1,0
497,193,675,1494.0,1,0
498,191,676,1497.0,1,0
499,188,678,1500.0,1,0
500,185,678,1503.0,1,0
501,182,679,1506.0,1,0
502,179,680,1509.0,1,0
503,177,681,1512.0,1,0
504,174,682,1515.0,1,0
505,171,683,1518.0,1,0
506,168,685,1521.0,1,0
507,165,685,1524.0,1,0
508,162,686,1527.0,1,0
509,160,687,1530.0,1,0
510,157,688,1533.0,1,0
511,154,689,1536.0,1,0
512,151,687,1539.0,1,0
513,149,685,1542.0,1,0
514,146,684,1545.0,1,0
515,144,682,1548.0,1,0
516,142,680,1551.0,1,0
517,140,678,1554.0,1,0
518,138,676,1557.0,1,0
519,135,673,1560.0,1,0
520,134,671,1563.0,1,0
521,132,669,1566.0,1,0
522,130,666,1569.0,1,0
523,128,664,1572.0,1,0
524,127,661,1575.0,1,0
525,125,659,1578.0,1,0
526,124,656,1581.0,1,0
527,122,653,1584.0,1,0
528,121,651,1587.0,1,0
529,119,648,1590.0,1,0
530,119,645,1593.0,1,0
531,119,642,1596.0,1,0
532,118,639,1599.0,1,0
533,116,637,1602.0,1,0
534,115,634,1605.0,1,0
535,114,631,1608.0,1,0
536,113,628,1611.0,1,0
537,113,625,1614.0,1,0
538,112,622,1617.0,1,0
539,111,620,1620.0,1,0
540,110,617,1623.0,1,0
541,109,614,1626.0,1,0
542,109,611,1629.0,1,0
543,108,608,1632.0,1,0
544,108,605,1635.0,1,0
545,107,602,1638.0,1,0
546,106,599,1641.0,1,0
547,106,596,1644.0,1,0
548,105,593,1647.0,1,0
549,104,590,1650.0,1,0
550,103,588,1653.0,1,0
551,103,585,1656.0,1,0
552,102,582,1659.0,1,0
553,102,579,1662.0,1,0
554,101,576,1665.0,1,0
555,101,573,1668.0,1,0
556,100,570,1671.0,1,0
557,100,567,1674.0,1,0
558,100,564,1677.0,1,0
559,101,561,1680.0,1,0
560,102,558,1683.0,1,0
561,103,555,1686.0,1,0
562,104,553,1689.0,1,0
563,106,550,1692.0,1,0
564,107,548,1695.0,1,0
565,108,545,1698.0,1,0
566,108,542,1701.0,1,0
567,109,539,1704.0,1,0
568,110,536,1707.0,1,0
569,112,534,1710.0,1,0
570,113,531,1713.0,1,0
571,115,528,1716.0,1,0
572,114,525,1719.0,1,0
573,113,523,1722.0,1,0
574,113,520,1725.0,1,0
575,114,517,1728.0,1,0
576,115,514,1731.0,1,0
577,117,512,1734.0,1,0
578,118,509,1737.0,1,0
579,120,507,1740.0,1,0
580,120,504,1743.0,1,0
581,122,501,1746.0,1,0
582,123,498,1749.0,1,0
583,124,495,1752.0,1,0
584,125,493,1755.0,1,0
585,127,490,1758.0,1,0
586,128,488,1761.0,1,0
587,128,485,1764.0,1,0
588,129,482,1767.0,1,0
589,131,480,1770.0,1,0
590,134,478,1773.0,1,0
591,135,475,1776.0,1,0
592,136,473,1779.0,1,0
593,135,470,1782.0,1,0
594,133,468,1785.0,1,0
595,133,465,1788.0,1,0
596,132,462,1791.0,1,0
597,131,459,1794.0,1,0
598,132,456,1797.0,1,0
599,131,454,1800.0,1,0
600,129,451,1803.0,1,0
601,128,449,1806.0,1,0
602,128,446,1809.0,1,0
603,127,443,1812.0,1,0
604,128,440,1815.0,1,0
605,130,438,1818.0,1,0
606,129,436,1821.0,1,0
607,127,433,1824.0,1,0
608,126,430,1827.0,1,0
609,124,428,1830.0,1,0
610,124,425,1833.0,1,0
611,125,422,1836.0,1,0
612,126,419,1839.0,1,0
613,125,417,1842.0,1,0
614,123,414,1845.0,1,0
615,125,411,1848.0,1,0
616,127,409,1851.0,1,0
617,127,406,1854.0,1,0
618,128,403,1857.0,1,0
619,129,400,1860.0,1,0
620,131,398,1863.0,1,0
621,132,396,1866.0,1,0
622,134,393,1869.0,1,0
623,132,391,1872.0,1,0
624,130,388,1875.0,1,0
625,130,385,1878.0,1,0
626,130,382,1881.0,1,0
627,132,380,1884.0,1,0
628,134,378,1887.0,1,0
629,135,376,1890.0,1,0
630,137,373,1893.0,1,0
631,136,370,1896.0,1,0
632,134,367,1899.0,1,0
633,134,364,1902.0,1,0
634,133,362,1905.0,1,0
635,132,359,1908.0,1,0
636,131,356,1911.0,1,0
637,130,353,1914.0,1,0
638,128,351,1917.0,1,0
639,127,348,1920.0,1,0
640,127,345,1923.0,1,0
641,128,342,1926.0,1,0
642,128,340,1929.0,1,0
643,131,338,1932.0,1,0
644,132,335,1935.0,1,0
645,134,332,1938.0,1,0
646,132,330,1941.0,1,0
647,130,328,1944.0,1,0
648,130,325,1947.0,1,0
649,129,322,1950.0,1,0
650,132,320,1953.0,1,0
651,133,317,1956.0,1,0
652,135,314,1959.0,1,0
653,133,312,1962.0,1,0
654,131,309,1965.0,1,0
655,131,306,1968.0,1,0
656,130,304,1971.0,1,0
657,129,301,1974.0,1,0
658,129,298,1977.0,1,0
659,127,295,1980.0,1,0
660,126,293,1983.0,1,0
661,127,290,1986.0,1,0
662,129,288,1989.0,1,0
663,129,285,1992.0,1,0
664,130,282,1995.0,1,0
665,132,280,1998.0,1,0
666,134,277,2001.0,1,0
667,135,274,2004.0,1,0
668,133,272,2007.0,1,0
669,132,270,2010.0,1,0
670,130,267,2013.0,1,0
671,130,264,2016.0,1,0
672,129,261,2019.0,1,0
673,128,258,2022.0,1,0
674,127,256,2025.0,1,0
675,125,253,2028.0,1,0
676,124,250,2031.0,1,0
677,122,248,2034.0,1,0
678,122,245,2037.0,1,0
679,121,242,2040.0,1,0
680,120,239,2043.0,1,0
681,119,236,2046.0,1,0
682,118,234,2049.0,1,0
683,117,231,2052.0,1,0
684,115,228,2055.0,1,0
685,115,225,2058.0,1,0
686,114,222,2061.0,1,0
687,113,220,2064.0,1,0
688,112,217,2067.0,1,0
689,111,214,2070.0,1,0
690,110,211,2073.0,1,0
691,109,208,2076.0,1,0
692,109,205,2079.0,1,0
693,109,202,2082.0,1,0
694,108,199,2085.0,1,0
695,107,196,2088.0,1,0
696,109,194,2091.0,1,0
697,110,191,2094.0,1,0
698,112,189,2097.0,1,0
699,112,186,2100.0,1,0
700,111,183,2103.0,1,0
701,110,180,2106.0,1,0
702,109,177,2109.0,1,0
703,108,174,2112.0,1,0
704,110,172,2115.0,1,0
705,112,169,2118.0,1,0
706,112,166,2121.0,1,0
707,111,163,2124.0,1,0
708,110,161,2127.0,1,0
709,109,158,2130.0,1,0
710,108,155,2133.0,1,0
711,110,152,2136.0,1,0
712,109,149,2139.0,1,0
713,111,147,2142.0,1,0
714,112,144,2145.0,1,0
715,114,142,2148.0,1,0
716,117,140,2151.0,1,0
717,119,139,2154.0,1,0
718,122,137,2157.0,1,0
719,124,136,2160.0,2,0
720,127,134,2163.0,2,0
721,129,132,2166.0,2,0
722,132,131,2169.0,2,0
723,134,129,2172.0,2,0
724,137,127,2175.0,2,0
725,139,125,2178.0,2,0
726,142,124,2181.0,2,0
727,144,123,2184.0,2,0
728,147,121,2187.0,2,0
729,150,120,2190.0,2,0
730,152,119,2193.0,2,0
731,155,118,2196.0,2,0
732,158,117,2199.0,2,0
733,161,116,2202.0,2,0
734,164,115,2205.0,2,0
735,167,114,2208.0,2,0
736,169,113,2211.0,2,0
737,172,112,2214.0,2,0
738,175,112,2217.0,2,0
739,178,111,2220.0,2,0
740,181,110,2223.0,2,0
741,184,109,2226.0,2,0
742,187,108,2229.0,2,0
743,189,107,2232.0,2,0
744,192,107,2235.0,2,0
745,195,106,2238.0,2,0
746,198,107,2241.0,2,0
747,199,110,2244.0,2,0
748,199,113,2247.0,2,0
749,199,116,2250.0,2,0
750,199,119,2253.0,2,0
751,202,120,2256.0,2,0
752,205,121,2259.0,2,0
753,207,122,2262.0,2,0
754,210,124,2265.0,2,0
755,213,124,2268.0,2,0
756,216,125,2271.0,2,0
757,219,125,2274.0,2,0
758,221,126,2277.0,2,0
759,224,127,2280.0,2,0
760,227,129,2283.0,2,0
761,229,131,2286.0,2,0
762,232,132,2289.0,2,0
763,235,133,2292.0,2,0
764,237,135,2295.0,2,0
765,240,136,2298.0,2,0
766,242,137,2301.0,2,0
767,245,138,2304.0,2,0
768,248,140,2307.0,2,0
769,250,141,2310.0,2,0
770,253,143,2313.0,2,0
771,255,145,2316.0,2,0
772,258,146,2319.0,2,0
773,261,147,2322.0,2,0
774,262,149,2325.0,2,0
775,265,151,2328.0,2,0
776,268,153,2331.0,2,0
777,270,154,2334.0,2,0
778,273,154,2337.0,2,0
779,275,156,2340.0,2,0
780,277,158,2343.0,2,0
781,280,159,2346.0,2,0
782,283,161,2349.0,2,0
783,286,162,2352.0,2,0
784,288,164,2355.0,2,0
785,290,165,2358.0,2,0
786,293,165,2361.0,2,0
787,296,166,2364.0,2,0
788,299,167,2367.0,2,0
789,302,168,2370.0,2,0
790,305,170,2373.0,2,0
791,307,171,2376.0,2,0
792,310,173,2379.0,2,0
793,313,173,2382.0,2,0
794,316,173,2385.0,2,0
795,319,172,2388.0,2,0
796,321,172,2391.0,2,0
797,324,173,2394.0,2,0
798,326,171,2397.0,2,0
799,329,170,2400.0,2,0
800,331,168,2403.0,2,0
801,334,168,2406.0,2,0
802,337,167,2409.0,2,0
803,339,165,2412.0,2,0
804,342,164,2415.0,2,0
805,345,162,2418.0,2,0
806,347,161,2421.0,2,0
807,350,163,2424.0,2,0
808,353,163,2427.0,2,0
809,356,163,2430.0,2,0
810,359,164,2433.0,2,0
811,361,163,2436.0,2,0
812,364,164,2439.0,2,0
813,367,166,2442.0,2,0
814,369,168,2445.0,2,0
815,371,169,2448.0,2,0
816,374,169,2451.0,2,0
817,377,170,2454.0,2,0
818,379,172,2457.0,2,0
819,382,174,2460.0,2,0
820,385,175,2463.0,2,0
821,387,173,2466.0,2,0
822,390,172,2469.0,2,0
823,393,172,2472.0,2,0
824,395,172,2475.0,2,0
825,398,171,2478.0,2,0
826,401,171,2481.0,2,0
827,404,169,2484.0,2,0
828,406,167,2487.0,2,0
829,409,166,2490.0,2,0
830,412,164,2493.0,2,0
831,414,162,2496.0,2,0
832,416,160,2499.0,2,0
833,419,159,2502.0,2,0
834,421,158,2505.0,2,0
835,424,157,2508.0,2,0
836,427,156,2511.0,2,0
837,429,154,2514.0,2,0
838,432,152,2517.0,2,0
839,435,152,2520.0,2,0
840,438,151,2523.0,2,0
841,441,150,2526.0,2,0
842,442,148,2529.0,2,0
843,445,146,2532.0,2,0
844,448,145,2535.0,2,0
845,450,143,2538.0,2,0
846,453,144,2541.0,2,0
847,455,142,2544.0,2,0
848,458,139,2547.0,2,0
849,460,137,2550.0,2,0
850,462,136,2553.0,2,0
851,465,135,2556.0,2,0
852,468,133,2559.0,2,0
853,470,132,2562.0,2,0
854,473,132,2565.0,2,0
855,476,131,2568.0,2,0
856,479,130,2571.0,2,0
857,482,129,2574.0,2,0
858,484,128,2577.0,2,0
859,487,126,2580.0,2,0
860,490,125,2583.0,2,0
861,492,123,2586.0,2,0
862,495,123,2589.0,2,0
863,498,124,2592.0,2,0
864,501,123,2595.0,2,0
865,503,122,2598.0,2,0
866,506,120,2601.0,2,0
867,509,119,2604.0,2,0
868,511,121,2607.0,2,0
869,513,124,2610.0,2,0
870,514,126,2613.0,2,0
871,515,129,2616.0,2,0
872,517,131,2619.0,2,0
873,519,134,2622.0,2,0
874,521,136,2625.0,2,0
875,522,139,2628.0,2,0
876,523,141,2631.0,2,0
877,524,144,2634.0,2,0
878,526,147,2637.0,2,0
879,528,149,2640.0,2,0
880,529,152,2643.0,2,0
881,531,154,2646.0,2,0
882,532,157,2649.0,2,0
883,532,160,2652.0,2,0
884,534,163,2655.0,2,0
885,535,165,2658.0,2,0
886,537,168,2661.0,2,0
887,538,171,2664.0,2,0
888,539,174,2667.0,2,0
889,539,176,2670.0,2,0
890,540,179,2673.0,2,0
891,541,182,2676.0,2,0
892,542,185,2679.0,2,0
893,544,188,2682.0,2,0
894,545,190,2685.0,2,0
895,545,193,2688.0,2,0
896,545,196,2691.0,2,0
897,546,199,2694.0,2,0
898,547,202,2697.0,2,0
899,549,205,2700.0,2,0
900,550,207,2703.0,2,0
901,552,210,2706.0,2,0
902,552,213,2709.0,2,0
903,552,216,2712.0,2,0
904,553,218,2715.0,2,0
905,554,221,2718.0,2,0
906,556,224,2721.0,2,0
907,557,226,2724.0,2,0
908,559,229,2727.0,2,0
909,560,231,2730.0,2,0
910,561,234,2733.0,2,0
911,561,237,2736.0,2,0
912,562,240,2739.0,2,0
913,563,243,2742.0,2,0
914,564,246,2745.0,2,0
915,566,248,2748.0,2,0
916,568,251,2751.0,2,0
917,568,254,2754.0,2,0
918,569,257,2757.0,2,0
919,570,259,2760.0,2,0
920,570,262,2763.0,2,0
921,572,265,2766.0,2,0
922,573,268,2769.0,2,0
923,572,270,2772.0,2,0
924,572,273,2775.0,2,0
925,571,276,2778.0,2,0
926,570,279,2781.0,2,0
927,568,281,2784.0,2,0
928,566,283,2787.0,2,0
929,565,286,2790.0,2,0
930,566,288,2793.0,2,0
931,568,291,2796.0,2,0
932,568,294,2799.0,2,0
933,569,297,2802.0,2,0
934,567,299,2805.0,2,0
935,565,301,2808.0,2,0
936,563,303,2811.0,2,0
937,564,306,2814.0,2,0
938,567,308,2817.0,2,0
939,569,309,2820.0,2,0
940,572,311,2823.0,2,0
941,572,314,2826.0,2,0
942,572,317,2829.0,2,0
943,575,319,2832.0,2,0
944,576,322,2835.0,2,0
945,577,324,2838.0,3,1
