时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
58,随机搜索,随机搜索,0.0000,0.0000,138,73,否,否,177.00,153,268
59,随机搜索,随机搜索,0.0000,0.0000,138,76,否,否,180.00,153,268
60,随机搜索,随机搜索,0.0000,0.0000,139,79,否,否,183.00,153,268
61,随机搜索,随机搜索,0.0000,0.0000,139,82,否,否,186.00,153,268
62,随机搜索,随机搜索,0.0000,0.0000,140,85,否,否,189.00,153,268
63,随机搜索,随机搜索,0.0000,0.0000,140,88,否,否,192.00,153,268
64,随机搜索,随机搜索,0.0000,0.0000,140,91,否,否,195.00,153,268
65,随机搜索,随机搜索,0.0000,0.0000,141,94,否,否,198.00,153,268
66,随机搜索,随机搜索,0.0000,0.0000,141,97,否,否,201.00,153,268
67,随机搜索,随机搜索,0.0000,0.0000,142,100,否,否,204.00,153,268
68,随机搜索,随机搜索,0.0000,0.0000,142,103,否,否,207.00,153,268
69,随机搜索,随机搜索,0.0000,0.0000,142,106,否,否,210.00,153,268
70,随机搜索,随机搜索,0.0000,0.0000,143,109,否,否,213.00,153,268
71,随机搜索,随机搜索,0.0000,0.0000,143,112,否,否,216.00,153,268
72,随机搜索,随机搜索,0.0000,0.0000,144,115,否,否,219.00,153,268
73,随机搜索,随机搜索,0.0000,0.0000,144,118,否,否,222.00,153,268
74,随机搜索,随机搜索,0.0000,0.0000,144,121,否,否,225.00,153,268
75,随机搜索,随机搜索,0.0000,0.0000,145,124,否,否,228.00,153,268
76,随机搜索,随机搜索,0.0000,0.0000,145,127,否,否,231.00,153,268
77,随机搜索,随机搜索,0.0000,0.0000,146,130,否,否,234.00,153,268
78,随机搜索,随机搜索,0.0000,0.0000,146,133,否,否,237.00,153,268
79,随机搜索,随机搜索,0.0000,0.0000,146,136,否,否,240.00,153,268
80,随机搜索,随机搜索,0.0000,0.0000,147,139,否,否,243.00,153,268
81,随机搜索,随机搜索,0.0000,0.0000,147,142,否,否,246.00,153,268
82,随机搜索,随机搜索,0.0000,0.0000,148,145,否,否,249.00,153,268
83,随机搜索,随机搜索,0.0000,0.0000,146,147,否,否,252.00,153,268
84,随机搜索,随机搜索,0.0000,0.0000,144,149,否,否,255.00,153,268
85,随机搜索,随机搜索,0.0000,0.0000,142,152,否,否,258.00,153,268
86,随机搜索,随机搜索,0.0000,0.0000,141,154,否,否,261.00,153,268
87,随机搜索,随机搜索,0.0000,0.0000,139,157,否,否,264.00,153,268
88,随机搜索,随机搜索,0.0000,0.0000,137,159,否,否,267.00,153,268
89,随机搜索,随机搜索,0.0000,0.0000,135,162,否,否,270.00,153,268
90,随机搜索,随机搜索,0.0000,0.0000,133,164,否,否,273.00,153,268
91,随机搜索,随机搜索,0.0000,0.0000,132,166,否,否,276.00,153,268
92,随机搜索,随机搜索,0.0000,0.0000,130,169,否,否,279.00,153,268
93,随机搜索,随机搜索,0.0000,0.0000,128,171,否,否,282.00,153,268
94,随机搜索,随机搜索,0.0000,0.0000,126,174,否,否,285.00,153,268
95,随机搜索,随机搜索,0.0000,0.0000,125,176,否,否,288.00,153,268
96,随机搜索,随机搜索,0.0000,0.0000,123,178,否,否,291.00,153,268
97,随机搜索,随机搜索,0.0000,0.0000,121,181,否,否,294.00,153,268
98,随机搜索,随机搜索,0.0000,0.0000,119,183,否,否,297.00,153,268
99,随机搜索,随机搜索,0.0000,0.0000,117,186,否,否,300.00,153,268
100,随机搜索,随机搜索,0.0000,0.0000,116,188,否,否,303.00,153,268
101,随机搜索,随机搜索,0.0000,0.0000,114,191,否,否,306.00,153,268
102,随机搜索,随机搜索,0.0000,0.0000,112,193,否,否,309.00,153,268
103,随机搜索,随机搜索,0.0000,0.0000,110,195,否,否,312.00,153,268
104,随机搜索,随机搜索,0.0000,0.0000,109,198,否,否,315.00,153,268
105,随机搜索,随机搜索,0.0000,0.0000,107,200,否,否,318.00,153,268
106,随机搜索,随机搜索,0.0000,0.0000,105,203,否,否,321.00,153,268
107,随机搜索,随机搜索,0.0000,0.0000,103,205,否,是,324.00,153,268
