时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
203,838,80,612.0,0,0
204,841,80,615.0,0,0
205,844,80,618.0,0,0
206,847,80,621.0,0,0
207,850,80,624.0,0,0
208,853,80,627.0,0,0
209,856,80,630.0,0,0
210,859,80,633.0,0,0
211,862,80,636.0,0,0
212,865,80,639.0,0,0
213,868,80,642.0,0,0
214,871,80,645.0,0,0
215,874,80,648.0,0,0
216,877,80,651.0,0,0
217,880,80,654.0,0,0
218,883,80,657.0,0,0
219,886,80,660.0,0,0
220,889,80,663.0,0,0
221,892,80,666.0,0,0
222,895,80,669.0,0,0
223,898,80,672.0,0,0
224,901,80,675.0,0,0
225,904,80,678.0,0,0
226,907,80,681.0,0,0
227,910,80,684.0,0,0
228,913,80,687.0,0,0
229,916,80,690.0,0,0
230,919,80,693.0,0,0
231,922,80,696.0,0,0
232,925,80,699.0,0,0
233,928,80,702.0,0,0
234,931,80,705.0,0,0
235,934,80,708.0,0,0
236,937,80,711.0,0,0
237,940,80,714.0,0,0
238,943,80,717.0,0,0
239,946,80,720.0,0,0
240,949,80,723.0,0,0
241,952,80,726.0,0,0
242,955,80,729.0,0,0
243,958,80,732.0,0,0
244,961,80,735.0,0,0
245,964,80,738.0,0,0
246,967,80,741.0,0,0
247,970,80,744.0,0,0
248,973,80,747.0,0,0
249,973,83,750.0,0,0
250,973,86,753.0,0,0
251,973,89,756.0,0,0
252,973,92,759.0,0,0
253,973,95,762.0,0,0
254,973,98,765.0,0,0
255,973,101,768.0,0,0
256,973,104,771.0,0,0
257,970,104,774.0,0,0
258,967,104,777.0,0,0
259,964,104,780.0,0,0
260,961,104,783.0,0,0
261,958,104,786.0,0,0
262,955,104,789.0,0,0
263,952,104,792.0,0,0
264,949,104,795.0,0,0
265,946,104,798.0,0,0
266,943,104,801.0,0,0
267,940,104,804.0,0,0
268,937,104,807.0,0,0
269,934,104,810.0,0,0
270,931,104,813.0,0,0
271,928,104,816.0,0,0
272,925,104,819.0,0,0
273,922,104,822.0,0,0
274,919,104,825.0,0,0
275,916,104,828.0,0,0
276,913,104,831.0,0,0
277,910,104,834.0,0,0
278,907,104,837.0,0,0
279,904,104,840.0,0,0
280,901,104,843.0,0,0
281,898,104,846.0,0,0
282,895,104,849.0,0,0
283,892,104,852.0,0,0
284,889,104,855.0,0,0
285,886,104,858.0,0,0
286,883,104,861.0,0,0
287,880,104,864.0,0,0
288,877,104,867.0,0,0
289,874,104,870.0,0,0
290,871,104,873.0,0,0
291,868,104,876.0,0,0
292,865,104,879.0,0,0
293,862,104,882.0,0,0
294,859,104,885.0,0,0
295,856,104,888.0,0,0
296,853,104,891.0,0,0
297,850,104,894.0,0,0
298,847,104,897.0,0,0
299,844,104,900.0,0,0
300,841,104,903.0,0,0
301,838,104,906.0,0,0
302,835,104,909.0,0,0
303,832,104,912.0,0,0
304,829,104,915.0,0,0
305,826,104,918.0,0,0
306,823,104,921.0,0,0
307,820,104,924.0,0,0
308,817,104,927.0,0,0
309,814,104,930.0,0,0
310,811,104,933.0,0,0
311,808,104,936.0,0,0
312,805,104,939.0,0,0
313,802,104,942.0,0,0
314,799,104,945.0,0,0
315,796,104,948.0,0,0
316,793,104,951.0,0,0
317,790,104,954.0,0,0
318,787,104,957.0,0,0
319,784,104,960.0,0,0
320,781,104,963.0,0,0
321,778,104,966.0,0,0
322,775,104,969.0,0,0
323,772,104,972.0,0,0
324,769,104,975.0,0,0
325,766,104,978.0,0,0
326,763,104,981.0,0,0
327,760,104,984.0,0,0
328,757,104,987.0,0,0
329,754,104,990.0,0,0
330,751,104,993.0,0,0
331,748,104,996.0,0,0
332,745,104,999.0,0,0
333,742,104,1002.0,0,0
334,739,104,1005.0,0,0
335,736,104,1008.0,0,0
336,733,104,1011.0,0,0
337,730,104,1014.0,0,0
338,727,104,1017.0,0,0
339,724,104,1020.0,0,0
340,721,104,1023.0,0,0
341,718,104,1026.0,0,0
342,715,104,1029.0,0,0
343,712,104,1032.0,0,0
344,709,104,1035.0,0,0
345,706,104,1038.0,0,0
346,703,104,1041.0,0,0
347,700,104,1044.0,0,0
348,697,104,1047.0,0,0
349,694,104,1050.0,0,0
350,691,104,1053.0,0,0
351,688,104,1056.0,0,0
352,685,104,1059.0,0,0
353,682,104,1062.0,0,0
354,679,104,1065.0,0,0
355,678,107,1068.0,0,0
356,678,110,1071.0,0,0
357,677,113,1074.0,0,0
358,677,116,1077.0,0,0
359,676,119,1080.0,0,0
360,676,122,1083.0,0,0
361,673,122,1086.0,0,0
362,670,122,1089.0,0,0
363,667,122,1092.0,0,0
364,664,122,1095.0,0,0
365,661,122,1098.0,0,0
366,658,122,1101.0,0,0
367,655,122,1104.0,0,0
368,652,122,1107.0,0,0
369,649,122,1110.0,0,0
370,646,122,1113.0,0,0
371,643,122,1116.0,0,0
372,640,122,1119.0,0,0
373,637,122,1122.0,0,0
374,634,122,1125.0,0,0
375,631,122,1128.0,0,0
376,628,122,1131.0,0,0
377,625,122,1134.0,0,0
378,622,122,1137.0,0,0
379,619,122,1140.0,0,0
380,616,122,1143.0,0,0
381,613,122,1146.0,0,0
382,610,122,1149.0,0,0
383,607,122,1152.0,0,0
384,604,122,1155.0,0,0
385,601,122,1158.0,0,0
386,598,122,1161.0,0,0
387,595,122,1164.0,0,0
388,592,122,1167.0,0,0
389,589,122,1170.0,0,0
390,586,122,1173.0,0,0
391,583,122,1176.0,0,0
392,580,122,1179.0,0,0
393,577,122,1182.0,0,0
394,574,122,1185.0,0,0
395,571,122,1188.0,0,0
396,568,122,1191.0,0,0
397,565,122,1194.0,0,0
398,562,122,1197.0,0,0
399,559,122,1200.0,0,0
400,556,122,1203.0,0,0
401,553,122,1206.0,0,0
402,550,122,1209.0,0,0
403,547,122,1212.0,0,0
404,544,122,1215.0,0,0
405,541,122,1218.0,0,0
406,538,122,1221.0,0,0
407,535,122,1224.0,0,0
408,532,122,1227.0,0,0
409,529,122,1230.0,0,0
410,526,122,1233.0,0,0
411,523,122,1236.0,0,0
412,520,122,1239.0,0,0
413,517,122,1242.0,0,0
414,514,122,1245.0,0,0
415,511,122,1248.0,0,0
416,508,122,1251.0,0,0
417,505,122,1254.0,0,0
418,502,122,1257.0,0,0
419,499,122,1260.0,0,0
420,496,122,1263.0,0,0
421,493,122,1266.0,0,0
422,490,122,1269.0,0,0
423,487,122,1272.0,0,0
424,484,122,1275.0,0,0
425,481,122,1278.0,0,0
426,478,122,1281.0,0,0
427,475,122,1284.0,0,0
428,472,122,1287.0,0,0
429,469,122,1290.0,0,0
430,466,122,1293.0,0,0
431,463,122,1296.0,0,0
432,460,122,1299.0,0,0
433,457,122,1302.0,0,0
434,454,122,1305.0,0,0
435,451,122,1308.0,0,0
436,448,122,1311.0,0,0
437,445,122,1314.0,0,0
438,442,122,1317.0,0,0
439,439,122,1320.0,0,0
440,436,122,1323.0,0,0
441,433,122,1326.0,0,0
442,430,122,1329.0,0,0
443,427,122,1332.0,0,0
444,424,122,1335.0,0,0
445,421,122,1338.0,0,0
446,418,122,1341.0,0,0
447,415,122,1344.0,0,0
448,412,122,1347.0,0,0
449,409,122,1350.0,0,0
450,406,122,1353.0,0,0
451,403,122,1356.0,0,0
452,400,122,1359.0,0,0
453,397,122,1362.0,0,0
454,394,122,1365.0,0,0
455,391,122,1368.0,0,0
456,388,122,1371.0,0,0
457,385,122,1374.0,0,0
458,382,122,1377.0,0,0
459,379,122,1380.0,0,0
460,376,122,1383.0,0,0
461,373,122,1386.0,0,0
462,370,122,1389.0,0,0
463,367,122,1392.0,0,0
464,364,122,1395.0,0,0
465,361,122,1398.0,0,0
466,358,122,1401.0,0,0
467,355,122,1404.0,0,0
468,352,122,1407.0,0,0
469,349,122,1410.0,0,0
470,346,122,1413.0,0,0
471,343,122,1416.0,0,0
472,340,122,1419.0,0,0
473,337,122,1422.0,0,0
474,334,122,1425.0,0,0
475,331,122,1428.0,0,0
476,328,122,1431.0,0,0
477,325,122,1434.0,0,0
478,322,122,1437.0,0,0
479,319,122,1440.0,0,0
480,316,122,1443.0,0,0
481,313,122,1446.0,0,0
482,310,122,1449.0,0,0
483,307,122,1452.0,0,0
484,304,122,1455.0,0,0
485,301,122,1458.0,0,0
486,298,122,1461.0,0,0
487,295,122,1464.0,0,0
488,292,122,1467.0,0,0
489,289,122,1470.0,0,0
490,286,122,1473.0,0,0
491,283,122,1476.0,0,0
492,280,122,1479.0,0,0
493,277,122,1482.0,0,0
494,274,122,1485.0,1,0
495,271,122,1488.0,1,0
496,268,122,1491.0,1,0
497,265,122,1494.0,1,0
498,262,122,1497.0,1,0
499,259,122,1500.0,1,0
500,256,122,1503.0,1,0
501,253,122,1506.0,1,0
502,250,122,1509.0,1,0
503,247,122,1512.0,1,0
504,244,122,1515.0,1,0
505,241,122,1518.0,1,0
506,238,122,1521.0,1,0
507,235,122,1524.0,1,0
508,232,122,1527.0,1,0
509,229,122,1530.0,1,0
510,226,122,1533.0,1,0
511,223,122,1536.0,1,0
512,220,122,1539.0,1,0
513,217,122,1542.0,1,0
514,214,122,1545.0,1,0
515,211,122,1548.0,1,0
516,208,122,1551.0,1,0
517,205,122,1554.0,1,0
518,202,122,1557.0,1,0
519,199,122,1560.0,1,0
520,196,122,1563.0,1,0
521,193,122,1566.0,1,0
522,190,122,1569.0,1,0
523,187,122,1572.0,1,0
524,184,122,1575.0,1,0
525,181,122,1578.0,1,0
526,178,122,1581.0,1,0
527,175,122,1584.0,1,0
528,172,122,1587.0,1,0
529,169,122,1590.0,1,0
530,166,122,1593.0,1,0
531,163,122,1596.0,1,0
532,160,122,1599.0,1,0
533,157,122,1602.0,1,0
534,154,122,1605.0,1,0
535,151,122,1608.0,1,0
536,148,122,1611.0,1,0
537,145,122,1614.0,1,0
538,142,122,1617.0,1,0
539,139,122,1620.0,1,0
540,136,122,1623.0,1,0
541,133,122,1626.0,1,0
542,130,122,1629.0,1,0
543,127,122,1632.0,1,0
544,124,122,1635.0,1,0
545,121,122,1638.0,1,0
546,118,122,1641.0,1,0
547,115,122,1644.0,1,0
548,112,122,1647.0,1,0
549,109,122,1650.0,1,0
550,106,122,1653.0,1,0
551,103,122,1656.0,1,0
552,100,122,1659.0,1,0
553,97,122,1662.0,1,0
554,94,122,1665.0,1,0
555,91,122,1668.0,1,0
556,88,122,1671.0,1,0
557,85,122,1674.0,1,0
558,82,122,1677.0,1,0
559,79,122,1680.0,1,0
560,76,122,1683.0,1,0
561,73,122,1686.0,1,0
562,70,122,1689.0,1,0
563,67,122,1692.0,1,0
564,64,122,1695.0,1,0
565,61,122,1698.0,1,0
566,58,122,1701.0,1,0
567,55,122,1704.0,1,0
568,52,122,1707.0,1,0
569,49,122,1710.0,1,0
570,46,122,1713.0,1,0
571,43,122,1716.0,1,0
572,40,122,1719.0,1,0
573,37,122,1722.0,1,0
574,34,122,1725.0,1,0
575,31,122,1728.0,1,0
576,28,122,1731.0,1,0
577,25,122,1734.0,1,0
578,25,125,1737.0,1,0
579,25,128,1740.0,1,0
580,25,131,1743.0,1,0
581,25,134,1746.0,1,0
582,25,137,1749.0,1,0
583,25,140,1752.0,1,0
584,25,143,1755.0,1,0
585,25,146,1758.0,1,0
586,28,146,1761.0,1,0
587,31,146,1764.0,1,0
588,34,146,1767.0,1,0
589,37,146,1770.0,1,0
590,40,146,1773.0,1,0
591,43,146,1776.0,1,0
592,46,146,1779.0,1,0
593,49,146,1782.0,1,0
594,52,146,1785.0,1,0
595,55,146,1788.0,1,0
596,58,146,1791.0,1,0
597,61,146,1794.0,1,0
598,64,146,1797.0,1,0
599,67,146,1800.0,1,0
600,70,146,1803.0,1,0
601,73,146,1806.0,1,0
602,76,146,1809.0,1,0
603,79,146,1812.0,1,0
604,82,146,1815.0,1,0
605,85,146,1818.0,1,0
606,88,146,1821.0,1,0
607,91,146,1824.0,1,0
608,94,146,1827.0,1,0
609,97,146,1830.0,1,0
610,100,146,1833.0,1,0
611,103,146,1836.0,1,0
612,106,146,1839.0,1,0
613,109,146,1842.0,1,0
614,112,146,1845.0,1,0
615,115,146,1848.0,1,0
616,118,146,1851.0,1,0
617,121,146,1854.0,1,0
618,124,146,1857.0,1,0
619,127,146,1860.0,1,0
620,130,146,1863.0,1,0
621,133,146,1866.0,1,0
622,136,146,1869.0,1,0
623,139,146,1872.0,1,0
624,142,146,1875.0,1,0
625,145,146,1878.0,1,0
626,148,146,1881.0,1,0
627,151,146,1884.0,1,0
628,154,146,1887.0,1,0
629,157,146,1890.0,1,0
630,160,146,1893.0,1,0
631,163,146,1896.0,1,0
632,166,146,1899.0,1,0
633,169,146,1902.0,1,0
634,172,146,1905.0,1,0
635,175,146,1908.0,1,0
636,178,146,1911.0,1,0
637,181,146,1914.0,1,0
638,184,146,1917.0,1,0
639,187,146,1920.0,1,0
640,190,146,1923.0,1,0
641,193,146,1926.0,1,0
642,196,146,1929.0,1,0
643,199,146,1932.0,1,0
644,202,146,1935.0,1,0
645,205,146,1938.0,1,0
646,208,146,1941.0,1,0
647,211,146,1944.0,1,0
648,214,146,1947.0,1,0
649,217,146,1950.0,1,0
650,220,146,1953.0,1,0
651,223,146,1956.0,1,0
652,226,146,1959.0,1,0
653,229,146,1962.0,1,0
654,232,146,1965.0,1,0
655,235,146,1968.0,1,0
656,238,146,1971.0,1,0
657,241,146,1974.0,1,0
658,244,146,1977.0,1,0
659,247,146,1980.0,1,0
660,250,146,1983.0,1,0
661,253,146,1986.0,1,0
662,256,146,1989.0,1,0
663,259,146,1992.0,1,0
664,262,146,1995.0,1,0
665,265,146,1998.0,1,0
666,268,146,2001.0,1,0
667,271,146,2004.0,1,0
668,274,146,2007.0,1,0
669,277,146,2010.0,1,0
670,280,146,2013.0,1,0
671,283,146,2016.0,1,0
672,286,146,2019.0,1,0
673,289,146,2022.0,1,0
674,292,146,2025.0,1,0
675,295,146,2028.0,1,0
676,298,146,2031.0,1,0
677,301,146,2034.0,1,0
678,304,146,2037.0,1,0
679,307,146,2040.0,1,0
680,310,146,2043.0,1,0
681,313,146,2046.0,1,0
682,316,146,2049.0,1,0
683,319,146,2052.0,1,0
684,322,146,2055.0,1,0
685,325,146,2058.0,1,0
686,328,146,2061.0,1,0
687,331,146,2064.0,1,0
688,334,146,2067.0,1,0
689,337,146,2070.0,1,0
690,340,146,2073.0,1,0
691,343,146,2076.0,1,0
692,346,146,2079.0,1,0
693,349,146,2082.0,1,0
694,352,146,2085.0,1,0
695,355,146,2088.0,1,0
696,358,146,2091.0,1,0
697,361,146,2094.0,1,0
698,364,146,2097.0,1,0
699,367,146,2100.0,1,0
700,370,146,2103.0,1,0
701,373,146,2106.0,1,0
702,376,146,2109.0,1,0
703,379,146,2112.0,1,0
704,382,146,2115.0,1,0
705,385,146,2118.0,1,0
706,388,146,2121.0,1,0
707,391,146,2124.0,1,0
708,394,146,2127.0,1,0
709,397,146,2130.0,1,0
710,400,146,2133.0,1,0
711,403,146,2136.0,1,0
712,406,146,2139.0,1,0
713,409,146,2142.0,1,0
714,412,146,2145.0,1,0
715,415,146,2148.0,1,0
716,418,146,2151.0,1,0
717,421,146,2154.0,1,0
718,424,146,2157.0,1,0
719,427,146,2160.0,1,0
720,430,146,2163.0,1,0
721,433,146,2166.0,1,0
722,436,146,2169.0,1,0
723,439,146,2172.0,1,0
724,442,146,2175.0,1,0
725,445,146,2178.0,1,0
726,448,146,2181.0,1,0
727,451,146,2184.0,1,0
728,454,146,2187.0,1,0
729,457,146,2190.0,1,0
730,460,146,2193.0,1,0
731,463,146,2196.0,1,0
732,466,146,2199.0,1,0
733,469,146,2202.0,1,0
734,472,146,2205.0,1,0
735,475,146,2208.0,1,0
736,478,146,2211.0,1,0
737,481,146,2214.0,1,0
738,484,146,2217.0,1,0
739,487,146,2220.0,1,0
740,490,146,2223.0,1,0
741,493,146,2226.0,1,0
742,496,146,2229.0,1,0
743,499,146,2232.0,1,0
744,502,146,2235.0,1,0
745,505,146,2238.0,1,0
746,508,146,2241.0,1,0
747,511,146,2244.0,1,0
748,514,146,2247.0,1,0
749,517,146,2250.0,1,0
750,520,146,2253.0,1,0
751,523,146,2256.0,1,0
752,526,146,2259.0,1,0
753,529,146,2262.0,1,0
754,532,146,2265.0,1,0
755,535,146,2268.0,1,0
756,538,146,2271.0,1,0
757,541,146,2274.0,1,0
758,544,146,2277.0,1,0
759,547,146,2280.0,1,0
760,550,146,2283.0,1,0
761,553,146,2286.0,1,0
762,556,146,2289.0,1,0
763,559,146,2292.0,1,0
764,562,146,2295.0,1,0
765,565,146,2298.0,1,0
766,568,146,2301.0,1,0
767,571,146,2304.0,1,0
768,574,146,2307.0,1,0
769,577,146,2310.0,1,0
770,580,146,2313.0,1,0
771,583,146,2316.0,1,0
772,586,146,2319.0,1,0
773,589,146,2322.0,1,0
774,592,146,2325.0,1,0
775,595,146,2328.0,1,0
776,598,146,2331.0,1,0
777,601,146,2334.0,1,0
778,604,146,2337.0,1,0
779,607,146,2340.0,1,0
780,610,146,2343.0,1,0
781,613,146,2346.0,1,0
782,616,146,2349.0,1,0
783,619,146,2352.0,1,0
784,622,146,2355.0,1,0
785,625,146,2358.0,1,0
786,628,146,2361.0,1,0
787,631,146,2364.0,1,0
788,634,146,2367.0,1,0
789,637,146,2370.0,1,0
790,640,146,2373.0,1,0
791,643,146,2376.0,1,0
792,646,146,2379.0,1,0
793,649,146,2382.0,1,0
794,652,146,2385.0,1,0
795,655,146,2388.0,1,0
796,658,146,2391.0,1,0
797,661,146,2394.0,1,0
798,664,146,2397.0,1,0
799,667,146,2400.0,1,0
800,670,146,2403.0,1,0
801,673,146,2406.0,1,0
802,676,146,2409.0,1,0
803,679,146,2412.0,1,0
804,682,146,2415.0,1,0
805,685,146,2418.0,1,0
806,688,146,2421.0,1,0
807,691,146,2424.0,1,0
808,694,146,2427.0,1,0
809,697,146,2430.0,1,0
810,700,146,2433.0,1,0
811,703,146,2436.0,1,0
812,706,146,2439.0,1,0
813,709,146,2442.0,1,0
814,712,146,2445.0,1,0
815,715,146,2448.0,1,0
816,718,146,2451.0,1,0
817,721,146,2454.0,1,0
818,724,146,2457.0,1,0
819,727,146,2460.0,1,0
820,730,146,2463.0,1,0
821,733,146,2466.0,1,0
822,736,146,2469.0,1,0
823,739,146,2472.0,1,0
824,742,146,2475.0,1,0
825,745,146,2478.0,1,0
826,748,146,2481.0,1,0
827,751,146,2484.0,1,0
828,754,146,2487.0,1,0
829,757,146,2490.0,1,0
830,760,146,2493.0,1,0
831,763,146,2496.0,1,0
832,766,146,2499.0,1,0
833,769,146,2502.0,1,0
834,772,146,2505.0,1,0
835,775,146,2508.0,1,0
836,778,146,2511.0,1,0
837,781,146,2514.0,1,0
838,784,146,2517.0,1,0
839,787,146,2520.0,1,0
840,790,146,2523.0,1,0
841,793,146,2526.0,1,0
842,796,146,2529.0,1,0
843,799,146,2532.0,1,0
844,802,146,2535.0,1,0
845,805,146,2538.0,1,0
846,808,146,2541.0,1,0
847,811,146,2544.0,1,0
848,814,146,2547.0,1,0
849,817,146,2550.0,1,0
850,820,146,2553.0,1,0
851,823,146,2556.0,1,0
852,826,146,2559.0,1,0
853,829,146,2562.0,1,0
854,832,146,2565.0,1,0
855,835,146,2568.0,1,0
856,838,146,2571.0,1,0
857,841,146,2574.0,1,0
858,844,146,2577.0,1,0
859,847,146,2580.0,1,0
860,850,146,2583.0,1,0
861,853,146,2586.0,1,0
862,856,146,2589.0,1,0
863,859,146,2592.0,1,0
864,862,146,2595.0,1,0
865,865,146,2598.0,1,0
866,868,146,2601.0,1,0
867,871,146,2604.0,1,0
868,874,146,2607.0,1,0
869,877,146,2610.0,1,0
870,880,146,2613.0,1,0
871,883,146,2616.0,1,0
872,886,146,2619.0,1,0
873,889,146,2622.0,1,0
874,892,146,2625.0,1,0
875,895,146,2628.0,1,0
876,898,146,2631.0,1,0
877,901,146,2634.0,1,0
878,904,146,2637.0,1,0
879,907,146,2640.0,1,0
880,910,146,2643.0,1,0
881,913,146,2646.0,1,0
882,916,146,2649.0,1,0
883,919,146,2652.0,1,0
884,922,146,2655.0,1,0
885,925,146,2658.0,1,0
886,928,146,2661.0,1,0
887,931,146,2664.0,1,0
888,934,146,2667.0,1,0
889,937,146,2670.0,1,0
890,940,146,2673.0,1,0
891,943,146,2676.0,1,0
892,946,146,2679.0,1,0
893,949,146,2682.0,1,0
894,952,146,2685.0,1,0
895,955,146,2688.0,1,0
896,958,146,2691.0,1,0
897,961,146,2694.0,1,0
898,964,146,2697.0,1,0
899,967,146,2700.0,1,0
900,970,146,2703.0,1,0
901,973,146,2706.0,1,0
902,973,149,2709.0,1,0
903,973,152,2712.0,1,0
904,973,155,2715.0,1,0
905,973,158,2718.0,1,0
906,973,161,2721.0,1,0
907,973,164,2724.0,1,0
908,973,167,2727.0,1,0
909,973,170,2730.0,1,0
910,970,170,2733.0,1,0
911,967,170,2736.0,1,0
912,964,170,2739.0,1,0
913,961,170,2742.0,1,0
914,958,170,2745.0,1,0
915,955,170,2748.0,1,0
916,952,170,2751.0,1,0
917,949,170,2754.0,1,0
918,946,170,2757.0,1,0
919,943,170,2760.0,1,0
920,940,170,2763.0,1,0
921,937,170,2766.0,1,0
922,934,170,2769.0,1,0
923,931,170,2772.0,1,0
924,928,170,2775.0,1,0
925,925,170,2778.0,1,0
926,922,170,2781.0,1,0
927,919,170,2784.0,1,0
928,916,170,2787.0,1,0
929,913,170,2790.0,1,0
930,910,170,2793.0,1,0
931,907,170,2796.0,1,0
932,904,170,2799.0,1,0
933,901,170,2802.0,1,0
934,898,170,2805.0,1,0
935,895,170,2808.0,1,0
936,892,170,2811.0,1,0
937,889,170,2814.0,1,0
938,886,170,2817.0,1,0
939,883,170,2820.0,1,0
940,880,170,2823.0,1,0
941,877,170,2826.0,1,0
942,874,170,2829.0,1,0
943,871,170,2832.0,1,0
944,868,170,2835.0,1,0
945,865,170,2838.0,1,0
946,862,170,2841.0,1,0
947,859,170,2844.0,1,0
948,856,170,2847.0,1,0
949,853,170,2850.0,1,0
950,850,170,2853.0,1,0
