时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
77,随机搜索,随机搜索,0.0000,0.0000,128,149,否,否,234.00,291,430
78,随机搜索,随机搜索,0.0000,0.0000,131,149,否,否,237.00,291,430
79,随机搜索,随机搜索,0.0000,0.0000,134,149,否,否,240.00,291,430
80,随机搜索,随机搜索,0.0000,0.0000,137,150,否,否,243.00,291,430
81,随机搜索,随机搜索,0.0000,0.0000,140,150,否,否,246.00,291,430
82,随机搜索,随机搜索,0.0000,0.0000,143,150,否,否,249.00,291,430
83,随机搜索,随机搜索,0.0000,0.0000,146,150,否,否,252.00,291,430
84,随机搜索,随机搜索,0.0000,0.0000,149,151,否,否,255.00,291,430
85,随机搜索,随机搜索,0.0000,0.0000,152,151,否,否,258.00,291,430
86,随机搜索,随机搜索,0.0000,0.0000,155,151,否,否,261.00,291,430
87,随机搜索,随机搜索,0.0000,0.0000,158,152,否,否,264.00,291,430
88,随机搜索,随机搜索,0.0000,0.0000,161,152,否,否,267.00,291,430
89,随机搜索,随机搜索,0.0000,0.0000,164,152,否,否,270.00,291,430
90,随机搜索,随机搜索,0.0000,0.0000,167,152,否,否,273.00,291,430
91,随机搜索,随机搜索,0.0000,0.0000,169,153,否,否,276.00,291,430
92,随机搜索,随机搜索,0.0000,0.0000,172,153,否,否,279.00,291,430
93,随机搜索,随机搜索,0.0000,0.0000,175,154,否,否,282.00,291,430
94,随机搜索,随机搜索,0.0000,0.0000,178,156,否,否,285.00,291,430
95,随机搜索,随机搜索,0.0000,0.0000,180,158,否,否,288.00,291,430
96,随机搜索,随机搜索,0.0000,0.0000,183,159,否,否,291.00,291,430
97,随机搜索,随机搜索,0.0000,0.0000,185,161,否,否,294.00,291,430
98,随机搜索,随机搜索,0.0000,0.0000,188,163,否,否,297.00,291,430
99,随机搜索,随机搜索,0.0000,0.0000,190,164,否,否,300.00,291,430
100,随机搜索,随机搜索,0.0000,0.0000,193,166,否,否,303.00,291,430
101,随机搜索,随机搜索,0.0000,0.0000,195,168,否,否,306.00,291,430
102,随机搜索,随机搜索,0.0000,0.0000,198,169,否,否,309.00,291,430
103,随机搜索,随机搜索,0.0000,0.0000,200,171,否,否,312.00,291,430
104,随机搜索,随机搜索,0.0000,0.0000,203,172,否,否,315.00,291,430
105,随机搜索,随机搜索,0.0000,0.0000,205,174,否,否,318.00,291,430
106,随机搜索,随机搜索,0.0000,0.0000,208,176,否,否,321.00,291,430
107,随机搜索,随机搜索,0.0000,0.0000,210,177,否,否,324.00,291,430
108,随机搜索,随机搜索,0.0000,0.0000,213,179,否,否,327.00,291,430
109,随机搜索,随机搜索,0.0000,0.0000,215,181,否,否,330.00,291,430
110,随机搜索,随机搜索,0.0000,0.0000,218,182,否,否,333.00,291,430
111,随机搜索,随机搜索,0.0000,0.0000,220,184,否,否,336.00,291,430
112,随机搜索,随机搜索,0.0000,0.0000,223,186,否,否,339.00,291,430
113,随机搜索,随机搜索,0.0000,0.0000,224,188,否,否,342.00,291,430
114,随机搜索,随机搜索,0.0000,0.0000,225,191,否,否,345.00,291,430
115,随机搜索,随机搜索,0.0000,0.0000,227,194,否,否,348.00,291,430
116,随机搜索,随机搜索,0.0000,0.0000,228,196,否,否,351.00,291,430
117,随机搜索,随机搜索,0.0000,0.0000,229,199,否,否,354.00,291,430
118,随机搜索,随机搜索,0.0000,0.0000,231,202,否,否,357.00,291,430
119,随机搜索,随机搜索,0.0000,0.0000,232,204,否,否,360.00,291,430
120,随机搜索,随机搜索,0.0000,0.0000,233,207,否,否,363.00,291,430
121,随机搜索,随机搜索,0.0000,0.0000,234,210,否,否,366.00,291,430
122,随机搜索,随机搜索,0.0000,0.0000,236,213,否,否,369.00,291,430
123,随机搜索,随机搜索,0.0000,0.0000,237,215,否,否,372.00,291,430
124,随机搜索,随机搜索,0.0000,0.0000,238,218,否,否,375.00,291,430
125,随机搜索,随机搜索,0.0000,0.0000,240,221,否,否,378.00,291,430
126,随机搜索,随机搜索,0.0000,0.0000,241,223,否,否,381.00,291,430
127,随机搜索,随机搜索,0.0000,0.0000,242,226,否,否,384.00,291,430
128,随机搜索,随机搜索,0.0000,0.0000,244,229,否,否,387.00,291,430
129,随机搜索,随机搜索,0.0000,0.0000,245,231,否,否,390.00,291,430
130,随机搜索,随机搜索,0.0000,0.0000,247,234,否,否,393.00,291,430
131,随机搜索,随机搜索,0.0000,0.0000,248,236,否,否,396.00,291,430
132,随机搜索,随机搜索,0.0000,0.0000,250,239,否,否,399.00,291,430
133,随机搜索,随机搜索,0.0000,0.0000,251,242,否,否,402.00,291,430
134,随机搜索,随机搜索,0.0000,0.0000,253,244,否,否,405.00,291,430
135,随机搜索,随机搜索,0.0000,0.0000,255,247,否,否,408.00,291,430
136,随机搜索,随机搜索,0.0000,0.0000,256,249,否,否,411.00,291,430
137,随机搜索,随机搜索,0.0000,0.0000,258,252,否,否,414.00,291,430
138,随机搜索,随机搜索,0.0000,0.0000,259,254,否,否,417.00,291,430
139,随机搜索,随机搜索,0.0000,0.0000,261,257,否,否,420.00,291,430
140,随机搜索,随机搜索,0.0000,0.0000,262,260,否,否,423.00,291,430
141,随机搜索,随机搜索,0.0000,0.0000,264,262,否,否,426.00,291,430
142,随机搜索,随机搜索,0.0000,0.0000,265,265,否,否,429.00,291,430
143,随机搜索,随机搜索,0.0000,0.0000,267,267,否,否,432.00,291,430
144,随机搜索,随机搜索,0.0000,0.0000,268,270,否,否,435.00,291,430
145,随机搜索,随机搜索,0.0000,0.0000,270,272,否,否,438.00,291,430
146,随机搜索,随机搜索,0.0000,0.0000,272,275,否,否,441.00,291,430
147,随机搜索,随机搜索,0.0000,0.0000,273,278,否,否,444.00,291,430
148,随机搜索,随机搜索,0.0000,0.0000,275,280,否,否,447.00,291,430
149,随机搜索,随机搜索,0.0000,0.0000,276,283,否,否,450.00,291,430
150,随机搜索,随机搜索,0.0000,0.0000,278,285,否,否,453.00,291,430
151,随机搜索,随机搜索,0.0000,0.0000,279,288,否,否,456.00,291,430
152,随机搜索,随机搜索,0.0000,0.0000,282,290,否,否,459.00,291,430
153,随机搜索,随机搜索,0.0000,0.0000,284,291,否,否,462.00,291,430
154,随机搜索,随机搜索,0.0000,0.0000,287,293,否,否,465.00,291,430
155,随机搜索,随机搜索,0.0000,0.0000,289,295,否,否,468.00,291,430
156,随机搜索,随机搜索,0.0000,0.0000,292,296,否,否,471.00,291,430
157,随机搜索,随机搜索,0.0000,0.0000,294,298,否,否,474.00,291,430
158,随机搜索,随机搜索,0.0000,0.0000,297,300,否,否,477.00,291,430
159,随机搜索,随机搜索,0.0000,0.0000,299,302,否,否,480.00,291,430
160,随机搜索,随机搜索,0.0000,0.0000,301,303,否,否,483.00,291,430
161,随机搜索,随机搜索,0.0000,0.0000,304,305,否,否,486.00,291,430
162,随机搜索,随机搜索,0.0000,0.0000,306,307,否,否,489.00,291,430
163,随机搜索,随机搜索,0.0000,0.0000,309,308,否,否,492.00,291,430
164,随机搜索,随机搜索,0.0000,0.0000,311,310,否,否,495.00,291,430
165,随机搜索,随机搜索,0.0000,0.0000,314,312,否,否,498.00,291,430
166,随机搜索,随机搜索,0.0000,0.0000,317,312,否,否,501.00,291,430
167,随机搜索,随机搜索,0.0000,0.0000,320,313,否,否,504.00,291,430
168,随机搜索,随机搜索,0.0000,0.0000,323,314,否,否,507.00,291,430
169,随机搜索,随机搜索,0.0000,0.0000,326,314,否,否,510.00,291,430
170,随机搜索,随机搜索,0.0000,0.0000,328,315,否,否,513.00,291,430
171,随机搜索,随机搜索,0.0000,0.0000,331,315,否,否,516.00,291,430
172,随机搜索,随机搜索,0.0000,0.0000,334,316,否,否,519.00,291,430
173,随机搜索,随机搜索,0.0000,0.0000,337,316,否,否,522.00,291,430
174,随机搜索,随机搜索,0.0000,0.0000,340,317,否,否,525.00,291,430
175,随机搜索,随机搜索,0.0000,0.0000,343,317,否,否,528.00,291,430
176,随机搜索,随机搜索,0.0000,0.0000,346,318,否,否,531.00,291,430
177,随机搜索,随机搜索,0.0000,0.0000,349,318,否,否,534.00,291,430
178,随机搜索,随机搜索,0.0000,0.0000,352,319,否,否,537.00,291,430
179,随机搜索,随机搜索,0.0000,0.0000,355,320,否,否,540.00,291,430
180,随机搜索,随机搜索,0.0000,0.0000,358,320,否,否,543.00,291,430
181,随机搜索,随机搜索,0.0000,0.0000,361,321,否,否,546.00,291,430
182,随机搜索,随机搜索,0.0000,0.0000,364,321,否,否,549.00,291,430
183,随机搜索,随机搜索,0.0000,0.0000,367,322,否,否,552.00,291,430
184,随机搜索,随机搜索,0.0000,0.0000,370,322,否,否,555.00,291,430
185,随机搜索,随机搜索,0.0000,0.0000,373,323,否,否,558.00,291,430
186,随机搜索,随机搜索,0.0000,0.0000,375,324,否,否,561.00,291,430
187,随机搜索,随机搜索,0.0000,0.0000,378,326,否,否,564.00,291,430
188,随机搜索,随机搜索,0.0000,0.0000,380,327,否,否,567.00,291,430
189,随机搜索,随机搜索,0.0000,0.0000,383,329,否,否,570.00,291,430
190,随机搜索,随机搜索,0.0000,0.0000,386,330,否,否,573.00,291,430
191,随机搜索,随机搜索,0.0000,0.0000,388,332,否,否,576.00,291,430
192,随机搜索,随机搜索,0.0000,0.0000,391,333,否,否,579.00,291,430
193,随机搜索,随机搜索,0.0000,0.0000,394,335,否,否,582.00,291,430
194,随机搜索,随机搜索,0.0000,0.0000,396,336,否,否,585.00,291,430
195,随机搜索,随机搜索,0.0000,0.0000,399,337,否,否,588.00,291,430
196,随机搜索,随机搜索,0.0000,0.0000,402,339,否,否,591.00,291,430
197,随机搜索,随机搜索,0.0000,0.0000,404,340,否,否,594.00,291,430
198,随机搜索,随机搜索,0.0000,0.0000,407,342,否,否,597.00,291,430
199,随机搜索,随机搜索,0.0000,0.0000,409,343,否,否,600.00,291,430
200,随机搜索,随机搜索,0.0000,0.0000,412,345,否,否,603.00,291,430
201,随机搜索,随机搜索,0.0000,0.0000,415,346,否,否,606.00,291,430
202,随机搜索,随机搜索,0.0000,0.0000,417,348,否,否,609.00,291,430
203,随机搜索,随机搜索,0.0000,0.0000,419,350,否,否,612.00,291,430
204,随机搜索,随机搜索,0.0000,0.0000,421,352,否,否,615.00,291,430
205,随机搜索,随机搜索,0.0000,0.0000,423,355,否,否,618.00,291,430
206,随机搜索,随机搜索,0.0000,0.0000,424,357,否,否,621.00,291,430
207,随机搜索,随机搜索,0.0000,0.0000,426,360,否,否,624.00,291,430
208,随机搜索,随机搜索,0.0000,0.0000,428,362,否,否,627.00,291,430
209,随机搜索,随机搜索,0.0000,0.0000,430,365,否,否,630.00,291,430
210,随机搜索,随机搜索,0.0000,0.0000,431,367,否,否,633.00,291,430
211,随机搜索,随机搜索,0.0000,0.0000,433,369,否,否,636.00,291,430
212,随机搜索,随机搜索,0.0000,0.0000,435,372,否,否,639.00,291,430
213,随机搜索,随机搜索,0.0000,0.0000,437,374,否,否,642.00,291,430
214,随机搜索,随机搜索,0.0000,0.0000,438,377,否,否,645.00,291,430
215,随机搜索,随机搜索,0.0000,0.0000,440,379,否,否,648.00,291,430
216,随机搜索,随机搜索,0.0000,0.0000,442,382,否,否,651.00,291,430
217,随机搜索,随机搜索,0.0000,0.0000,444,384,否,否,654.00,291,430
218,随机搜索,随机搜索,0.0000,0.0000,446,386,否,否,657.00,291,430
219,随机搜索,随机搜索,0.0000,0.0000,447,389,否,否,660.00,291,430
220,随机搜索,随机搜索,0.0000,0.0000,449,391,否,否,663.00,291,430
221,随机搜索,随机搜索,0.0000,0.0000,451,394,否,否,666.00,291,430
222,随机搜索,随机搜索,0.0000,0.0000,453,396,否,否,669.00,291,430
223,随机搜索,随机搜索,0.0000,0.0000,454,398,否,否,672.00,291,430
224,随机搜索,随机搜索,0.0000,0.0000,456,401,否,否,675.00,291,430
225,随机搜索,随机搜索,0.0000,0.0000,458,403,否,否,678.00,291,430
226,随机搜索,随机搜索,0.0000,0.0000,460,405,否,否,681.00,291,430
227,随机搜索,随机搜索,0.0000,0.0000,462,408,否,否,684.00,291,430
228,随机搜索,随机搜索,0.0000,0.0000,464,410,否,否,687.00,291,430
229,随机搜索,随机搜索,0.0000,0.0000,466,412,否,否,690.00,291,430
230,随机搜索,随机搜索,0.0000,0.0000,468,415,否,否,693.00,291,430
231,随机搜索,随机搜索,0.0000,0.0000,470,417,否,否,696.00,291,430
232,随机搜索,随机搜索,0.0000,0.0000,471,419,否,否,699.00,291,430
233,随机搜索,随机搜索,0.0000,0.0000,473,422,否,否,702.00,291,430
234,随机搜索,随机搜索,0.0000,0.0000,475,424,否,否,705.00,291,430
235,随机搜索,随机搜索,0.0000,0.0000,477,426,否,否,708.00,291,430
236,随机搜索,随机搜索,0.0000,0.0000,479,429,否,否,711.00,291,430
237,随机搜索,随机搜索,0.0000,0.0000,481,431,否,否,714.00,291,430
238,随机搜索,随机搜索,0.0000,0.0000,483,433,否,否,717.00,291,430
239,随机搜索,随机搜索,0.0000,0.0000,485,436,否,否,720.00,291,430
240,随机搜索,随机搜索,0.0000,0.0000,487,438,否,否,723.00,291,430
241,随机搜索,随机搜索,0.0000,0.0000,489,440,否,否,726.00,291,430
242,随机搜索,随机搜索,0.0000,0.0000,490,443,否,否,729.00,291,430
243,随机搜索,随机搜索,0.0000,0.0000,492,445,否,否,732.00,291,430
244,随机搜索,随机搜索,0.0000,0.0000,494,447,否,否,735.00,291,430
245,随机搜索,随机搜索,0.0000,0.0000,496,450,否,否,738.00,291,430
246,随机搜索,随机搜索,0.0000,0.0000,498,452,否,否,741.00,291,430
247,随机搜索,随机搜索,0.0000,0.0000,500,454,否,否,744.00,291,430
248,随机搜索,随机搜索,0.0000,0.0000,502,457,否,否,747.00,291,430
249,随机搜索,随机搜索,0.0000,0.0000,504,459,否,否,750.00,291,430
250,随机搜索,随机搜索,0.0000,0.0000,506,461,否,否,753.00,291,430
251,随机搜索,随机搜索,0.0000,0.0000,507,464,否,否,756.00,291,430
252,随机搜索,随机搜索,0.0000,0.0000,509,466,否,否,759.00,291,430
253,随机搜索,随机搜索,0.0000,0.0000,512,466,否,否,762.00,291,430
254,随机搜索,随机搜索,0.0000,0.0000,515,467,否,否,765.00,291,430
255,随机搜索,随机搜索,0.0000,0.0000,518,467,否,否,768.00,291,430
256,随机搜索,随机搜索,0.0000,0.0000,521,467,否,否,771.00,291,430
257,随机搜索,随机搜索,0.0000,0.0000,524,468,否,否,774.00,291,430
258,随机搜索,随机搜索,0.0000,0.0000,527,468,否,否,777.00,291,430
259,随机搜索,随机搜索,0.0000,0.0000,530,468,否,否,780.00,291,430
260,随机搜索,随机搜索,0.0000,0.0000,533,469,否,否,783.00,291,430
261,随机搜索,随机搜索,0.0000,0.0000,536,469,否,否,786.00,291,430
262,随机搜索,随机搜索,0.0000,0.0000,539,469,否,否,789.00,291,430
263,随机搜索,随机搜索,0.0000,0.0000,542,470,否,否,792.00,291,430
264,随机搜索,随机搜索,0.0000,0.0000,545,470,否,否,795.00,291,430
265,随机搜索,随机搜索,0.0000,0.0000,548,470,否,否,798.00,291,430
266,随机搜索,随机搜索,0.0000,0.0000,551,471,否,否,801.00,291,430
267,随机搜索,随机搜索,0.0000,0.0000,554,471,否,否,804.00,291,430
268,随机搜索,随机搜索,0.0000,0.0000,557,471,否,否,807.00,291,430
269,随机搜索,随机搜索,0.0000,0.0000,560,472,否,否,810.00,291,430
270,随机搜索,随机搜索,0.0000,0.0000,563,472,否,否,813.00,291,430
271,随机搜索,随机搜索,0.0000,0.0000,566,472,否,否,816.00,291,430
272,随机搜索,随机搜索,0.0000,0.0000,569,473,否,否,819.00,291,430
273,随机搜索,随机搜索,0.0000,0.0000,572,473,否,否,822.00,291,430
274,随机搜索,随机搜索,0.0000,0.0000,575,473,否,否,825.00,291,430
275,随机搜索,随机搜索,0.0000,0.0000,578,474,否,否,828.00,291,430
276,随机搜索,随机搜索,0.0000,0.0000,581,474,否,否,831.00,291,430
277,随机搜索,随机搜索,0.0000,0.0000,584,474,否,否,834.00,291,430
278,随机搜索,随机搜索,0.0000,0.0000,587,475,否,否,837.00,291,430
279,随机搜索,随机搜索,0.0000,0.0000,590,475,否,否,840.00,291,430
280,随机搜索,随机搜索,0.0000,0.0000,593,475,否,否,843.00,291,430
281,随机搜索,随机搜索,0.0000,0.0000,596,476,否,否,846.00,291,430
282,随机搜索,随机搜索,0.0000,0.0000,599,476,否,否,849.00,291,430
283,随机搜索,随机搜索,0.0000,0.0000,602,477,否,否,852.00,291,430
284,随机搜索,随机搜索,0.0000,0.0000,605,477,否,否,855.00,291,430
285,随机搜索,随机搜索,0.0000,0.0000,608,477,否,否,858.00,291,430
286,随机搜索,随机搜索,0.0000,0.0000,611,478,否,否,861.00,291,430
287,随机搜索,随机搜索,0.0000,0.0000,614,478,否,否,864.00,291,430
288,随机搜索,随机搜索,0.0000,0.0000,617,478,否,否,867.00,291,430
289,随机搜索,随机搜索,0.0000,0.0000,620,479,否,否,870.00,291,430
290,随机搜索,随机搜索,0.0000,0.0000,623,479,否,否,873.00,291,430
291,随机搜索,随机搜索,0.0000,0.0000,626,479,否,否,876.00,291,430
292,随机搜索,随机搜索,0.0000,0.0000,629,480,否,否,879.00,291,430
293,随机搜索,随机搜索,0.0000,0.0000,632,480,否,否,882.00,291,430
294,随机搜索,随机搜索,0.0000,0.0000,635,480,否,否,885.00,291,430
295,随机搜索,随机搜索,0.0000,0.0000,637,481,否,否,888.00,291,430
296,随机搜索,随机搜索,0.0000,0.0000,640,481,否,否,891.00,291,430
297,随机搜索,随机搜索,0.0000,0.0000,643,481,否,否,894.00,291,430
298,随机搜索,随机搜索,0.0000,0.0000,646,482,否,否,897.00,291,430
299,随机搜索,随机搜索,0.0000,0.0000,649,482,否,否,900.00,291,430
300,随机搜索,随机搜索,0.0000,0.0000,652,482,否,否,903.00,291,430
301,随机搜索,随机搜索,0.0000,0.0000,655,483,否,否,906.00,291,430
302,随机搜索,随机搜索,0.0000,0.0000,658,483,否,否,909.00,291,430
303,随机搜索,随机搜索,0.0000,0.0000,661,483,否,否,912.00,291,430
304,随机搜索,随机搜索,0.0000,0.0000,664,484,否,否,915.00,291,430
305,随机搜索,随机搜索,0.0000,0.0000,667,484,否,否,918.00,291,430
306,随机搜索,随机搜索,0.0000,0.0000,670,484,否,否,921.00,291,430
307,随机搜索,随机搜索,0.0000,0.0000,673,483,否,否,924.00,291,430
308,随机搜索,随机搜索,0.0000,0.0000,676,482,否,否,927.00,291,430
309,随机搜索,随机搜索,0.0000,0.0000,678,480,否,否,930.00,291,430
310,随机搜索,随机搜索,0.0000,0.0000,681,479,否,否,933.00,291,430
311,随机搜索,随机搜索,0.0000,0.0000,684,478,否,否,936.00,291,430
312,随机搜索,随机搜索,0.0000,0.0000,686,476,否,否,939.00,291,430
313,随机搜索,随机搜索,0.0000,0.0000,689,475,否,否,942.00,291,430
314,随机搜索,随机搜索,0.0000,0.0000,692,474,否,否,945.00,291,430
315,随机搜索,随机搜索,0.0000,0.0000,695,472,否,否,948.00,291,430
316,随机搜索,随机搜索,0.0000,0.0000,697,471,否,否,951.00,291,430
317,随机搜索,随机搜索,0.0000,0.0000,700,470,否,否,954.00,291,430
318,随机搜索,随机搜索,0.0000,0.0000,703,469,否,否,957.00,291,430
319,随机搜索,随机搜索,0.0000,0.0000,705,466,否,否,960.00,291,430
320,随机搜索,随机搜索,0.0000,0.0000,707,464,否,否,963.00,291,430
321,随机搜索,随机搜索,0.0000,0.0000,709,462,否,否,966.00,291,430
322,随机搜索,随机搜索,0.0000,0.0000,711,460,否,否,969.00,291,430
323,随机搜索,随机搜索,0.0000,0.0000,713,457,否,否,972.00,291,430
324,随机搜索,随机搜索,0.0000,0.0000,715,455,否,否,975.00,291,430
325,随机搜索,随机搜索,0.0000,0.0000,717,453,否,否,978.00,291,430
326,随机搜索,随机搜索,0.0000,0.0000,719,451,否,否,981.00,291,430
327,随机搜索,随机搜索,0.0000,0.0000,721,448,否,否,984.00,291,430
328,随机搜索,随机搜索,0.0000,0.0000,723,446,否,否,987.00,291,430
329,随机搜索,随机搜索,0.0000,0.0000,725,444,否,否,990.00,291,430
330,随机搜索,随机搜索,0.0000,0.0000,727,442,否,否,993.00,291,430
331,随机搜索,随机搜索,0.0000,0.0000,729,439,否,否,996.00,291,430
332,随机搜索,随机搜索,0.0000,0.0000,731,437,否,否,999.00,291,430
333,随机搜索,随机搜索,0.0000,0.0000,733,435,否,否,1002.00,291,430
334,随机搜索,随机搜索,0.0000,0.0000,734,433,否,否,1005.00,291,430
335,随机搜索,随机搜索,0.0000,0.0000,736,430,否,否,1008.00,291,430
336,随机搜索,随机搜索,0.0000,0.0000,738,428,否,否,1011.00,291,430
337,随机搜索,随机搜索,0.0000,0.0000,740,426,否,否,1014.00,291,430
338,随机搜索,随机搜索,0.0000,0.0000,742,424,否,否,1017.00,291,430
339,随机搜索,随机搜索,0.0000,0.0000,744,421,否,否,1020.00,291,430
340,随机搜索,随机搜索,0.0000,0.0000,746,419,否,否,1023.00,291,430
341,随机搜索,随机搜索,0.0000,0.0000,748,417,否,否,1026.00,291,430
342,随机搜索,随机搜索,0.0000,0.0000,750,415,否,否,1029.00,291,430
343,随机搜索,随机搜索,0.0000,0.0000,752,412,否,否,1032.00,291,430
344,随机搜索,随机搜索,0.0000,0.0000,754,410,否,否,1035.00,291,430
345,随机搜索,随机搜索,0.0000,0.0000,756,408,否,否,1038.00,291,430
